 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.0935537195	0.0922911374	0.1421055736	0.1063512523	0.0924840476	0.0958164428	0.1131680408	0.1347393568	0.129490428
a28	0.103379513833	0.0944786534667	0.163068660533	0.109904703567	0.0984532897333	0.0937056516667	0.102792877667	0.129017013533	0.105199643267
a31	0.121639221144	0.101871753756	0.167486783844	0.111908960856	0.0954675260444	0.0985414281556	0.0968483763557	0.121216529111	0.0850194443557
a8	0.128360292715	0.103010910852	0.174805917615	0.110992990952	0.0898343719815	0.0997870243185	0.0996544878519	0.117385875904	0.0761681463852
a31	0.126363670972	0.0958381819507	0.162649011205	0.106842907717	0.0895193946938	0.10202214904	0.103854075084	0.122860830168	0.0900497845951
a28	0.107913064191	0.0819568917836	0.138549587535	0.107688651039	0.0920256913646	0.104552948947	0.106667245895	0.135739678323	0.124906246398
a10	0.0890575320637	0.0759296589945	0.130010181645	0.114790395013	0.0996061688549	0.102601105916	0.100731296298	0.135751263974	0.151522402066
a39	0.0882268136212	0.0791393904648	0.132091484548	0.122187226538	0.104615533285	0.102870945972	0.089779711566	0.131605042591	0.149483851022
a31	0.0916268838737	0.0812191982216	0.130142277049	0.125156986846	0.100893425095	0.103209468657	0.086517202322	0.139226213864	0.142008341674
a20	0.0866284631579	0.0758544698739	0.12764638215	0.121908035482	0.0951868352317	0.108533676619	0.090316067194	0.160973560821	0.132952505958
a31	0.076653944786	0.0660036484913	0.131066581317	0.116670645427	0.0934996970772	0.114659689206	0.091166563618	0.179561954474	0.130717260253
a18	0.0711801281953	0.0580227566304	0.128132054306	0.109233452876	0.0906086102924	0.120591406869	0.0926554878727	0.201453811491	0.128122279018
a41	0.0625470356251	0.0507555604768	0.117078039702	0.103521781312	0.0921291212975	0.12379459729	0.0958302346509	0.218031437697	0.136312189739
a7	0.053916884415	0.0458817211589	0.109440467301	0.104461313457	0.0958706444992	0.11707523603	0.103932777377	0.200006958099	0.169413997246
a38	0.0489612308183	0.0437052037796	0.103852957167	0.107277124052	0.0993448764331	0.10780212341	0.111403471859	0.183665010366	0.193988007882
a10	0.0518349776394	0.0469928542532	0.105776040922	0.110945386384	0.102724440611	0.10648336807	0.116884271686	0.175585095122	0.182773573094
a31	0.0595948522798	0.0503307346177	0.118106852507	0.109317570995	0.0963189182037	0.10573153369	0.111376153962	0.178530401107	0.170692990165
