 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.1083308396	0.08060462345	0.0879963029	0.0927502895	0.0860041889	0.1184294623	0.11098752	0.182350827	0.1325459345
a13	0.108511464467	0.07474636885	0.0891281047667	0.0929557651	0.0864660418333	0.115121490167	0.0989683356667	0.213881664	0.120220760567
a0	0.126856763622	0.0967235560567	0.0950875595889	0.0966114543667	0.0884302673444	0.108576403322	0.0905211084889	0.1950392596	0.102153641189
a31	0.147070177207	0.125336353432	0.0990238715963	0.0988355247889	0.0785346096481	0.116015283907	0.0808278548963	0.1608494928	0.0935068513963
a18	0.146687707069	0.116259547604	0.104068416599	0.0926437847963	0.0719942802827	0.125216442369	0.0706998726321	0.1750200778	0.0974098807988
a31	0.14223819769	0.0979520593547	0.115407374026	0.0837912130654	0.0651457813942	0.12927098919	0.063644250944	0.202793288667	0.0997568387996
a28	0.12440726763	0.0827295115182	0.108022771435	0.0720969758218	0.0543549672981	0.154912561063	0.059128659848	0.221595511222	0.1227517528
a20	0.10048614601	0.0640543631061	0.0919772914117	0.0621089221673	0.0500289598794	0.177736553421	0.0572713742827	0.230170696207	0.166165674467
a31	0.0981583992033	0.065688188302	0.0966649890372	0.0631728477491	0.0464662881398	0.18184796754	0.0646081044276	0.226439473002	0.156953745222
a7	0.0881791344678	0.0640981565673	0.0979057671791	0.0636981598764	0.0449980069799	0.18431541118	0.0680007674092	0.239969346334	0.148835272474
a38	0.0669492456893	0.0484364653224	0.0867206171664	0.0593699005188	0.0438988470333	0.177977171793	0.0587195392031	0.267543027845	0.190385221558
a24	0.0613522364298	0.0442237951075	0.0831699133621	0.0590508600396	0.0445693791378	0.164844106798	0.0538087180677	0.271262135948	0.217718891586
a46	0.0620583860766	0.0473240198358	0.0861173288207	0.0675632660132	0.0475990073793	0.156355641066	0.0561708419559	0.254900934649	0.221910595595
a31	0.0743297595589	0.0584671158119	0.0948812427736	0.0775588901711	0.0486768199064	0.150717085022	0.059035671052	0.238379950683	0.197953470132
a38	0.0809731493196	0.0633035878706	0.100825895191	0.0810708420904	0.0484994433021	0.144667955341	0.0629620620173	0.236721333094	0.180975725777
a31	0.0792178129732	0.0624244366902	0.103148510264	0.0805510492968	0.0498536087007	0.14030421378	0.0656843230724	0.229984016498	0.188832021192
a13	0.0786194935244	0.0623353098967	0.106008446621	0.0801819535656	0.0511826517669	0.14075312846	0.0672471773575	0.233283788233	0.180388047664
a31	0.0783563239081	0.0667552419656	0.108291220674	0.0798875627885	0.0543273406556	0.14301034102	0.0681489552525	0.231868999078	0.169354018355
a8	0.079248744836	0.0742568723885	0.106870217491	0.0783239257295	0.0568860684185	0.144657984207	0.0802758602842	0.234663693693	0.144816636185
a20	0.075830603012	0.0756852523295	0.104643150764	0.0848501845765	0.0614970517395	0.146050885936	0.0953727183614	0.241185313631	0.114884841862
a31	0.0800663199373	0.0771683545765	0.104292841655	0.0934279595922	0.0696835787132	0.135195682645	0.0875064683205	0.22603065161	0.126628155021
a15	0.0875449477124	0.0796515625922	0.101082760532	0.0950071716107	0.0701176931044	0.122870090082	0.0818540047068	0.214262729537	0.14760903274
a31	0.0872053679041	0.0816736395307	0.103565252691	0.101392125817	0.0753734635681	0.110873521827	0.0850537923023	0.201512736712	0.153350069847
a20	0.099618447368	0.0834111241102	0.0975519862703	0.101007046699	0.0810605903894	0.0982222937423	0.0917642661674	0.193648313504	0.153715914549
a39	0.113002216189	0.0875340513034	0.0866276153634	0.095616032173	0.0761149737965	0.105262385447	0.0979694899225	0.196312701901	0.141560537383
a31	0.102581403196	0.0894463820345	0.0972254326211	0.106649132838	0.0792751992655	0.103715917082	0.0961626871742	0.189595963967	0.135347880394
a8	0.0995566233987	0.0917247614782	0.104475027474	0.113772282013	0.0831138942218	0.090228065694	0.106994127725	0.170580497989	0.139554711531
a31	0.0973334146662	0.0933387678261	0.107011653825	0.117538761004	0.0851823077406	0.0841305710313	0.112843073775	0.159245310463	0.143376138177
a37	0.0908314624887	0.089695326142	0.106742188942	0.120538794535	0.0877973673802	0.0842331800104	0.108514298658	0.156647481621	0.154999897992
a20	0.0888768783629	0.0859832663807	0.0968574201473	0.117447147912	0.0873380677934	0.0966600469368	0.111118154419	0.165573758874	0.150145252931
a8	0.0864868029876	0.0875706283936	0.0963792665491	0.117880594837	0.0892932291978	0.107688122046	0.112246122473	0.175248395625	0.127206831577
a20	0.0805899089559	0.0865598651312	0.099199301383	0.118415093879	0.0910440446659	0.115506424415	0.110651017291	0.175520958675	0.122513386859
a31	0.0815583387453	0.0867702425771	0.101373192461	0.119515634826	0.088412918022	0.110092743738	0.101595383564	0.161776892158	0.148904652286
</S>	0.0887771047726	0.0899688454885	0.103568551431	0.121017054113	0.085099901711	0.099018720269	0.095067667282	0.147162229779	0.170319914143
