 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.0703440539	0.03911760166	0.08143543602	0.0342078048	0.0321400599	0.0424861262	0.04582263724	0.0457676063	0.048283205	0.0447697275	0.0469791001	0.0467385476	0.04832080254	0.04161377997	0.0509332628	0.0663167116	0.0441479865	0.0457775673	0.0618908877	0.0629071228
a37	0.0832295508333	0.0457320742933	0.103510626653	0.03689886478	0.0325544248333	0.0421078106667	0.04444254208	0.0432354400333	0.046585707	0.0447457752333	0.0436303739667	0.0437708206667	0.0431758456067	0.0349368399033	0.0452227464667	0.0707649049333	0.0393155095667	0.0445734728333	0.0653487869667	0.0462178992667
a31	0.0917477684778	0.0576112357311	0.0956841501977	0.0402630869067	0.0370281771444	0.0408306839556	0.04125264176	0.0412148348111	0.0461282966667	0.0459281724778	0.0428128337222	0.0443243058222	0.0419802301889	0.0361494315411	0.0446246977556	0.0719514136444	0.0361982750556	0.0436402796778	0.0623931489889	0.0382363339556
a29	0.0832779340259	0.053584930137	0.0721419141459	0.0411582077689	0.0440304287348	0.0413122734519	0.03972909832	0.0421652389104	0.0486930842889	0.0471122533259	0.0450600671074	0.0446642002741	0.042162031743	0.0461519157337	0.0650674922519	0.0712296138815	0.0340645830185	0.0442694177926	0.058119181563	0.0360061329519
a1	0.0650205874753	0.040339878819	0.0517236147153	0.0416338254563	0.0442997501316	0.0461206158106	0.0407770105733	0.0451099690568	0.053202562763	0.0488149612086	0.0472370865691	0.0461823718247	0.043093623941	0.0568476985312	0.0875831208173	0.0657969734272	0.0343925864728	0.0431951810309	0.0546177603877	0.044010819684
a39	0.0558612848251	0.0391935493263	0.0430340916384	0.0403677846188	0.0409664229105	0.0483890266435	0.0404100545044	0.0452032272456	0.0537311345877	0.0502775589362	0.047624266923	0.0482254702082	0.043384825247	0.0595835689971	0.0924035741391	0.0620975969424	0.0362779483909	0.0425925119436	0.0606006455626	0.0497754559613
a3	0.047314959075	0.0369061748821	0.0393493849461	0.0374191710063	0.0391664702768	0.0451537250012	0.0396931292815	0.0441279571285	0.0496415431959	0.0489966450454	0.0468736057743	0.0477506750027	0.041526660349	0.0591823977124	0.0909917823797	0.0606408090475	0.040619249597	0.0457106244479	0.0834249227209	0.0555101247204
a20	0.0405542472917	0.0319382807074	0.037888305982	0.0367118243354	0.0347837114656	0.0402322132271	0.0387894821805	0.0437364810762	0.0476315800986	0.0487354936818	0.0478627725248	0.0491550487342	0.0414221784163	0.0583957825708	0.0897293981266	0.0594822204158	0.044555081739	0.0504478820826	0.098841312907	0.0591067115068
a8	0.0401408150972	0.0309107986625	0.0381593922607	0.0384461274451	0.0336489777552	0.039116126669	0.0384391294335	0.0444914363921	0.0498256075329	0.0501544194273	0.0497272200416	0.0511957850114	0.0438826252388	0.0555228959903	0.0865040704422	0.0555590812719	0.0435142659063	0.0510988495609	0.094656452369	0.0650059184356
a17	0.0402273013657	0.0302035194342	0.0379740304202	0.042893335615	0.0327214529184	0.0386596464963	0.0390966394978	0.0454190165974	0.0516017134443	0.0508147589424	0.0512138494805	0.0513127775038	0.0457025172129	0.0542229345968	0.0767767838807	0.0542600089573	0.0399880769888	0.0496179653203	0.092468017423	0.0748256406785
