 	ora	che	loro	non	vengono	più	</S>
a39	0.1607208223	0.170423842	0.1122750901	0.1374471837	0.09137593805	0.2065332021	0.121223919
a20	0.162668006167	0.1606136962	0.0993866586333	0.137008393433	0.0844631812167	0.2465334303	0.109326624133
a13	0.182990341256	0.141017624467	0.103739430878	0.122672811611	0.0737598922056	0.276403608367	0.0994162714443
a17	0.182856036752	0.125321976156	0.104095649426	0.115622201537	0.0654351057352	0.304873510389	0.101795494948
a39	0.164214962384	0.115349962919	0.0992226370087	0.116433413246	0.0577582365784	0.323529105796	0.123491668583
a8	0.141105070128	0.0947980046397	0.0856551026029	0.125779171615	0.0471791735261	0.334734186932	0.170749295328
a31	0.124596213043	0.0887363986132	0.082226861001	0.138515285338	0.0477653697087	0.345362891311	0.172796984509
a15	0.116609014281	0.0871856405377	0.0824474143337	0.133049181913	0.0504992691029	0.368591417437	0.161618070036
a38	0.109160908227	0.0723495871792	0.0766268564446	0.119576588904	0.0464078193343	0.399697873546	0.176180377812
a31	0.115141708142	0.0708028429664	0.0732399058815	0.125533849568	0.0490383724781	0.391361360582	0.174881962337
a13	0.112051440314	0.0699620541155	0.0705503208272	0.133194076789	0.0530886639594	0.375476844194	0.185676600379
a20	0.0997522119713	0.0594241081252	0.0685183294757	0.13220166473	0.0517530059198	0.388187261731	0.200163415726
a7	0.0981375468571	0.0536474614417	0.0686396629586	0.12935062951	0.0493025890399	0.388423516577	0.212498590442
a11	0.101493295686	0.0535351898806	0.0663605590529	0.12246721257	0.0503488728133	0.377023973526	0.228770899547
a24	0.109923031162	0.0532788441602	0.0650927712843	0.12198685919	0.0534846796444	0.361994461175	0.234239349982
a15	0.111854023054	0.0533298192734	0.0625141791948	0.124733777197	0.0564011942548	0.352728795725	0.238438205127
a24	0.115044255685	0.0561482356445	0.0616165718983	0.127229442999	0.0583904557516	0.338365633242	0.243205398976
a31	0.118466606628	0.0593452024815	0.0642399732994	0.133361464866	0.0605803718505	0.326849800081	0.237156554392
a0	0.115645055809	0.0650625493605	0.0683127756998	0.133480968622	0.0635335326835	0.326425755027	0.227539333197
a18	0.11955956247	0.0719381219202	0.0725475938333	0.139861973874	0.0696335928945	0.309775659009	0.216683486199
a31	0.121920406623	0.0768055087067	0.0745824384111	0.142598815225	0.0829675706315	0.293189184336	0.207936056466
a38	0.121652338808	0.0866586250356	0.083052025137	0.133037753008	0.0988409836772	0.269933290112	0.206824962555
a31	0.122038512803	0.0933132764119	0.0938793668457	0.123997786669	0.107853454959	0.246234636037	0.212682960852
a20	0.120844189268	0.100434604871	0.103661486615	0.11893878229	0.114955564986	0.226037970012	0.215127396284
a31	0.127140277756	0.11128929929	0.117780251805	0.117657708563	0.114842660195	0.200916552337	0.210373240428
a35	0.130511625852	0.120124190963	0.133790539402	0.117254267921	0.113880558332	0.181210819979	0.203227973809
a31	0.135113175551	0.130038497854	0.138225151334	0.12169087964	0.116851575111	0.168658798193	0.189421891003
a18	0.14112869505	0.144811798151	0.149257072111	0.12508875588	0.112760541037	0.156200181264	0.170752932401
a31	0.146114898417	0.15297201805	0.15443744337	0.124499791227	0.109641898679	0.147000510955	0.1653334254
a46	0.151353544206	0.156967962017	0.150377040457	0.126246261009	0.11098575856	0.143715067918	0.160354362733
a39	0.146708322469	0.161572198672	0.148646562819	0.136417225003	0.117170587787	0.137239355239	0.152245757578
a31	0.149365446156	0.156566325957	0.141148401606	0.134606127668	0.117253547862	0.137559201146	0.163500960526
</S>	0.155956324078	0.153849394578	0.140474167803	0.126088647834	0.112208148931	0.138642394173	0.172780924263
