 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.1301378649	0.107977756	0.063974217	0.0750152765	0.0889745277	0.1594316242	0.2310082715	0.1434804667
a31	0.160766394633	0.1339416482	0.0560019851333	0.0626768313667	0.0742420303	0.154686413733	0.2343279121	0.1233567929
a13	0.172281353544	0.158689007867	0.0693967604444	0.0583011559889	0.0726116965	0.150440949778	0.2185633219	0.0997157691
a20	0.148785060248	0.164043237222	0.0932104476815	0.056692675263	0.0715144612	0.146364814593	0.2176464247	0.101742899233
a15	0.120500145483	0.146172905541	0.104323689294	0.0576535931543	0.0653897622333	0.146798071798	0.2411703197	0.117991526611
a20	0.099224753161	0.11072318018	0.106275753631	0.0687751103848	0.0624634915444	0.149604734866	0.269797798567	0.133135176804
a31	0.102508460454	0.111556980327	0.116496899744	0.0852803399949	0.0556345006081	0.143097936575	0.263887105722	0.121537770268
a39	0.102165277285	0.113772560509	0.118392786048	0.0955825173316	0.0543982851627	0.131175577012	0.259704819441	0.124808169089
a31	0.115771343228	0.105909633303	0.0994523552827	0.0954759610439	0.0576535249876	0.128760138471	0.257649140014	0.139327897496
a20	0.128455888943	0.104037914568	0.0928850725609	0.100078845081	0.0611397019959	0.125413494624	0.245258607405	0.142730470299
a31	0.125722856314	0.0920760039893	0.095047291987	0.10394197836	0.0666076511653	0.119712297808	0.230203030068	0.1666888781
a7	0.133402300105	0.0779416808631	0.089863199929	0.0989931453867	0.0724521229084	0.115486298336	0.222949390623	0.188911847367
a46	0.124303398835	0.0749594056877	0.0887340187763	0.100437728016	0.0787853567228	0.116861141645	0.220590465074	0.195328489122
a39	0.118230458878	0.0824101720292	0.0944087082588	0.101012596739	0.0863927799743	0.123752948815	0.201270861025	0.192521492507
a31	0.133542554293	0.0962495951431	0.101822538753	0.0969205317797	0.0877041149914	0.113279817805	0.173672362475	0.196808499769
a46	0.13520238908	0.0977928529144	0.0976534755643	0.0922550891732	0.0855153834638	0.103721784402	0.170775879892	0.217083152723
a0	0.113249637743	0.0894398922715	0.0868029045014	0.0858257996511	0.0898821178213	0.115271617467	0.199629062897	0.219898969908
a27	0.100624810114	0.0919056407238	0.0838157679005	0.0818183052504	0.0932127622071	0.128908151822	0.217600347632	0.202114214303
a20	0.102789748838	0.0924700905746	0.0801639669002	0.0803153040168	0.0963538354024	0.145026683941	0.213622287611	0.189258087834
a0	0.106618980879	0.0854144205915	0.0760661093667	0.0788295172056	0.100204553401	0.15852868798	0.20597761467	0.188360120678
a14	0.107329605493	0.0820875527305	0.0748644505556	0.0740072063352	0.098436996067	0.15666681866	0.21022622489	0.196381145626
a0	0.110948735164	0.0822501608435	0.0744696806852	0.0700360173117	0.0974843405557	0.150412394887	0.213107446563	0.201291232942
a46	0.115105117921	0.0871195856145	0.0768429776284	0.0687662217706	0.0948241415186	0.151479868962	0.209598898188	0.196263196981
a20	0.115623953974	0.0915949204715	0.0811677512095	0.0670633081902	0.0925483473062	0.150552725321	0.200892556063	0.200556434994
</S>	0.115409504687	0.0909524261357	0.0828055137048	0.0657624383951	0.0936773736531	0.147236776161	0.193974432031	0.210181530497
