 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.0979222048	0.1948790693	0.1342258253	0.1368130823	0.1604113016	0.1600049166	0.1157435978
a39	0.117613608467	0.228257399633	0.145373200433	0.124369667233	0.1460355626	0.1434948652	0.0948556873333
a31	0.153224071689	0.257082275878	0.172498027678	0.121099507944	0.1231108556	0.110647103333	0.0623381470444
a0	0.14789605623	0.257018728626	0.197161643959	0.124181248715	0.112947219467	0.102512111444	0.0582829811481
a31	0.154062074143	0.232110424809	0.189508585253	0.129233714838	0.124989119156	0.109871587415	0.0602244901827
a13	0.170927402581	0.21013769287	0.181173473351	0.129471597079	0.132930764519	0.111353844338	0.0640052254342
a31	0.16856623846	0.20828204829	0.19236472445	0.117486627226	0.12459635884	0.114952049046	0.0737519455381
a37	0.169320095087	0.200414834363	0.191907306883	0.112601880875	0.122612028147	0.116848609215	0.0862952243594
a31	0.167497119296	0.213348616721	0.183236320561	0.101112183425	0.112545231649	0.122025698805	0.10023480508
a11	0.169125903099	0.22302427324	0.176985713187	0.0919512965417	0.100714782283	0.123979776668	0.114218244987
a39	0.168628339033	0.226634374347	0.166764697229	0.0867114519139	0.0912334436943	0.112639738956	0.147387957249
a0	0.172529469878	0.253078868382	0.148132303843	0.082961746038	0.0855485551648	0.101562051385	0.156186999443
a41	0.189706998959	0.271613691527	0.129314539814	0.082462422746	0.0846018484549	0.0982444294617	0.144056052948
a0	0.186778871186	0.252101643976	0.117382370605	0.0895820330487	0.0993395112183	0.113589534421	0.141226025916
a20	0.161550730729	0.208597213259	0.110445391402	0.0998988684829	0.129688670073	0.143393915274	0.146425209239
a31	0.15412715631	0.17119235142	0.112993039334	0.101022532561	0.133177346091	0.155117460625	0.172370115613
a30	0.15349914157	0.148988935807	0.121308904878	0.105422822947	0.12744195643	0.147514524342	0.195823710071
a41	0.14076322639	0.143486408469	0.125119877079	0.107548660742	0.138082355477	0.147488139914	0.19751133689
a31	0.132590504617	0.14614361821	0.13305721078	0.102785036647	0.128361044492	0.141191342838	0.215871257897
</S>	0.131417440739	0.146753300185	0.14032684669	0.101378931624	0.113143261246	0.131698595419	0.235281639348
