 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.0837881676	0.0600699936	0.0511893777	0.0513186099	0.0596197893	0.0548924177	0.0670374139	0.0617485066	0.0613644407	0.0580492276	0.0636934159	0.0897542389	0.0982871124	0.0766145553	0.06257273045
a10	0.0875903138	0.0682094768	0.0546412187	0.0501212366333	0.0637456462333	0.0560427510333	0.0704750709	0.059136196	0.0610176693667	0.0555218778667	0.0608912363	0.108422041633	0.0955896581333	0.0647422134333	0.0438534039833
a39	0.0800192833333	0.0806088266	0.0638807209667	0.0579766567444	0.0691748326111	0.0574624524778	0.0702874506333	0.0540758329333	0.0596170965889	0.0569660988222	0.0597003593667	0.117156671411	0.0836121141111	0.0550563336778	0.0344052971278
a31	0.0730145097778	0.077495197	0.0629384841889	0.0571045713815	0.0668154596704	0.0508464664926	0.0699535764778	0.0501522961778	0.0643671251963	0.0635633875407	0.0619897495889	0.116006947204	0.091633824037	0.0529345002926	0.0411839306693
a21	0.0689084059259	0.068885486	0.0589686759296	0.0526748361938	0.0647649674901	0.0472729840975	0.0700121584259	0.0479603199259	0.0692209676654	0.0700678025136	0.0650412203963	0.118097594201	0.0979738499457	0.0528194798309	0.0473312617164
a31	0.066703722042	0.0636664195333	0.0546255917765	0.0498886108646	0.06282313983	0.0476527508992	0.0732490688753	0.0500532577086	0.0683548959551	0.0687317304379	0.0661198969321	0.123899188267	0.0975358203152	0.0544071287436	0.0522887722188
a21	0.0658263334807	0.0601414455111	0.0518381665255	0.0455194096215	0.06645726981	0.0496354954331	0.0810647754251	0.0529927319029	0.070955651985	0.0669905020793	0.065702147044	0.121327806422	0.0960422527717	0.0520006467812	0.0535053699063
a31	0.0654133024269	0.0581963275037	0.0537363438418	0.0462246099405	0.0685506479367	0.049889739411	0.083593213675	0.0533667584343	0.072543642195	0.0666610771598	0.0656538828813	0.121092079274	0.0868278860572	0.0495598243937	0.0586906706221
a28	0.062316864989	0.0532841453012	0.0505742314806	0.0440739621802	0.0728005635789	0.0487532744703	0.0967417816917	0.0557019312781	0.075767547865	0.0668600234533	0.0664588242271	0.115932112225	0.0824994477857	0.0471764694646	0.0610588173074
a31	0.062461646243	0.0465924081671	0.0459731525269	0.0414764107934	0.0778980664596	0.0490043961568	0.108875719297	0.056341242426	0.080337220355	0.0669212318178	0.0668555606424	0.105826180075	0.0800712272952	0.0426386730882	0.0687268590558
a37	0.061021681061	0.0423939008557	0.043104521009	0.0404538691978	0.0765322839532	0.0484665203189	0.120122060766	0.0562311206753	0.080954452385	0.0669569453393	0.0663929941141	0.102217632292	0.0819629210984	0.0395867201627	0.0736023687586
a31	0.0594883810003	0.0383290707852	0.0386750246697	0.0381413807326	0.0737994236511	0.0474127056396	0.132025713389	0.0555329758251	0.0796870074617	0.0659115003798	0.0660461901047	0.0999057818973	0.0877364764328	0.0370912501209	0.0802171187262
a6	0.0574984245868	0.0345898664951	0.0339361702232	0.0364984210442	0.0631050562837	0.0483331562132	0.11571354573	0.0542083424084	0.0779012324872	0.0646777703933	0.0676903167016	0.102604492632	0.102662526211	0.0403161724403	0.100264511642
a31	0.0546017991823	0.0324158806984	0.0315399867411	0.0349290473481	0.0553954864946	0.0475116804711	0.08983723511	0.0526075579361	0.0758446790957	0.0642906567311	0.0702255338339	0.115438758877	0.131598067337	0.0409642546801	0.102799368021
a20	0.0539270510408	0.0309062036995	0.0306048556137	0.0329702348494	0.0505441102982	0.0452811714237	0.07579360837	0.0502041777787	0.0704398842986	0.061006318577	0.0676720476113	0.124643066959	0.159767549712	0.03636484316	0.109874855287
a41	0.0531657256403	0.0311034088798	0.0300620771046	0.0334810138831	0.0471473903661	0.0475602015412	0.0735690718567	0.0529678327262	0.0675016751662	0.0587244179257	0.0640019402038	0.12029263572	0.167752977904	0.0384181172533	0.114251504202
a33	0.0499016886934	0.0314600953866	0.0295230728349	0.032140215961	0.045879562522	0.0487884616471	0.0699461522856	0.0579593243754	0.0662612885887	0.0583908105086	0.0668170333346	0.132792020507	0.163525817968	0.0481588096178	0.0984556530007
a31	0.0452287647311	0.0318391362889	0.029925070345	0.032125314987	0.0439401522407	0.046956422949	0.0735233072285	0.0577325792585	0.0699635696629	0.0603128599695	0.0750828948449	0.143010076302	0.144346976056	0.0490313858059	0.0969814990069
a37	0.043319353557	0.0312889454296	0.0289392183817	0.0311911299957	0.0405710820802	0.042634199983	0.0730087130095	0.0514591319528	0.069501901421	0.0568458300565	0.074055135815	0.150142974501	0.145904138752	0.0428930568686	0.118245191662
a27	0.040137635419	0.0308207786965	0.0272266365272	0.0285602370652	0.0388282782934	0.0390259565277	0.0658716173365	0.0478304978509	0.0634003966737	0.0506461103522	0.0697694540717	0.167922642367	0.162932792917	0.0491853698562	0.117841595621
a31	0.040608774393	0.0345389282722	0.0292314929091	0.0309623956217	0.0399480476978	0.0393477580426	0.0649287635788	0.0471729742836	0.0597621066912	0.0469257935841	0.0697512221572	0.172877393122	0.154806016839	0.0555888026521	0.1135495364
a3	0.0429903916177	0.0372228032174	0.0312866486364	0.0329330659406	0.0409432755659	0.0393526360142	0.0604947467929	0.0450205608945	0.0532126454304	0.0436008333947	0.0677462139191	0.169961836574	0.161601416546	0.0571385699507	0.11649436056
a8	0.0399578654726	0.0361241932591	0.0316701381455	0.0322462941802	0.0427387491886	0.0401660059381	0.0632478370643	0.0458474166315	0.0513340306768	0.0444332965982	0.0678271978397	0.156483911325	0.170625743782	0.0677711172502	0.10952619952
a38	0.0357784037242	0.0346210361664	0.0329552576752	0.0342887893934	0.0465621052629	0.044423413246	0.0638953882881	0.0495881869438	0.0553035327589	0.0528183751994	0.0673495447466	0.136641216575	0.149116613461	0.0811959150167	0.115462223307
a31	0.0399794682947	0.0390365473688	0.0367958451184	0.0382246494645	0.048204633221	0.0475117140153	0.0583015387627	0.0515137013146	0.0544451611863	0.0550642140665	0.0612319467155	0.115822520458	0.123555040487	0.0958445193389	0.134468512102
a33	0.0433208426049	0.0426956886763	0.0397826817061	0.0395117850215	0.046809046607	0.0479154904251	0.0561340330742	0.0520840009049	0.0507551811754	0.0528394737555	0.0574397684385	0.100532408286	0.119619000496	0.10096151858	0.149599077567
</S>	0.0413404603625	0.0416520220681	0.039962266053	0.0391432647107	0.0453326348035	0.0477080490426	0.0553318867671	0.0518853329525	0.0507235399577	0.0553619722777	0.0597285807192	0.099718729943	0.123678712248	0.09405225449	0.154380269083
