 	forse	stanno	ancora	svegli	</S>
a31	0.274122201	0.207964655	0.1882881425	0.200853821	0.1287712047
a10	0.305598763	0.214829199667	0.1713726057	0.192314893	0.115884551567
a20	0.295934489667	0.207459707889	0.1692148049	0.197416844333	0.129974152456
a31	0.263505989889	0.24981600063	0.175919342767	0.188195544778	0.122563123252
a18	0.26558884263	0.268649268477	0.186570458922	0.173375257393	0.105816182051
a31	0.28664029621	0.262487926426	0.183688810974	0.162971142264	0.104211832817
a35	0.311787472737	0.236356465142	0.165818498925	0.177755168248	0.108282397206
a31	0.383173991579	0.176950753181	0.152802217675	0.177758851336	0.109314174135
a10	0.417033068526	0.15623604486	0.143526360725	0.179920501339	0.103284014645
a20	0.394116591509	0.14924286722	0.134586049375	0.209178648066	0.112875849215
a29	0.355343544103	0.13925547954	0.140422542125	0.230320100775	0.134658318738
a20	0.297677225701	0.136037166047	0.159716217975	0.239224487858	0.167344882513
a31	0.262916756367	0.152454970416	0.167350404658	0.228243931686	0.189033936171
a28	0.229761486936	0.162286843472	0.169672296219	0.231485738962	0.206793640724
a8	0.186269584925	0.163504037424	0.17948022774	0.228071715654	0.242674446241
a21	0.172396170775	0.167141839808	0.180271042247	0.213639829218	0.266551119414
</S>	0.168004609787	0.167678796904	0.177319311123	0.213875429609	0.273121838707
