 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.1383526179	0.1429662746	0.1249723886	0.1033781238	0.1562136106	0.2007006917	0.1334162816
a31	0.1642947655	0.175051063933	0.118798023733	0.0916490976133	0.141941908533	0.193918066033	0.114347063267
a7	0.183278195967	0.203345405711	0.119965234778	0.0776827180844	0.139980406511	0.178997886678	0.0967501569557
a31	0.200320388789	0.21221517457	0.126293107993	0.0766069321815	0.137481572837	0.163708679893	0.0833741488519
a20	0.180686800796	0.20560682019	0.125199202664	0.0753190880605	0.129869542012	0.188120832631	0.0951977174173
a2	0.129528528465	0.186815641997	0.127190283155	0.0807714055668	0.130739784271	0.201390383544	0.143563980306
a41	0.107773565488	0.172742264999	0.143479127452	0.0859384878089	0.133372026557	0.176905139515	0.179789396602
a20	0.105833977496	0.1770873254	0.155509498551	0.0778386593896	0.127468459319	0.157101563772	0.199160522567
a46	0.136554641965	0.199949277933	0.136057301584	0.0665387506232	0.116932871506	0.140421324724	0.203545835022
a31	0.189183987188	0.217679277311	0.102617385995	0.0596756981011	0.113394825302	0.139579017841	0.177869805941
a11	0.192546716063	0.223237118904	0.0875354089317	0.060832083687	0.111883627101	0.140136115814	0.183828933714
a35	0.181524109954	0.210317442235	0.0790191287772	0.067550360949	0.1089092557	0.159048687405	0.193631000905
a31	0.182469734185	0.197509990545	0.0711911651724	0.070704141963	0.1052650991	0.184898612802	0.187961242635
a11	0.158865781728	0.173770652475	0.0733457542775	0.0800840318143	0.107662028833	0.201760815267	0.204510935212
a28	0.134437395376	0.137747464085	0.0862745561325	0.0977715110514	0.121253124478	0.218473554422	0.204042372004
a20	0.130343305259	0.122098399462	0.0969975723108	0.107889638284	0.132558203759	0.219310800141	0.190802058535
a10	0.13149929962	0.118394833421	0.105028133837	0.115149135628	0.136719854853	0.206715792047	0.186492942712
a31	0.132503561047	0.118390278514	0.105270777626	0.115527438036	0.131200964751	0.183806290416	0.213300696771
</S>	0.135820936083	0.117735689917	0.101626112433	0.111489175958	0.125185579075	0.170531686808	0.237610833785
