 	vengono	vestiti	dai	genitori	</S>
a31	0.139752676	0.1631670056	0.24131072	0.248851456	0.206918147
a46	0.120671824067	0.150427503267	0.232982134	0.290817096267	0.205101435333
a18	0.140918114156	0.152036588489	0.210098256	0.307585535022	0.189361494711
a31	0.166914337452	0.188158585063	0.204705578	0.277977310407	0.16224417817
a11	0.168824436551	0.232339195921	0.199730372	0.251538940402	0.147567048123
a31	0.16615568223	0.248348928374	0.1830430344	0.238941966801	0.163510387374
a39	0.158553785823	0.258344380791	0.177316560533	0.2245383698	0.181246897725
a31	0.150926554308	0.25060716833	0.178698395244	0.215505666333	0.204262214708
a35	0.143179685169	0.228667997177	0.172816426481	0.211625859778	0.243710035436
a31	0.129196607323	0.221485685726	0.18701947076	0.215845951459	0.246452286945
a18	0.124471269774	0.200702806442	0.196012329453	0.22033219902	0.258481391048
a0	0.124388810791	0.178318758347	0.165283378618	0.225545539273	0.306463513016
a31	0.140085728597	0.176342349449	0.164585258739	0.234252294024	0.284734364339
a37	0.145411719932	0.172403411816	0.16880930318	0.235804766275	0.277570788113
a20	0.144183412377	0.163271181272	0.147646966327	0.229989183025	0.314909259371
a31	0.157766710126	0.163117219491	0.151451428442	0.230327092342	0.297337540457
a41	0.165041005642	0.157045731117	0.152677136281	0.249064405447	0.276171706152
a20	0.172109705081	0.147751271726	0.147700070727	0.244221469816	0.288217475384
a31	0.180439419894	0.144924967309	0.161714515742	0.216047474605	0.296873620461
a20	0.180298368631	0.13818715131	0.167283351714	0.235206289535	0.27902482482
a39	0.18652206581	0.13508880549	0.163415843238	0.269039217845	0.245934046273
a46	0.200607539603	0.14185568197	0.157171150479	0.251620314615	0.248745309424
a41	0.209437973068	0.144206084283	0.146150579693	0.223525355538	0.276680018475
</S>	0.209867914134	0.143179516042	0.141401501846	0.218266980769	0.287284103237
