 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.1034146281	0.1171416316	0.0873694716	0.1175363824	0.1643605675	0.1066387532	0.1804086215	0.1231299414
a21	0.114248118367	0.120921449067	0.0985628764667	0.137524635867	0.1813140855	0.097303891	0.151971346367	0.0981535922
a31	0.142449611056	0.120758820289	0.117247101889	0.139734028622	0.178638566967	0.0872775804	0.135082082322	0.0788122072
a21	0.143412363019	0.119096248296	0.12134832623	0.133941185341	0.195562911122	0.0813888044	0.144232662841	0.0610175085333
a31	0.131905081673	0.108821282832	0.108079685477	0.124023659314	0.217657629707	0.0782741151333	0.163444276514	0.0677942670444
a13	0.124018853824	0.101862081077	0.0937531826257	0.109373024238	0.228717376436	0.0713268259778	0.180050731538	0.0908979050148
a35	0.110750341675	0.0947017218923	0.0780740964752	0.091856546546	0.252031913079	0.0671839161659	0.208293162046	0.0971082892049
a37	0.104748260025	0.0906072705641	0.0781944056917	0.083191605782	0.283542762093	0.063206483302	0.217727248615	0.0787819514016
a31	0.0980064776283	0.0855324243214	0.0786870191639	0.0767808117273	0.305393600431	0.057016444974	0.217472262472	0.0811109508672
a37	0.0861188030961	0.0781480402405	0.064520571788	0.0640576915758	0.328614585544	0.0573561795913	0.220891327064	0.100292800156
a31	0.081992564632	0.0760065227468	0.0604148360827	0.0615349439253	0.341421162848	0.0662624271838	0.209461098728	0.102906436252
a24	0.0868431324107	0.0814102377823	0.0643404776476	0.0698735759751	0.316542571616	0.0759227172479	0.201208343043	0.103858932284
a31	0.0959640556036	0.102947550127	0.0763772432159	0.0855139237917	0.238331085005	0.101153158083	0.180766463348	0.118946508295
a13	0.100694141868	0.130252474042	0.0930740437386	0.0963173293972	0.168160700402	0.117793303961	0.157077945449	0.136630052565
a31	0.105257264423	0.157921403014	0.102594466113	0.104956332866	0.132509327401	0.116510334587	0.145180868483	0.135069998855
a27	0.110694792074	0.171226428005	0.115854625571	0.114145610022	0.1148162758	0.115557794796	0.134995826161	0.122708646952
a31	0.115167817225	0.175584474002	0.123035610524	0.116761739674	0.107919893733	0.113043096199	0.128389854387	0.120097520317
a35	0.112748318275	0.164581038067	0.120138896841	0.115021832225	0.103949333378	0.113632595866	0.132171458796	0.137756533706
</S>	0.107562202937	0.145307045134	0.12162202042	0.114550936113	0.103159906689	0.113102095133	0.138645399898	0.156050398253
