 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.0753147743	0.06855824154	0.0787148575	0.0909563002	0.0983765858	0.1024365533	0.0902506554	0.0701822275	0.105519705	0.13423623	0.0854538699
a17	0.0761594845667	0.0724181112733	0.0807065867667	0.1199755362	0.1071078548	0.0918595369	0.081793107	0.0550263468467	0.0943226896667	0.148889924	0.0717408258333
a31	0.0815637599222	0.0803176976911	0.0863369721222	0.1425755534	0.128542449267	0.0824124437	0.0674755288667	0.0388576369956	0.0772625724889	0.1566543722	0.0580010190778
a17	0.0720104098407	0.0764645978304	0.0825963258407	0.1312237252	0.141304513756	0.0838065097	0.0651485723556	0.0365256544852	0.0724003904296	0.178563508933	0.0599558008926
a20	0.0604037205136	0.0684625994768	0.0752432257469	0.110992183267	0.140991964785	0.0992998379667	0.0706337976519	0.0374232538351	0.0745453172099	0.198331107644	0.0636729918309
a8	0.0557685722779	0.0654901489256	0.0717913611823	0.090843903889	0.142813825062	0.105419935522	0.0726197237506	0.0413382661784	0.0809375011366	0.196521551148	0.076455204277
a20	0.0585079900326	0.0723178806752	0.0776411215941	0.0861472888963	0.136685210287	0.094448032174	0.0676417520502	0.0452099980595	0.0913827702455	0.182913159649	0.0871047992923
a31	0.0560345403642	0.0728713810451	0.0758867255114	0.0825194462988	0.133189828762	0.090342466458	0.0662092110834	0.0522518211665	0.0989639412152	0.180106557816	0.0916240837308
a46	0.0463165248214	0.060130319055	0.0623200267171	0.0726423863663	0.126366395321	0.0874275005527	0.0665740452945	0.0549307304088	0.105599872738	0.204978416005	0.112713782077
a31	0.0428555096871	0.0543152422383	0.0567931151724	0.0676165123888	0.116411904974	0.0876795291176	0.0682348291848	0.0598775827296	0.0999541391127	0.207221317868	0.139040324006
a35	0.040335304289	0.0516565556928	0.0524628398175	0.0623502241296	0.114477136791	0.0910971200392	0.0698033806549	0.0615917907565	0.0907122928376	0.213437265089	0.152076099249
a33	0.0373696841563	0.0479564713309	0.0463020200658	0.0536209444632	0.105299456037	0.0919647595464	0.0723685420783	0.0599391749988	0.0916955976125	0.26368515583	0.129798208216
a8	0.0383204848921	0.046980966597	0.0471617576219	0.0510819176411	0.0980959485857	0.0912677324155	0.0763996607794	0.0627580215663	0.0890073950708	0.293769063943	0.105157072039
a24	0.037805907004	0.0451816774657	0.0507946829406	0.0541448882137	0.0971748260619	0.0910509142385	0.0767952631065	0.0594709624754	0.0837256574903	0.290107175381	0.113748064446
a27	0.034193495068	0.0410991516086	0.0493138329469	0.0574965252712	0.0990675548873	0.0913281159862	0.0751306856155	0.0534347173318	0.0857435132301	0.290359600927	0.122832808415
a31	0.0340284243293	0.0413404482095	0.051450532969	0.0597112878904	0.103007641629	0.0978780052354	0.0752495896052	0.0448077407973	0.08657677701	0.283370736909	0.122578807338
a10	0.0353495415298	0.0428757713565	0.0518862636097	0.0602469501635	0.105131264543	0.109161304212	0.0743146479351	0.0412592925991	0.0807615637367	0.265223140436	0.133790250979
a11	0.0336418807633	0.0383813160922	0.0433246803432	0.0573367991478	0.0984245168477	0.113400464224	0.073029164405	0.040694254733	0.0791702903122	0.279033832745	0.143562797126
a24	0.0335500273811	0.0356568912107	0.0385028047211	0.0546581302759	0.0907341681692	0.113136964775	0.0776870167483	0.045449369671	0.0738392252374	0.282692148848	0.154093250709
a28	0.036032994527	0.0367921629769	0.039947113327	0.054910938892	0.0893411060697	0.117066313345	0.0796978753561	0.049385141117	0.0642779986791	0.269105459416	0.163442888636
a31	0.0400169497223	0.041365875159	0.0456277677957	0.0538229318307	0.0884546214166	0.124239480655	0.0770010395054	0.0537448219723	0.0599147931597	0.246691398339	0.169120313879
a46	0.0415829672674	0.0450559289197	0.0487035097319	0.0522069682702	0.0841956433189	0.122683441432	0.0710977644751	0.0572283736574	0.0646837375866	0.237850410913	0.174711250426
a31	0.0455410693158	0.0478298081066	0.051429569444	0.0531955199834	0.0829520894863	0.117700269557	0.0655964505984	0.0544612010858	0.0677866079289	0.232393741971	0.181113676342
a26	0.0502694691719	0.0514347997889	0.0558383477147	0.0563149161278	0.0813331586288	0.106357110652	0.0625585317328	0.0559364778286	0.0717297607096	0.227885245457	0.180342178914
a31	0.0530566577906	0.0559513549496	0.0593770546049	0.0581178182759	0.0799763751429	0.0971153534173	0.0623111427776	0.0591978464095	0.0784368063032	0.226514214486	0.169945366705
a46	0.0563549694635	0.0604633474499	0.062700895135	0.060781729692	0.0801073034476	0.0924082282058	0.0649001378592	0.0643914153365	0.0830465826344	0.212366427762	0.162478950368
a20	0.0555141478212	0.05954637875	0.061953546245	0.0625324180973	0.0780547877692	0.0859091294019	0.0669182258197	0.0703100304455	0.0882670043448	0.198507012187	0.172487311989
a35	0.0551390752071	0.0588952381167	0.0617672655483	0.0618862048991	0.0781133397964	0.089376740714	0.0724690038066	0.0739953694818	0.0914460771816	0.173024612729	0.183887071663
</S>	0.0562178670035	0.0598177650584	0.0632700807742	0.0627576596496	0.0778239632782	0.092221932927	0.0769018819033	0.0763598743409	0.0930579519908	0.159667757365	0.181903259531
