 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.0560889698	0.0730824297	0.06777804042	0.05996301657	0.0684085229	0.0789908581	0.0961386569	0.1010264988	0.1199691295	0.1618472892	0.1167065856
a23	0.0433416287333	0.0632281693667	0.0621076636867	0.0617717084567	0.0714464399667	0.0831664383	0.109991416967	0.102126472533	0.123319931633	0.174706539467	0.104793568733
a31	0.0444600598444	0.0628255509222	0.0595194072289	0.0662454677056	0.0749377672556	0.0811571570333	0.109998362589	0.101977679578	0.119409799678	0.181775481822	0.0976932368443
a23	0.0472039819481	0.0611196760674	0.0552522685603	0.0657172163685	0.0786945646185	0.0795991780778	0.107195748663	0.102672525526	0.115763973626	0.183325904607	0.103454940281
a10	0.0492467287827	0.0623783223158	0.0566519100708	0.0677674071895	0.10374738134	0.0849995569593	0.100925435188	0.092924680442	0.104491837209	0.161993546736	0.114873196494
a31	0.0447432592476	0.0602369877719	0.0554592438036	0.0690257019298	0.113451733913	0.0896325144531	0.0985528991627	0.101491306281	0.10444145507	0.150659432779	0.112305481331
a37	0.0346110884359	0.051304475544	0.0495877620079	0.0677399428499	0.0948665523377	0.0923932170844	0.105653772921	0.11120986636	0.11059453889	0.153424717593	0.128614068877
a27	0.0275246512586	0.0447084747347	0.0458467480293	0.0678169145566	0.0899202584792	0.101016484628	0.099652302707	0.11144579474	0.106045428497	0.163584633264	0.142438301159
a31	0.0231148479462	0.0391718328449	0.0430110165298	0.0660557490122	0.0857661523864	0.104103694409	0.0976900236357	0.117656847267	0.112105658766	0.179160445821	0.13216373092
a44	0.0197170167287	0.0326535799216	0.0378814427433	0.0604791510974	0.0734109718888	0.0915916079363	0.0975912919452	0.136381624622	0.126201824855	0.20688044194	0.117211055573
a23	0.0187580251162	0.0287011588672	0.0326442372144	0.0534833831658	0.0632339950963	0.0800986665788	0.0959777609151	0.172727587741	0.125516267952	0.220527724913	0.108331200924
a37	0.0196047643121	0.0283373006424	0.0310657169981	0.0513084345886	0.0593643438321	0.0780186405263	0.0996394036384	0.192992004247	0.117561755584	0.209670368304	0.112437283175
a38	0.0200327466707	0.0296764563141	0.0318198800727	0.0538662366295	0.0602281550774	0.0764020583088	0.100878735479	0.184599334882	0.119089830328	0.193171962768	0.130234626058
a46	0.0212572022902	0.031308671038	0.0326575442909	0.0552172231098	0.0616218772258	0.0755307427696	0.0975585338263	0.185441707427	0.121645459309	0.166406568789	0.151354480086
a31	0.0285404934967	0.034644527146	0.0355139738303	0.0566625529699	0.0614361156086	0.0719616358565	0.0933533593421	0.187561942942	0.121795186503	0.15350439753	0.155025802829
a28	0.0317962264989	0.036219999782	0.0362012258301	0.0574620455233	0.0623711330029	0.0713948828855	0.089032699914	0.188002627581	0.122770675234	0.156343213243	0.14840523701
a31	0.0337546479663	0.0371271385273	0.03587725423	0.0569747103078	0.0701984931743	0.0729803106285	0.081044009838	0.18041531546	0.124571362678	0.164065140148	0.142991590337
a14	0.0372584045888	0.0397845775091	0.0371466858767	0.0552719841026	0.0714562975981	0.0727007734095	0.0741704464793	0.171027672753	0.124722869426	0.176401734049	0.140058539779
a31	0.0408492235963	0.043423346103	0.0389354310256	0.0549313816342	0.0738108764327	0.0750059066032	0.0723881422931	0.166462841784	0.120239456675	0.179797586816	0.134155790593
a20	0.0454079015121	0.048297109501	0.0423873852419	0.0560574805247	0.0772008798776	0.0769422353344	0.0726498925644	0.154452838795	0.114489214225	0.174933955739	0.137181093264
a31	0.048860354684	0.0541482347003	0.045821853314	0.0572102630216	0.0794459788925	0.0817609879781	0.0734619658548	0.144184904665	0.108841865142	0.169479591913	0.136783993821
a20	0.053203811628	0.0590894817668	0.0493354926113	0.0584930243072	0.0807791275308	0.0828718078594	0.0741196292849	0.135719608355	0.109726612047	0.167248508638	0.12941290154
a31	0.059714457476	0.0650029231889	0.0532050696438	0.0595725014691	0.0794036166769	0.0851746090865	0.0743818632283	0.125573672052	0.107840802016	0.161301617079	0.128828876247
a20	0.064229398092	0.068673708463	0.0562640984479	0.061461737623	0.0804326228923	0.0854534586288	0.0742781767428	0.117143775151	0.109149573672	0.15765473016	0.125258728949
a10	0.0627723681373	0.068638683381	0.0593735549426	0.0646595628077	0.0796712518974	0.0847445948763	0.0704408783143	0.110150923317	0.114656902491	0.16152851632	0.12336277365
a31	0.0673982069524	0.072968232087	0.0625919148742	0.0677027806026	0.0802194156991	0.0871570626921	0.0739633804381	0.107393157106	0.107787517364	0.149536332907	0.123282011683
a37	0.0704205337175	0.0737745869623	0.0623709526714	0.0655798297342	0.077496799433	0.0861188820974	0.077632212146	0.107419270702	0.110844490321	0.145230084436	0.123112370361
a38	0.0671782241658	0.0705138337874	0.0616848305105	0.0630457731114	0.076529149211	0.0869784799658	0.073415206182	0.102930689901	0.116749600107	0.151915533879	0.129058676454
</S>	0.0659934743729	0.0696382607937	0.0621409073153	0.0626219837557	0.0774231352055	0.0880601084829	0.071990856091	0.101143622951	0.114244350653	0.15066174554	0.136081537327
