 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0844133022	0.0807716586	0.0963361128	0.0751572046	0.0706816041	0.0650258039	0.104344391	0.0670554366	0.1131778147	0.1392263897	0.1038103023
a20	0.0910128764	0.084503746	0.104885119	0.0875003367333	0.0746705683667	0.0685325144333	0.107887065333	0.0547616128667	0.105175500167	0.1291623407	0.0919083300333
a31	0.0918006726667	0.0851332817867	0.106028397467	0.0941134983778	0.0758743067222	0.0716715042111	0.113618683178	0.0443399897156	0.105348354322	0.1353196395	0.0767516774778
a39	0.0967293091556	0.0860954074889	0.101807926822	0.0929882231926	0.0791149393741	0.073399630337	0.116195227793	0.0372672264652	0.0986973948407	0.142627457633	0.0750772632926
a31	0.0949434157185	0.0794750191096	0.100599516274	0.0877983064642	0.0809916969914	0.0826164687123	0.117414576598	0.0366751483151	0.0915273318136	0.130349086544	0.0976094310975
a46	0.0769517649728	0.0609885488432	0.0829358556247	0.0825369760214	0.0783850376638	0.0834876910374	0.117337093533	0.040267615545	0.0967370936712	0.129982947315	0.150389368432
a37	0.0680272825243	0.0509906679544	0.0775850626082	0.0834642336738	0.0781995064213	0.0779010696791	0.113876178844	0.0415159127483	0.0971717038904	0.137085442438	0.174182931677
a31	0.0702565795748	0.0535040923848	0.0877017406027	0.0850131187579	0.0732209830071	0.0732148569597	0.116022087615	0.0425390101028	0.101436906563	0.138950695479	0.158139910826
a13	0.0619789869249	0.0456701322883	0.0680136662676	0.0797966885193	0.0686491011357	0.0706637332532	0.127120457872	0.0447864389343	0.119787758788	0.154811665826	0.158721351209
a11	0.051568582375	0.0378077170094	0.0496170744225	0.0733944609731	0.0692310115786	0.0728513421511	0.140777529624	0.0417736736448	0.133093611063	0.182621142942	0.14726385107
a31	0.0516889374583	0.0393162848498	0.0519647792075	0.0736768061244	0.0654114790595	0.0728502705837	0.144848196875	0.0410076718149	0.134489302688	0.187845508647	0.136900766957
a20	0.0495845485528	0.0386350104033	0.0506344414692	0.0719258777748	0.0613911256865	0.0724743619946	0.154854807625	0.041559965705	0.135017806829	0.185426377149	0.138495670119
a31	0.0455874909176	0.0355076648078	0.0444423874897	0.0672101271916	0.0579641819622	0.0726695217982	0.162474287875	0.0398676294683	0.138230051476	0.19059227265	0.14545437344
a41	0.0416791597059	0.0323096060426	0.0384674041632	0.0618005275639	0.0532194451207	0.0731503973327	0.166896712625	0.0379012547561	0.141407279625	0.195722322883	0.157445885747
a31	0.041273336302	0.0316347568342	0.0342438717211	0.0562449305213	0.0500837123736	0.0728029619109	0.165325889542	0.038877729052	0.143480303542	0.203346950961	0.162685573982
a24	0.043224337434	0.0324947615581	0.0319982488404	0.0531758262471	0.0483234552579	0.0757808533703	0.153363150114	0.0405765220173	0.145332579581	0.207662596987	0.168067695327
a31	0.043937015078	0.033086371666	0.0306834682135	0.050436982989	0.046815199086	0.0772173455234	0.148511109305	0.0444262135391	0.147186654327	0.211204159662	0.166495494042
a10	0.0499519585593	0.0377888592887	0.0350705827045	0.0488329495963	0.0471702840287	0.0764941327745	0.157602672768	0.046086262513	0.145696985842	0.206029064554	0.149276246014
a31	0.0533619672531	0.0411598171629	0.0395032036682	0.0469236892654	0.0465798151429	0.0777641323248	0.165959089589	0.0532757200377	0.143468090614	0.210099152185	0.121905312405
a46	0.0496319050177	0.039597928521	0.0364025188894	0.0426170352018	0.0423888331143	0.0756301361749	0.15489940473	0.0600583288792	0.150420105805	0.227317963728	0.121035827668
a20	0.0411694648059	0.0324749360737	0.0289567116965	0.0395835879806	0.0417754111048	0.073096183925	0.147838117777	0.0566439970931	0.163263336202	0.238161708909	0.137036524156
a46	0.0328167289886	0.0257368769512	0.0240108515655	0.0395275293269	0.0420495143016	0.070728098175	0.154750254859	0.0598076161644	0.159719864467	0.246844415636	0.144008245785
a31	0.0373576529829	0.0303322354771	0.0292838103885	0.0435987881556	0.0423321273672	0.0804175914583	0.171362126753	0.0581082000548	0.136416303489	0.233255110945	0.137536062795
a7	0.044197439701	0.0349259785124	0.0349039941628	0.0451958773652	0.0417608243891	0.0803821445528	0.172047963318	0.0594193723516	0.134834666763	0.227131348048	0.125200397465
a31	0.0516616699403	0.0424207693241	0.0398655441543	0.0459845099217	0.0438216371964	0.0721246951176	0.154045489973	0.0645291535172	0.137278215588	0.221077646683	0.127190675088
a39	0.0556638976468	0.0473847449747	0.0440050245181	0.0466942010872	0.0453620493988	0.0687021949725	0.140094965058	0.0685696567057	0.144581374529	0.212829923561	0.126111980629
a31	0.0599763302156	0.0534030401249	0.0491856539727	0.0459642631091	0.0470686049329	0.0722158911242	0.137358170086	0.0721950975686	0.13918550351	0.196318661187	0.127128806343
a15	0.0639291031385	0.059144118975	0.0538297547242	0.0466408020364	0.049238159311	0.0742305918414	0.128712436295	0.0757362033895	0.137867309837	0.180858998396	0.129812532914
