 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.1202722431	0.1043433252	0.0864139804	0.147939151	0.0676909864	0.07704928277	0.1460955051	0.122500835	0.1276947051
a24	0.125114925767	0.103589427467	0.0831317226667	0.1925001154	0.0537000090667	0.0598273674767	0.156175471233	0.114836778167	0.1111242033
a28	0.136383194589	0.104562570356	0.0778354750222	0.199436715533	0.0505048103556	0.0659577377056	0.150336532678	0.130790140489	0.0841928358333
a31	0.152564674663	0.112613003252	0.0778999494741	0.177617123778	0.0438820768519	0.0670745247752	0.146217815559	0.129013359343	0.0931174677444
a8	0.145207640754	0.111222132551	0.0746730382847	0.167711445793	0.0378090585506	0.0554194219584	0.155178711786	0.110363450894	0.142415100315
a0	0.129699251338	0.10198570625	0.0611387886882	0.157949324064	0.0431152880835	0.0581872483861	0.162769924929	0.100677101165	0.184477363438
a31	0.136832303599	0.0978854992833	0.0639643542294	0.156728250055	0.0406264744612	0.0507689943287	0.158604679843	0.0953559676083	0.199233476479
a39	0.135146548666	0.0955240486278	0.0730272226765	0.153850412185	0.0336151028004	0.0416331673096	0.157330327481	0.108157756756	0.201715426493
a31	0.122443092755	0.0871810884759	0.0744554319922	0.154786441062	0.0338565613135	0.0406817250365	0.159776433494	0.115595002619	0.211224230698
a8	0.110392355185	0.0787773256586	0.0750036121241	0.144016722174	0.0388956119712	0.0418873261922	0.169788185765	0.14329214324	0.197946715766
a31	0.102718275195	0.0813484473862	0.0755832694014	0.117298738945	0.0503901121237	0.0602567194441	0.167660248522	0.155615615813	0.189128569989
a24	0.103497573732	0.0853730689954	0.0810266999605	0.128555291915	0.0576516931746	0.070648461548	0.142290436974	0.132004317004	0.19895244633
a46	0.101532191117	0.0861966209651	0.0833310055802	0.131774771238	0.0631896029915	0.071435678116	0.140387672791	0.134779008535	0.18737342571
a31	0.105316072846	0.092075437755	0.0813220608267	0.0968783106127	0.0772773830638	0.0980542612387	0.141722234264	0.136216237578	0.17113798257
a1	0.112556456395	0.100477885452	0.0868048938622	0.0873363605376	0.0838097714879	0.11214521288	0.133672448088	0.134774312459	0.148422644257
a31	0.119227518312	0.107801154151	0.0904967404274	0.0841657573125	0.0914490042293	0.103872070427	0.126610955363	0.14236568322	0.134011099886
</S>	0.122907233556	0.112215236976	0.0877042692437	0.0758457910563	0.101610576615	0.103325713713	0.115053792681	0.14752588261	0.133811489543
