 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.0876155572	0.0842468959	0.0813107536	0.0603561726	0.0735068429	0.0775663733	0.0774021001	0.0643068252	0.0689752903	0.0871964535	0.1409428061	0.0965739321
a24	0.0992867181333	0.0934840525667	0.0981748562	0.0704263188	0.0908912861	0.0818525639	0.0729432829667	0.0546664237333	0.0591162398333	0.0748656460333	0.123970641633	0.0803219692333
a31	0.107230269444	0.0973082923889	0.114828314333	0.0870866166	0.105673427433	0.0834345561	0.0689940735889	0.0467537843111	0.0484057252778	0.0647797332778	0.0952341715443	0.0802710330111
a28	0.094529992348	0.0850210677296	0.111436893444	0.0912305079333	0.108435654811	0.0856110261	0.071403162263	0.049491014437	0.0460073989593	0.0655224292926	0.0965570089148	0.094753841537
a15	0.0837623796493	0.0762699451099	0.103501408681	0.0828073121778	0.10621629667	0.0856812516333	0.0755469268877	0.0516427455457	0.0484775522531	0.0680848006975	0.0990500787049	0.118959300379
a28	0.0809001880164	0.0771109748366	0.103085290427	0.0762292019259	0.0958814360233	0.0964330904778	0.0789018479626	0.0471721665819	0.0465925854844	0.0691164310992	0.113469979035	0.11510679846
a31	0.0836234326721	0.0788184804122	0.102839558876	0.0721724839753	0.0914522702078	0.107009773826	0.0879550462542	0.0549186823273	0.0459197174948	0.0724936466331	0.121158182212	0.0816387142867
a8	0.0785663441307	0.0715414589041	0.091252838292	0.0615436515251	0.0781212436693	0.0935852972087	0.0909422408847	0.0630370116158	0.0573873101649	0.0868552009444	0.142629138404	0.0845382600289
a31	0.0731919396836	0.0639085476014	0.0741980912973	0.0524088106884	0.0647632619564	0.0787514453362	0.0838711979616	0.0642909426919	0.0679456899216	0.100958950248	0.166969329601	0.108741798476
a33	0.0669013252612	0.0589748731338	0.0635414379658	0.0477056559161	0.0563678413188	0.0726023406454	0.0783276761205	0.0797187358773	0.0724397035739	0.105997092283	0.180669277534	0.116754055092
a20	0.0589517829871	0.0559893416446	0.0584358207219	0.045763830612	0.0507454560396	0.0689833629485	0.0753107766402	0.0868175272924	0.0762889753246	0.099112318761	0.197386349445	0.126214462097
a14	0.062218194129	0.0587899486149	0.0674375036406	0.049867102404	0.0542689334799	0.0723419625828	0.0763997774134	0.0728469868308	0.0737106031082	0.0895538598537	0.201194663415	0.121370462166
a31	0.0660710419763	0.0667096424716	0.0751854224802	0.052084276468	0.05977976696	0.0759129256609	0.0772345361378	0.0647153548103	0.0653399701027	0.0866393796846	0.196439001338	0.113888678322
a17	0.0629703071921	0.0666284001572	0.0707311058267	0.049666902156	0.06067876792	0.0758220115536	0.0764162611126	0.0750051957368	0.0647382615676	0.0886332844949	0.188044783846	0.120664722707
a20	0.0597876093307	0.0599225244524	0.0691057586089	0.0481847525187	0.0595857293733	0.0765877791179	0.0810174505709	0.0885887856456	0.0714531125225	0.0881661442316	0.179589635682	0.118010739302
a31	0.0603629118436	0.0608995238841	0.0740749377363	0.0521379497062	0.0648458452578	0.0752078065726	0.0830133125236	0.0903029271485	0.0695167389742	0.0832643885439	0.166182916827	0.120190759034
a8	0.0598967124545	0.0594014516947	0.0704505059121	0.0520342351021	0.0620145002859	0.0723840349909	0.0785908565079	0.106284918383	0.0619625768581	0.090875835448	0.159927255609	0.126177116745
a24	0.0583201553782	0.0551563212982	0.0628568013707	0.049335275434	0.0560115654953	0.0740482437303	0.078832660236	0.124282182128	0.058696095086	0.105411828883	0.158112679336	0.118936171982
a28	0.0557778717794	0.0553879300327	0.0618985364569	0.0488976448113	0.0574974657651	0.0733649267768	0.0811355644787	0.126703675243	0.0627428514287	0.106912247161	0.153208049645	0.116473206727
a20	0.0528867025265	0.0573342506776	0.062082912619	0.0485880950038	0.0600686621017	0.0698168394789	0.0798757713596	0.121219701681	0.0780975422762	0.10082196072	0.141920275882	0.127287270976
a31	0.0539372708755	0.0561133966259	0.0600869209397	0.0488650803346	0.0591590372806	0.068129163513	0.0757197613199	0.131108256827	0.0810517020921	0.0928732175733	0.137934120627	0.135022065459
a46	0.0555028751918	0.0550254158086	0.0581335127799	0.0499882685115	0.0565889026935	0.065664846171	0.0759300423066	0.136909143942	0.075169021364	0.0927197615244	0.143726465142	0.134641743153
a18	0.0536218293306	0.0559446810695	0.05848274246	0.0525301983372	0.0567519310312	0.064755525897	0.0821417884355	0.113587830847	0.078445299588	0.101604507441	0.147476643047	0.134657023051
</S>	0.0525032222653	0.0562012856347	0.05830881723	0.0546057470186	0.0572236676156	0.0654102458085	0.0844633277178	0.102309270423	0.081088797794	0.104512021421	0.147457443124	0.135916144126
