 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.1211127775	0.1003114503	0.1157068523	0.1186299023	0.1209290556	0.0955180515	0.181425075	0.1463668197
a31	0.149449192367	0.117613533967	0.127932632167	0.1285412067	0.117427298667	0.0847255898	0.155980884047	0.118329643913
a37	0.175595154989	0.136456747989	0.143255304056	0.1386751509	0.123835474356	0.0646599450333	0.117978692902	0.099543520851
a20	0.175043618996	0.13269774153	0.138378120685	0.138469090167	0.125060487052	0.0537740250111	0.125486239234	0.111090677084
a29	0.160071052332	0.114135518243	0.121567535295	0.137512222389	0.119624487771	0.047220298897	0.167908528278	0.131960360055
a14	0.145146882111	0.100030001681	0.110635235765	0.134741293876	0.11394145767	0.040270929459	0.197510137466	0.157724054312
a21	0.133815229904	0.091278212627	0.103756620122	0.126354569039	0.100826440203	0.0361690520997	0.207548821622	0.200251040151
a31	0.150390861168	0.0918876089823	0.105061682907	0.12399318848	0.0901558643877	0.0310938217799	0.219958096941	0.18745886883
a20	0.143566490789	0.0839544310674	0.108641689089	0.124962584193	0.0846434861959	0.0309527883666	0.251177992334	0.172100527277
a6	0.10309026013	0.0664240998558	0.107151409603	0.124765800298	0.0855672666253	0.0359992609622	0.277383173865	0.199618717792
a31	0.0978329081767	0.0625186372186	0.105909344988	0.123418809986	0.0868472153684	0.0371532227207	0.293167629688	0.193152228431
a8	0.0938468989256	0.0590281958929	0.102834489916	0.123999731769	0.0937268076561	0.0473380946402	0.325371980496	0.15385380501
a20	0.0917216291152	0.061366927931	0.0977330488987	0.122500350296	0.105611967552	0.0601906966801	0.323567100299	0.137308296137
a31	0.101342697312	0.071349615057	0.0953777843596	0.117610423052	0.106582330851	0.0631341286267	0.291922531966	0.152680496712
a37	0.113813712231	0.0737494161723	0.0933211964599	0.114888910731	0.10785880835	0.0732105838089	0.263432030189	0.159725340304
a31	0.116946356937	0.0801202942774	0.0941652689733	0.11286291229	0.112212161383	0.0898193068696	0.24277133273	0.151102377568
a24	0.110106454959	0.0823334226591	0.0899175930978	0.103038943563	0.115042600128	0.11518835829	0.23679983291	0.147572815456
a31	0.113156578766	0.0900689905197	0.0898482391393	0.0993855287877	0.121339811976	0.13308716643	0.205271821637	0.147841880152
a20	0.111458904069	0.0992065467066	0.0921449148198	0.101109523329	0.119328917525	0.137644705143	0.188675793879	0.150430711051
a31	0.115667139103	0.103746900502	0.0910787003799	0.102275990976	0.115704203442	0.142418599048	0.179282716626	0.149825767684
a7	0.118119629341	0.111721372834	0.0893182869266	0.101020547725	0.115243048214	0.147235988883	0.171062657209	0.146278475561
a35	0.104456565254	0.110375113985	0.0842597393755	0.107099533375	0.121945844471	0.149058041761	0.174976921403	0.147828238854
</S>	0.097027698077	0.108096711953	0.0842470597878	0.118540386187	0.130763263235	0.14658929428	0.169975384702	0.144760201427
