 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.1083005888	0.09782986133	0.1001907426	0.0920513197	0.0976268362	0.1682381296	0.1870051716	0.1487573545
a8	0.120843481733	0.08738154193	0.0856255096	0.0930248290333	0.0993582362	0.191209770533	0.1898601876	0.132696435233
a31	0.154663538911	0.09956707771	0.0991190348667	0.104232225278	0.0992145619333	0.172283398178	0.167338371067	0.103581775944
a41	0.166901459237	0.10598700617	0.141065236156	0.108425272959	0.0939986163111	0.140761417566	0.149981440222	0.0928795477147
a31	0.170046352679	0.09804874159	0.157771968719	0.111396604586	0.090415049837	0.132476424762	0.148279595407	0.0915652611716
a0	0.15978192956	0.0851551953967	0.123921957773	0.106205039595	0.0876815649457	0.145137932987	0.180050138869	0.112066235991
a31	0.138028610787	0.0893134472656	0.0885176282577	0.092888390665	0.0845095317819	0.158791694329	0.202228944356	0.145721743797
a39	0.115001570996	0.0924055397552	0.0658630242192	0.0825852954217	0.083493773994	0.172904391776	0.228844641785	0.158901742799
a31	0.099589735332	0.0903614741184	0.0581926558731	0.0686202878739	0.0765573374647	0.184348242259	0.256191943928	0.1661383004
a10	0.107495401711	0.0945761327728	0.0563169697577	0.069254167558	0.0756402297549	0.18785798182	0.256011589309	0.1528475102
a20	0.102984117504	0.0865549445909	0.0506821014526	0.0815038296527	0.0799513847183	0.19412646514	0.268351539303	0.1358456176
a31	0.0997021230347	0.0861050227303	0.0516093203509	0.0736952261509	0.0681428072394	0.191351892313	0.287592014634	0.141801601533
a10	0.123973128478	0.0917679624768	0.0526539953836	0.0670604467836	0.0666484209465	0.186471974571	0.281814177745	0.129609898844
a20	0.135238158959	0.0957203871256	0.0512133061945	0.0726047126612	0.0711867200488	0.190931033857	0.266779611448	0.116326062215
a31	0.134940154186	0.0923275783752	0.0514877108648	0.0692460752871	0.0706106655496	0.185042566286	0.265073367816	0.131271874738
a13	0.133648392862	0.100464951658	0.0567280510216	0.0609250838957	0.0692365044499	0.169593712429	0.268586875272	0.140816431246
a20	0.133374972554	0.117623387219	0.0618429568072	0.0612603087652	0.07133249615	0.16631089821	0.248022807757	0.140232164149
a31	0.155443633051	0.110387671473	0.0665306739357	0.0671822785884	0.0780583603833	0.15584442247	0.215498634586	0.15105433045
a28	0.16190319273	0.106466865824	0.0759060455786	0.0681589790628	0.0787193283944	0.135361507157	0.206835786195	0.166648307817
a24	0.146634130457	0.118692365608	0.0861207010595	0.0697832300876	0.0772309212648	0.130831806719	0.201992427398	0.168714418006
a46	0.132825442026	0.123234645269	0.0946895230865	0.0761697408292	0.0805355928216	0.14387214524	0.182029494466	0.166643416735
a39	0.122236311369	0.122923233156	0.105402505029	0.0818133207431	0.0833697956072	0.14348605508	0.166450515422	0.174318262712
a46	0.11682890831	0.121901837985	0.113311720676	0.0859850398477	0.0844145416691	0.126321504427	0.172948100741	0.178288347037
a8	0.116285603903	0.119266162795	0.113711718092	0.0895636870826	0.0848199419564	0.116980247476	0.17237509858	0.186997533012
</S>	0.116171623651	0.117604599698	0.112494304346	0.0908462711413	0.0847144324782	0.115563503138	0.16451052529	0.198094722506
