 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.1141006848	0.1220766192	0.1111706211	0.1293531836	0.1420227444	0.1329150344	0.1359407155	0.1124203872
a27	0.118147768933	0.127997674867	0.1223470563	0.130981207867	0.1434939328	0.135296319867	0.1360181231	0.085717927
a8	0.121842193644	0.141500560622	0.148591603767	0.132971865289	0.134977607933	0.114875539689	0.1259797269	0.0792609046
a28	0.130551088815	0.179129809874	0.157446883589	0.12837883843	0.123240725644	0.0894287796297	0.111675702967	0.0801481739333
a31	0.146467413138	0.213564919291	0.159626621196	0.122873746743	0.121957745815	0.0669772803432	0.0937109874557	0.0748213044444
a24	0.157577273246	0.208679905097	0.152669555332	0.118615138581	0.128153836272	0.0633924877144	0.0913232087519	0.0795886087481
a31	0.178634515082	0.198525983832	0.130911803844	0.112991400927	0.126792929157	0.0634860551048	0.0954002196506	0.0932570894494
a10	0.186225235361	0.192440297344	0.117131473681	0.104723829042	0.116372282586	0.0614485440349	0.11648633215	0.105171990883
a20	0.172475195054	0.178805472048	0.100120635627	0.0956136936807	0.111161217595	0.059874340545	0.15616346265	0.125785975694
a31	0.160690806285	0.175038793549	0.0959775236757	0.0954743294936	0.113824824598	0.061295228715	0.164943318283	0.132755172031
a39	0.148570788295	0.177263061983	0.104174586892	0.103857051965	0.117540408199	0.070770254105	0.155424639361	0.122399194744
a31	0.140615881632	0.186256508928	0.107042073697	0.101122299188	0.107064401733	0.0759368299017	0.139219356054	0.142742640648
a18	0.132478121304	0.196134294843	0.110508253966	0.103803250396	0.102050573778	0.0785615771006	0.127246812218	0.149217121616
a31	0.122059819461	0.180500628814	0.113612347922	0.107481757999	0.098386177726	0.0816544725669	0.130880405006	0.165424407139
a17	0.111696585487	0.155669743805	0.113061051107	0.105934104866	0.103328451375	0.0899703072556	0.133300499269	0.18703927798
a31	0.107713377962	0.140300389668	0.116871797236	0.108276414689	0.112744053458	0.101332955752	0.133812030623	0.178948999993
a8	0.103816671587	0.123308314223	0.111375965345	0.10430230883	0.114258681486	0.112225536851	0.141644371074	0.189068168664
</S>	0.0967462565935	0.115221625312	0.104358328073	0.102691299615	0.121968068243	0.117963444826	0.147346731537	0.193704259332
