 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.1407631154	0.168612345	0.0983521374	0.142301155	0.159854849	0.14401922297	0.1460972049
a46	0.155776830333	0.210640461	0.0910005753333	0.1368091714	0.143416516333	0.124943379903	0.1374130909
a31	0.186060874111	0.233679759	0.0999190671778	0.126198827667	0.103044178244	0.116999182768	0.134098124433
a35	0.18931964537	0.235230884333	0.0990371604593	0.118678803022	0.087404753948	0.115899342056	0.154429425478
a31	0.19606521979	0.265921024778	0.0950977965531	0.115856426207	0.081383760516	0.0967524462853	0.148923333626
a20	0.19100291293	0.296258290259	0.093066493751	0.114597163736	0.0683887964387	0.0811215135618	0.155564821322
a31	0.18159762331	0.31454587542	0.089748234417	0.110251377579	0.0609345055462	0.0658225835073	0.177099799354
a39	0.173803710703	0.31538913114	0.081379860339	0.10329903166	0.0536568539821	0.0555587909291	0.216912618651
a3	0.143816884034	0.283550875913	0.064105383513	0.09592319246	0.051734892794	0.0707436486497	0.290125113417
a31	0.145526223545	0.276236368971	0.060232800971	0.09739750746	0.0556808841313	0.0696136796432	0.295312530806
a7	0.148912915448	0.288733094857	0.061665002057	0.0943051496533	0.0593770813771	0.0680217659411	0.278984984069
a10	0.133648439749	0.310334831486	0.0562171198857	0.0850931446911	0.0549257071924	0.0778098244137	0.281970937223
a31	0.148347194916	0.332944682629	0.0593660935619	0.0889979018037	0.0581653059308	0.0790662954379	0.233112534608
a11	0.160859178105	0.35303333021	0.060499954654	0.0868965896012	0.0666804315769	0.0984064436126	0.173624075669
a18	0.156256528635	0.355983546737	0.0564304089513	0.0753909180671	0.0663068471923	0.109414445671	0.180217304956
a28	0.152754076278	0.333153123646	0.0605628445171	0.082384680889	0.0667911197308	0.0994282298903	0.204925918252
a31	0.157050473693	0.316682981795	0.0679734095057	0.085716225163	0.0720877047103	0.11121689403	0.189272324217
a11	0.158661195731	0.275538005972	0.0784914725686	0.0847564598543	0.0870213749701	0.143281966543	0.172249546739
a13	0.148470892277	0.230222015691	0.0892458719895	0.102220410218	0.102718700057	0.154913505048	0.172208603446
a31	0.151138725292	0.208196836737	0.0933310669965	0.105765003473	0.109878830152	0.168594680349	0.163094853015
a20	0.149879385097	0.183194235326	0.101796740866	0.104257397891	0.120453290451	0.181338778783	0.159080169672
a31	0.151708304699	0.164679281622	0.106583853422	0.10585387443	0.12209622775	0.183376053594	0.165702394291
a8	0.146330532166	0.145107558027	0.109325575474	0.109793121543	0.12920113285	0.190337498198	0.169904578497
</S>	0.130913288983	0.133493064094	0.115476791337	0.119666582172	0.142980065425	0.189230614599	0.168239592248
