 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.091579775	0.0818788566	0.08856526261	0.0926206542	0.0922776072	0.0979228942	0.1033852464	0.197970618	0.1537990811
a31	0.100165575133	0.0851988239333	0.0925532741033	0.0914328872667	0.0881086242667	0.0907088668667	0.0935026548667	0.241177388133	0.117151896633
a38	0.130441275711	0.0978006162444	0.0970005491278	0.0970181913556	0.0908286073556	0.0862581307889	0.0876505314889	0.214178590444	0.098823513611
a17	0.143596099704	0.119713704481	0.0982830884426	0.109085216985	0.102633286052	0.0864207752296	0.0873975780963	0.162441182415	0.090429077737
a31	0.135463966501	0.123423904094	0.105165439948	0.107894271662	0.106042619751	0.0851741567432	0.0834310331854	0.164334527672	0.0890700809123
a41	0.128211134434	0.109256380098	0.108747341516	0.0984160898207	0.108961582184	0.0918721304477	0.0871252920818	0.164376615091	0.103033432637
a17	0.111688639878	0.106502753166	0.109704730305	0.0940420261402	0.112914824061	0.0956464678159	0.0926737247606	0.14589726243	0.130929564612
a31	0.0974381425593	0.0966592411887	0.118373718635	0.0904766199801	0.103443497487	0.099874776072	0.0957137644535	0.153163396677	0.144856829471
a0	0.0867207898531	0.0769491902296	0.123765646078	0.0847341905934	0.093921346029	0.107291195491	0.0968323470845	0.174239040226	0.155546259824
a31	0.0816272712844	0.0698666818432	0.132525307139	0.0821773897978	0.0884378818763	0.110283972697	0.100503094962	0.174388032675	0.160190386941
a37	0.0731399761615	0.0634858967477	0.140755756693	0.0854883623993	0.0839349480921	0.111817707699	0.102744097121	0.177556717492	0.161076555514
a10	0.0661791363872	0.0556042112492	0.135185099464	0.0858033371331	0.0872362822974	0.1139947935	0.0988578182403	0.190342666164	0.166796673638
a31	0.0698071179291	0.0594426165831	0.141442416521	0.0877864418444	0.0875914640325	0.1154164663	0.10075817748	0.181755003388	0.156000306613
a16	0.068552376263	0.059446010101	0.147524944027	0.0908440182148	0.0879241632775	0.1106968665	0.0998459938267	0.174988077129	0.160177557738
a17	0.063903194681	0.0544491285803	0.145902817976	0.0894740366716	0.0848850214925	0.1114830451	0.0988184438756	0.181322127976	0.169762192113
a20	0.063687838267	0.0532190625068	0.143442137305	0.0833754867572	0.0760553170975	0.113898768767	0.0959061330252	0.197107244259	0.173308025638
a31	0.066797356889	0.0571430185289	0.142959523768	0.0815119349857	0.0697111896992	0.117290598056	0.0989498291417	0.192302143886	0.173334417546
a39	0.0673606230963	0.0600849790963	0.146891652989	0.0831014994619	0.0685039400997	0.125712444485	0.100334113981	0.185035835495	0.162974915182
a20	0.0642687446988	0.0562623132988	0.138282782063	0.0777218270206	0.0655961791666	0.126951460962	0.092271131527	0.211949591565	0.166695971261
a31	0.0664561106329	0.0590856712329	0.121443572354	0.0740723474735	0.0612961916555	0.132974467987	0.098737695109	0.219702985322	0.166230963554
a33	0.0743642773443	0.0644553387443	0.112385754451	0.0767268116245	0.0630731769518	0.127867252862	0.104687149636	0.217921401241	0.158518837851
a48	0.0835484659148	0.0668805442481	0.11515382315	0.0862168112082	0.0708576013839	0.106961356154	0.0930427693453	0.20629695068	0.171041676017
a31	0.0840262805049	0.066720284616	0.108362342583	0.0897932846694	0.0753039732613	0.106318753518	0.0919219566484	0.191319507827	0.186233628006
a19	0.081312863635	0.064901768072	0.0973432397943	0.0831006299565	0.0718053716204	0.112619107506	0.110099725883	0.205352443942	0.173464857335
a31	0.0819486182783	0.072974340024	0.0935337114648	0.0877443316522	0.0762794380735	0.106155106035	0.125208179694	0.206631071114	0.149525200578
a37	0.0795232547594	0.0772419447413	0.0878028714216	0.0919262383507	0.0810863294245	0.103387806412	0.127762129565	0.208275734171	0.142993693659
a31	0.0815308321198	0.0779507593138	0.0847615422739	0.0939401048502	0.0853606474082	0.101130969871	0.135119895122	0.20028153939	0.139923706953
a8	0.0883586459066	0.0821436121046	0.0841710994246	0.0969791606167	0.0871947704694	0.093103208157	0.131254707041	0.19614293753	0.140651848718
</S>	0.0909979709533	0.0822503625523	0.0842558530123	0.0952106638083	0.0835211594347	0.0905153637785	0.117864175521	0.207179948365	0.148204494359
