 	sul	muro	vuole	uno	specchio	</S>
a31	0.2228012335	0.1660229002	0.172324347	0.1595364456	0.1654059071	0.1139091366
a39	0.291256963167	0.201497116867	0.154276902333	0.127768839133	0.1381089641	0.0870911896
a35	0.376059463056	0.242019114289	0.149716288778	0.0886289124443	0.0884381627667	0.0551380558667
a31	0.431444337685	0.256090000096	0.143916061593	0.0640584721481	0.0636525287889	0.0408386090889
a2	0.428336833228	0.261365859365	0.159009724531	0.048913676536	0.0654827613963	0.0368911520296
a0	0.400483715076	0.239547670455	0.17828930451	0.0495904809987	0.0850582410654	0.0470305888099
a20	0.395815097692	0.201813870818	0.174351338503	0.0548859739996	0.101973550355	0.0711601795366
a18	0.384739619897	0.192751492273	0.173782801501	0.0555034449732	0.104461306785	0.0887613555789
a31	0.366890197966	0.195795924758	0.159024645167	0.0561286331644	0.115849740928	0.106310868926
a0	0.311271947055	0.182551257586	0.137438289722	0.0656412059881	0.147861491643	0.155235810975
a31	0.244131427418	0.164379817329	0.127929763241	0.0930545961294	0.164646930548	0.205857462325
a46	0.202607202873	0.14287337571	0.11768287488	0.112300986176	0.166871921849	0.257663645442
a33	0.169645746424	0.130710633903	0.118305423827	0.121558746259	0.199645590283	0.260133872147
a8	0.148728172875	0.125596963634	0.127258167476	0.152746263486	0.232083798428	0.213586632382
a31	0.148530838165	0.128526168945	0.126682118325	0.160992521562	0.208536899809	0.226731449461
</S>	0.152982499393	0.134265638872	0.124234753213	0.148007999781	0.185563037905	0.25494606973
