 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.0965548572	0.0911141953	0.1519624584	0.1139458012	0.0944656694	0.0930830868	0.0840624353	0.0759260088	0.1016759877	0.0972095166
a31	0.102703332333	0.0938630437667	0.1827606232	0.1281924956	0.0903946113333	0.0845612728667	0.0617705557	0.0634159906667	0.1154519235	0.0768861721333
a1	0.099761312711	0.0842446297889	0.1694574508	0.141541393067	0.0924498301111	0.0800684092222	0.0536394395667	0.0589303253556	0.140189984167	0.0797172349778
a28	0.0974870917037	0.083845175463	0.152182519267	0.152764294622	0.101083824037	0.0708624030741	0.0488671611222	0.0540766072519	0.130723854189	0.108107079393
a24	0.103734242568	0.0913316604877	0.151783370156	0.139150341474	0.099755917679	0.0652162890247	0.0468715823741	0.051814044684	0.12000544593	0.130337112998
a31	0.104229140589	0.0914800758959	0.165093956785	0.133086033025	0.10417211296	0.0753604840749	0.050105539258	0.0584965769613	0.104552759177	0.113423318066
a18	0.093222073263	0.0808841495653	0.155590791862	0.137248520742	0.114198219453	0.085547164425	0.058402162286	0.0677222349871	0.0966624917923	0.110522200022
a24	0.0805462909543	0.0702709246551	0.123931028754	0.133453321581	0.111763034618	0.0812778239417	0.0666147604287	0.0797251713957	0.121225461531	0.131192180941
a13	0.0769715887181	0.0685120369517	0.107340238918	0.12700783186	0.109294019473	0.0795955527806	0.0736805083429	0.100763750732	0.126005179844	0.13082929198
a18	0.077420052906	0.0707655831172	0.102420965639	0.123657430353	0.110891586624	0.0841009056602	0.0797474552476	0.121838337244	0.107500612681	0.12165706846
a31	0.0750289719687	0.0679629737057	0.106624660613	0.125808510384	0.113126039141	0.0936634352867	0.0783875423492	0.127037107148	0.097649839827	0.114710912553
a24	0.0707666791229	0.0641116564286	0.110736599804	0.128275624395	0.12182648358	0.100998000096	0.0757585387164	0.117081849783	0.0975105008757	0.112934070318
a11	0.0706631393743	0.0631309293362	0.107554518401	0.126457886565	0.125277158993	0.106943666765	0.0857469103721	0.115183516461	0.0866043432252	0.112437944173
a31	0.0683683275248	0.0588097651121	0.111261588667	0.123598956555	0.114312903598	0.112030866788	0.094215493124	0.103364035554	0.0880278994084	0.126010179658
