 	la	pasta	vuole	sale	</S>
a8	0.2367966944	0.227076397	0.151170598	0.232848679	0.1521075962
a31	0.270011285733	0.226174223	0.142562488	0.248604465	0.112647512467
a28	0.275010536178	0.237890267667	0.148573032667	0.2471672026	0.091358949489
a20	0.257363276326	0.242427145222	0.156308331956	0.243888184667	0.100013060163
a31	0.258921727442	0.240539094407	0.157354920119	0.241136587089	0.102047680254
a11	0.244711917147	0.241983642136	0.14443963964	0.256089274763	0.112775546951
a18	0.202713921182	0.238028313379	0.136893711747	0.280174978654	0.142189098184
a15	0.175521867194	0.23273951246	0.135768056582	0.280915502885	0.175055069528
a31	0.155460472065	0.202088159487	0.135543299794	0.270670990962	0.236237072976
a20	0.137842027555	0.170744534762	0.133350465665	0.290824178321	0.267238792992
a6	0.127886686318	0.155032793521	0.129595174288	0.330011820774	0.257473534997
a20	0.126544382506	0.13568549284	0.128925541029	0.366865384925	0.241979189666
a21	0.137440827635	0.130907989213	0.128153367876	0.369666602975	0.233831203889
a20	0.149838557745	0.137527755404	0.129846540825	0.333252105658	0.249535055963
a0	0.155558925982	0.138915482935	0.134486008008	0.298119793219	0.272919796654
a31	0.160583971367	0.146113213378	0.143796275736	0.258340578406	0.291165959551
a39	0.164809269109	0.151586515846	0.151407998579	0.244995913469	0.287200309184
a31	0.171249932556	0.155927360135	0.152386254193	0.23787505249	0.282561407061
a35	0.174958960519	0.163953795112	0.159093841398	0.228715361497	0.273278043687
</S>	0.1731800412	0.166323791956	0.166003341699	0.233380926749	0.261111897843
