 	il	muro	vuole	uno	specchio	</S>
a46	0.1770278536	0.1842051455	0.1654065572	0.1392671486	0.179128531	0.1549647589
a31	0.211631458533	0.213916739833	0.1575556542	0.119419326867	0.157492711533	0.139984100567
a24	0.233179109511	0.245801142611	0.176695989067	0.103045974022	0.135243249244	0.106034520522
a37	0.241799978504	0.268633495537	0.199171456356	0.0950951190073	0.112492031148	0.0828079083073
a18	0.246617134835	0.258233959846	0.200864006785	0.104862385936	0.107258491249	0.0821640280358
a20	0.230922296278	0.219379863949	0.215701961995	0.108107759845	0.12311465475	0.102773469345
a41	0.214192878093	0.193085223316	0.219131804398	0.0976683793483	0.145409445583	0.130512275715
a31	0.224737928031	0.187865478039	0.199744203466	0.100993778449	0.151878919728	0.134779700172
a11	0.221247707344	0.189704438946	0.169526201355	0.111971526416	0.155330972443	0.152219158057
a31	0.191688264981	0.179033400715	0.134580290318	0.125416045605	0.159287061014	0.209994935019
</S>	0.181797025291	0.169513080958	0.119067288659	0.131797514803	0.153325132807	0.24449994841
