 	le	melanzane	vogliono	girate	</S>
a20	0.201385483	0.2089127971	0.200514271	0.2034812798	0.1857061744
a31	0.201562975	0.205463956167	0.210672563667	0.230092345133	0.152208164133
a39	0.217621521	0.197722466456	0.217566728556	0.256122545578	0.110966738178
a41	0.207053791333	0.177735691152	0.217858089519	0.283026694526	0.114325731259
a18	0.189425610778	0.167348059784	0.20943333584	0.284471731509	0.149321270286
a28	0.167489584593	0.156506373661	0.194287335947	0.274954247836	0.206762466295
a13	0.153141428598	0.155023357087	0.175407224116	0.270231659945	0.246196313498
a14	0.146240286599	0.147742493962	0.157055697705	0.273236769715	0.275724732499
a39	0.1358244534	0.125622390054	0.139607662235	0.295602147638	0.303343350566
a31	0.1245691122	0.113258649551	0.127607560212	0.312528285213	0.322036401922
a6	0.1204136694	0.10920184285	0.125213152737	0.339695928138	0.305475407907
a20	0.123375151247	0.104727889217	0.121657485379	0.364157883779	0.286081597236
a31	0.124457147529	0.0981853704057	0.112739422726	0.340830384593	0.323787693479
a46	0.127851206843	0.0991717543352	0.117723314709	0.326681024198	0.328572711826
a18	0.132091239641	0.111263648245	0.129006853903	0.340052736066	0.287585517942
a24	0.130622188307	0.119312569748	0.141839108701	0.331162702022	0.277063421314
a31	0.134515019816	0.116385685349	0.1436819193	0.302918715674	0.302498643771
a17	0.139590365425	0.119848205883	0.151171100033	0.276557621558	0.312832700924
a11	0.137695830982	0.128880462228	0.180927914944	0.264347667186	0.288148129975
a20	0.141494251527	0.137892442609	0.206822250315	0.261698543062	0.252092513992
a24	0.143839208109	0.14389601667	0.223908397438	0.260157893687	0.228198484997
a31	0.14647908659	0.136290230123	0.219594709813	0.261051843229	0.236584126666
a37	0.154180336457	0.138757732608	0.221716482604	0.257083133743	0.228262306555
a31	0.165160520439	0.143835888669	0.207317980868	0.258684833914	0.225000765185
a20	0.170432792526	0.147566257823	0.204125546956	0.250281996638	0.227593399062
a31	0.177277840509	0.155313123808	0.197027222985	0.240993150213	0.229388653687
</S>	0.187083696254	0.155086324004	0.167466723492	0.249965221106	0.240398019844
