 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.101695877	0.0807192766	0.0862701005	0.0797518286	0.1573557931	0.0689779738	0.0650384101	0.0862913991	0.1551641663	0.1187351685
a24	0.115167163067	0.0845253414667	0.0900826352333	0.0927804302	0.187044216567	0.0510385676667	0.0511508537733	0.0816654569447	0.1460236365	0.100521692967
a31	0.135998204756	0.0944655910222	0.0952051538111	0.117141272333	0.180859177722	0.0420888953556	0.0478448919311	0.0672921012062	0.135566225833	0.0835384882557
a13	0.131358915919	0.103598499874	0.094672896337	0.124244484511	0.210286184974	0.0380347175852	0.044634445737	0.0612746187861	0.118432116298	0.0734631317519
a18	0.116627674373	0.102732239225	0.093232446579	0.12036694767	0.260970435658	0.0360121309951	0.041929246699	0.0596435017474	0.103170170586	0.065315215384
a20	0.115736116191	0.100972334608	0.0987023757263	0.112798647523	0.278502241619	0.0435036361984	0.0440279065597	0.0545239801038	0.094218179762	0.0570145760613
a31	0.11884699473	0.110851363269	0.0939198102421	0.0898286073743	0.28562524354	0.0586811938661	0.0472013925799	0.0491115249946	0.0912075194207	0.0547263324871
a37	0.107623687843	0.108959496623	0.0868840496807	0.0804820129914	0.305719372113	0.0600964991554	0.0434561328666	0.0556522015142	0.0869927288069	0.064133801029
a31	0.0982317109477	0.101814485874	0.0827024665602	0.0770681701971	0.334480359704	0.0587392361851	0.0402215783489	0.0570537865694	0.0821264276023	0.0675617617097
a11	0.0922307391159	0.0904192536247	0.0746263165867	0.0731056700657	0.361674292835	0.0579159941284	0.038505314743	0.0587609921718	0.0803435124008	0.0724179033366
a31	0.0858498903053	0.0757755266749	0.0659320354622	0.0684926184219	0.393423074212	0.0537781564095	0.039771099681	0.0573319152479	0.0778550335336	0.0817906541589
a11	0.0806421376684	0.066988512025	0.0603125405541	0.0640664096073	0.411168638804	0.0542010628365	0.0408239491803	0.0570897395466	0.0776260413112	0.0870809796996
a31	0.0755064115895	0.057332812075	0.053161829318	0.0600052078691	0.422816050001	0.0522899982788	0.0427214582134	0.0560669056422	0.0778724410371	0.102226905967
a11	0.0706976898632	0.0526469324917	0.049273472306	0.0570607883564	0.429622616267	0.0509052853596	0.0445900071578	0.0535245208941	0.0789216468457	0.112757061856
a31	0.0672860196877	0.0490579856306	0.0465676021687	0.0551637557188	0.423629691456	0.0508991007199	0.0504267973526	0.052676344678	0.0811642370486	0.123128474285
a13	0.0675026628292	0.0473008024769	0.0434787921229	0.0561983652396	0.409197416385	0.05055197524	0.0554640810842	0.0522597589193	0.0903621596162	0.127684000495
a31	0.0724036620097	0.052197022359	0.045377212241	0.0602198648799	0.370669871248	0.0548912531467	0.0608505307614	0.0538738196664	0.0985019806721	0.131014787898
a18	0.0794845677366	0.0558966821197	0.0474247253137	0.0671994104066	0.320094988829	0.0592251015156	0.0667123926538	0.0537902258621	0.122345003957	0.127826901499
a31	0.0856966035789	0.0627474985732	0.0540446528712	0.0773643039155	0.260342931803	0.0632460094385	0.0662075182846	0.0574012292207	0.141665327986	0.131283935233
a10	0.0898872411263	0.0684443199244	0.0577099689571	0.0753055976518	0.230848108754	0.0633527628128	0.0691983702949	0.0595286704536	0.147977777482	0.137747185878
a7	0.0914131648621	0.0697405581748	0.061218109419	0.0788069483639	0.217284096105	0.0593325989376	0.0698663328316	0.0834150124645	0.145307693181	0.123615483693
a31	0.0934378640407	0.0771600531916	0.070556593773	0.0922730623213	0.165853836982	0.0641713729792	0.0725797391439	0.0908333718882	0.144732255394	0.128401854631
a20	0.0931771165469	0.0843575962639	0.0775786143243	0.0998855484871	0.122980810227	0.0667585202597	0.0870788963813	0.0777972326961	0.157858077598	0.13252759081
a31	0.0942337833823	0.0888163922213	0.0821220245748	0.0985008453424	0.0978163700357	0.0685268048866	0.0945014941271	0.0760693774987	0.167411006266	0.13200189387
</S>	0.0957238917911	0.0899079545107	0.0839515022874	0.0946903420712	0.0863041038279	0.0723297763433	0.0890317920635	0.0754542909493	0.176073079733	0.136533256135
