 	il	ladro	è	entrato	da	qui	</S>
a31	0.1812407	0.1955065686	0.129284505	0.09154206773	0.1317863375	0.13492163106	0.1357182192
a17	0.175796489333	0.215761725333	0.154991150467	0.0893961255567	0.122083541833	0.117093152327	0.124877832933
a37	0.192639881111	0.224622752978	0.184086946289	0.0861966928789	0.100701420078	0.114318440376	0.0974338648443
a35	0.197381201504	0.228956542393	0.15869701623	0.079065866493	0.110333942493	0.118903152992	0.106662273415
a18	0.191664459101	0.231341642131	0.120539159277	0.0925331153643	0.123433302164	0.108900189864	0.131588125872
a31	0.187927600567	0.254894105644	0.100332363359	0.0979319755881	0.128466694055	0.0909421847547	0.139505070491
a24	0.178467162722	0.274612674948	0.096984318653	0.0739305266627	0.140072849085	0.0939369695849	0.14199548363
a31	0.160322690707	0.292401176183	0.0998511922177	0.0669891669542	0.126771148962	0.094098051055	0.159566550543
a16	0.136404684902	0.303071585128	0.0981438213392	0.0622425845847	0.111529978854	0.103881574212	0.184725740914
a31	0.132737780701	0.304712308376	0.0907054751131	0.0708848853949	0.105176984751	0.106313896071	0.189468650171
a46	0.1272640231	0.293595201859	0.080544109571	0.0786065945316	0.110622089984	0.108969940957	0.200398036457
a31	0.127228490167	0.26780580842	0.0734796079237	0.0882948154439	0.116805108261	0.114490293786	0.211895868152
a46	0.139287049722	0.231264770113	0.0754024280879	0.0999059284146	0.11558050582	0.129308279262	0.209251028251
a31	0.149469858441	0.185147457411	0.0801707557426	0.110153621805	0.11828673134	0.148069850421	0.208701713417
a35	0.162473430814	0.16084038909	0.0852094836475	0.123461728668	0.115633222513	0.15172652914	0.200655210806
a31	0.164959150471	0.13596817505	0.0901599687492	0.134828691956	0.116937313238	0.155731564047	0.201415128269
a8	0.16014265741	0.12412534239	0.0942786538764	0.143059526652	0.120653483346	0.160753677349	0.196986650423
a31	0.153211632323	0.11542666083	0.0978214581855	0.151337720617	0.122871740382	0.167197863783	0.192132931408
</S>	0.149315490662	0.104467553105	0.0981520479927	0.165735831908	0.120899036691	0.164303253891	0.197126799604
