 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0653148411	0.0669121509	0.0594746255	0.0731775998	0.069366102	0.0662064897	0.071172346	0.0778261125	0.068002782	0.0778247832	0.1071793717	0.1133333989	0.0842094038
a31	0.0676753857667	0.0744539311	0.0605849718333	0.0800089453333	0.0706549483333	0.0640380991	0.0690797731333	0.0749554980333	0.0639562911333	0.0703672592667	0.110920478433	0.124876603833	0.0684278224667
a23	0.0664458069222	0.0886293135667	0.0711499270778	0.0807688092444	0.0717628056444	0.0641409157	0.0685551607111	0.0678535935444	0.0637558186444	0.0686562144222	0.110670562078	0.121053242478	0.0565578218222
a31	0.0639016903074	0.0939536483222	0.0751389346259	0.0772990827481	0.0688824329481	0.0596678972333	0.0645846407037	0.0633051125148	0.0669965424148	0.0761170377407	0.107975388159	0.125058556626	0.0571190156074
a39	0.0577385267025	0.0817243123074	0.0680519910086	0.078520549116	0.0737209688494	0.0585485679444	0.0619122505212	0.0609681865716	0.0654788364716	0.0739493729802	0.106964909786	0.134063060942	0.0783584637358
a8	0.0474782433008	0.0657482838358	0.0615227720029	0.0809224989053	0.0785267290498	0.0610323729815	0.0681305033937	0.0635632207905	0.0622132293572	0.0643799854601	0.105557367262	0.136266952847	0.104657848979
a31	0.0445382025003	0.0605518995453	0.0531153658676	0.0729189985684	0.0655851774033	0.0508517572205	0.0631326158446	0.0745087736968	0.0631986377524	0.0647324907534	0.110606770687	0.153554216149	0.122705096593
a13	0.0419475169334	0.0561518200151	0.0478544291559	0.0669688806561	0.0579637115544	0.0437062897668	0.0538239687082	0.0795087937323	0.0628786466175	0.0635294884511	0.123667243162	0.17471232285	0.127286882331
a31	0.0396345617445	0.0533582338384	0.0429779267853	0.0627615640187	0.0560426821181	0.0428468926556	0.0500449567494	0.0803082225108	0.0653303230725	0.0614040670837	0.138969479721	0.179383196617	0.126937890577
a46	0.0374218868815	0.0489319035461	0.0370926733951	0.0574949754396	0.0547384660394	0.0451466170185	0.0485913225165	0.0769086986369	0.0699347154242	0.0632636886279	0.14812534764	0.185571074472	0.126778623592
a35	0.0295608251072	0.0391917878954	0.0328350062184	0.0607267246399	0.0577867460131	0.0475103020462	0.0503095274388	0.066202799079	0.0699321103414	0.066020652476	0.146768273613	0.218934635757	0.114220606464
a24	0.0269608360224	0.0352093425851	0.0334603467395	0.0649468542733	0.0576886723577	0.0475249614887	0.0493581601663	0.0587129286263	0.0671879885138	0.066530922492	0.135234005004	0.235710680252	0.121474310955
