 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.1217454588	0.0863992349	0.0964035131	0.0816752816	0.1255817619	0.0971147742	0.0912586561	0.0988008467	0.107581501	0.0934389793
a20	0.124017881467	0.0872636511	0.1043469785	0.0912815386	0.143006002833	0.107559801267	0.0891978131	0.0877589310533	0.0882619189333	0.0773054872333
a31	0.119618712156	0.0957107640333	0.1065915793	0.0978092404	0.147738932544	0.124446228822	0.0869388477667	0.0839555374644	0.0734462394111	0.0637439181711
a29	0.107940479585	0.0923985194111	0.108940898367	0.0958901416	0.144912538181	0.127731237607	0.0860744017889	0.0825989360481	0.0667021303837	0.0868107094837
a15	0.0979036932617	0.0869928300037	0.113084555389	0.086612121	0.138953090727	0.120409669202	0.0831976307296	0.0857827572827	0.0778612583746	0.109202383161
a31	0.0938348076206	0.0858179536012	0.135310396196	0.0787243918667	0.150010445909	0.112319816401	0.0874344209099	0.0902223152276	0.0759196953582	0.0904057523203
a18	0.0849440353402	0.0800297222004	0.148141632132	0.0750740224222	0.164407133636	0.0990894245337	0.08910267057	0.0904373477425	0.0679411609127	0.100832851773
a46	0.0778383294467	0.0742710260668	0.146999237977	0.0735616684741	0.170522892945	0.0903594023779	0.0820831145233	0.0851928488475	0.0756655436309	0.123505932791
a31	0.0761573581889	0.0696783934889	0.150772351259	0.076342701758	0.174229370848	0.0942889374593	0.0872494068411	0.0827706170825	0.0752408458103	0.113270012197
a37	0.0752624300363	0.066906381763	0.135543039686	0.0869423786527	0.189420911749	0.0960541774198	0.085525046347	0.0811680130275	0.0701477837834	0.113029840332
a31	0.0760594125788	0.066100003321	0.116502416362	0.0969807249509	0.198989931183	0.101076880673	0.071252369249	0.0791009232758	0.0731069763345	0.120830368511
a41	0.0798480287596	0.0668487549737	0.106890242254	0.105692497117	0.198525537328	0.108021909691	0.0695265705497	0.0763111389586	0.0752102942315	0.113125024837
a31	0.0816929734532	0.0679035754579	0.093197783818	0.109154730772	0.196238951109	0.103149091297	0.0659655576166	0.0754487291195	0.0895917645038	0.117656836012
a3	0.0810230425511	0.0685797996193	0.088790291206	0.108386587457	0.18116808377	0.111140343832	0.0620329083722	0.0742290440398	0.100351577501	0.124298323937
a31	0.0800301235837	0.0710378196731	0.0878841380687	0.105739203352	0.144607026057	0.103983989611	0.0617567163907	0.0763869886133	0.121123963167	0.147450037179
a23	0.0749133296946	0.0702975716244	0.0851250704896	0.0935863286507	0.112899038086	0.0892123098037	0.0634638597302	0.0938649085378	0.156731378656	0.15990620506
a29	0.0706333439315	0.0689417883615	0.0809348848965	0.0846868098836	0.097249614962	0.0867813548012	0.0684286719767	0.114062755846	0.183359356219	0.144921427353
a46	0.0676788596038	0.0659546387405	0.0714868356988	0.0784791004279	0.0809885647873	0.0773582525337	0.0717863600589	0.130466076215	0.209685942073	0.146115383118
a23	0.0640897247413	0.0608363918668	0.0647291240463	0.073500099236	0.0734862373958	0.0753875349779	0.0779773732863	0.132456607338	0.206837645358	0.170699278639
</S>	0.0622249241406	0.0579039886634	0.0612952943432	0.072576763658	0.0710075225979	0.077247535189	0.0825459104432	0.127516552669	0.193289693679	0.194391838719
