 	voglio	che	Maria	venga	domani	</S>
a31	0.185682027	0.175574472	0.1407651742	0.2367492121	0.0956157642	0.1656133435
a35	0.237723488667	0.210116312333	0.1166385812	0.220289155967	0.0824362702	0.132796188033
a31	0.295392738222	0.233082584444	0.103327893933	0.202692157522	0.0725495291333	0.092955084411
a37	0.317349056741	0.239101080548	0.102877414244	0.220108303741	0.0592794268444	0.0612847034037
a31	0.314203862247	0.238305819916	0.097232456348	0.23579530948	0.0595720766148	0.0548904553346
a11	0.293585738082	0.228906941972	0.106646230563	0.253192067427	0.0586237436716	0.0590452467115
a31	0.249693362027	0.209982498391	0.102225905234	0.284630798542	0.0792626858905	0.0742047292372
a20	0.227827732009	0.191542656264	0.0895111508113	0.303860890914	0.0912874340302	0.0959701218124
a13	0.217891692003	0.166239992755	0.0976980508704	0.311268790038	0.0926860669434	0.114215398404
a20	0.205697993734	0.138825904185	0.101533278957	0.314775708679	0.105341412714	0.133825700268
a31	0.208123576978	0.141828092395	0.0986363765857	0.304502390626	0.112726393638	0.134183174289
a18	0.233364902326	0.140738110198	0.0908060366619	0.270256554675	0.124997705213	0.13983670423
a31	0.236890346109	0.144055271799	0.0890602218873	0.224184335425	0.131805541738	0.174004291943
a36	0.195444132036	0.151704424933	0.0955850310958	0.199707963275	0.146789831646	0.210768623048
a31	0.173465199345	0.140022458844	0.105881709365	0.179503883358	0.164064855615	0.237061899349
a20	0.170394882315	0.136591886148	0.113066268122	0.165632518186	0.178286637205	0.23602780145
a31	0.169077405058	0.138523994896	0.119940152441	0.155936642062	0.183697840402	0.232823952483
a20	0.164153785706	0.142590475812	0.127869774347	0.149428238021	0.183043505467	0.232914216161
a31	0.162020060769	0.145322527471	0.133493275582	0.146028161674	0.185478237489	0.227657732054
</S>	0.168390888284	0.142594381035	0.137206389791	0.138734663337	0.184355939245	0.228717728027
