 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.1092348128	0.0543080706	0.0721140582	0.1107334175	0.163030782	0.1064325875	0.06537791876	0.1239815536	0.11570736	0.0790794141
a28	0.1144926844	0.0565293842667	0.0732721535333	0.1122162355	0.1746678208	0.102187804567	0.05735945052	0.122321920733	0.126079966	0.0608725697667
a31	0.132420117933	0.0631770920222	0.0757382657111	0.1028548965	0.1701326884	0.0838726492557	0.046687266	0.117449234911	0.148552983333	0.0591148070556
a17	0.129089078244	0.0702842970741	0.0735502191704	0.0976042871	0.181726565467	0.0785354750186	0.0366689974333	0.11373426897	0.162977425778	0.0558293770185
a31	0.127465913948	0.074733945638	0.0696277222901	0.0943732596333	0.194297202156	0.100584640906	0.0369595840044	0.103416430857	0.150177143526	0.0483641407728
a20	0.124138962149	0.0694745563927	0.0630088778634	0.0944223155444	0.221802222652	0.119033346669	0.0370761980215	0.090596237419	0.125518398109	0.0549288818909
a31	0.115824870216	0.0630926103442	0.0574040860878	0.0959658848481	0.235552933817	0.13486118609	0.0376102806138	0.083681259473	0.112895819636	0.0631110652103
a20	0.111712220805	0.0573401009281	0.0521045793626	0.0946320050827	0.245901078872	0.14523862053	0.0373688986713	0.0753075162243	0.104767835012	0.0756271300101
a35	0.0946834037017	0.0486981063427	0.0466712652075	0.0831523876276	0.266501345357	0.122174676877	0.0329976891591	0.0798487431414	0.122095379737	0.10317698919
a36	0.0800262183339	0.0439335022476	0.0421284401892	0.0703063765425	0.266780257719	0.091486558359	0.0335548524017	0.0907172097805	0.157394552712	0.123672026557
a31	0.0839890890446	0.0494375458425	0.0503496857631	0.0757564935142	0.264093511973	0.076789945053	0.0354463530806	0.0833078599268	0.156423969304	0.124405540052
a20	0.0829498778815	0.0498304343342	0.053174064081	0.0705817329714	0.277209985724	0.0663693524843	0.0310057743735	0.0879269300423	0.162806129901	0.118145707577
a17	0.0658443974605	0.0431209840381	0.043618719427	0.0581033174571	0.292842980508	0.0549934430948	0.0284465667245	0.111439761947	0.1693055315	0.132284291986
a28	0.0569994238535	0.040380372626	0.045359662069	0.0649095653524	0.303115231869	0.0506413894983	0.0330251788415	0.115411738982	0.1369368727	0.153220550295
a31	0.0594905492178	0.040623209822	0.0564273147763	0.0798145786508	0.30936944679	0.0489153296328	0.0380051707472	0.091873313994	0.124691997833	0.150789062765
a24	0.0627248470726	0.0400942167673	0.0552439480521	0.0808982338969	0.292742925443	0.0514119899776	0.0424187901824	0.0822503012647	0.151569046878	0.140645685122
a31	0.0652608648909	0.0465575899424	0.0593708970107	0.0791509995123	0.250892647928	0.0583500310259	0.0553813006608	0.0821391074216	0.156426010959	0.146470551707
a15	0.066050849697	0.0515889649141	0.0647826467702	0.0796465191041	0.219066527089	0.0614700186086	0.0706565577536	0.0835685068739	0.153190656186	0.149978759969
a31	0.067987326699	0.0578052916114	0.0701034998901	0.078594137768	0.17133282445	0.0681401578029	0.0896615040512	0.0907563626913	0.154532847595	0.151086058323
a46	0.070647882033	0.0646409722838	0.07555418563	0.0788186595893	0.126806389543	0.0770852690676	0.104739536284	0.0976347609638	0.150416298865	0.153656050708
a41	0.0660598181443	0.0640980181879	0.07044985921	0.0729111557964	0.103981260468	0.0838130888892	0.110684505161	0.113763825588	0.165384228288	0.148854239903
</S>	0.0640061431722	0.0658205310139	0.071122731605	0.0706098894982	0.089374551334	0.0898159420446	0.11520846858	0.121763390194	0.167219345144	0.145059006952
