 	avete	cucinato	le	verdure	</S>
a39	0.285441836	0.1551536713	0.241227035	0.1602144665	0.1579630097
a31	0.347547261333	0.1496784711	0.237258107667	0.143681729233	0.121834442767
a35	0.381993664444	0.140550244033	0.229573643889	0.135783870811	0.112098591389
a31	0.347035954148	0.130645259211	0.225381637963	0.169414422737	0.127522737796
a20	0.329458712716	0.130690421337	0.230315421654	0.184615398046	0.124920042732
a31	0.305253633572	0.141674203712	0.222109269551	0.202815452682	0.128147442444
a20	0.269985560724	0.146502020237	0.210580618517	0.215159600227	0.157772199481
a39	0.245945624175	0.149214169412	0.198501766172	0.208115744076	0.198222691827
a28	0.234251109125	0.162847167804	0.190090418724	0.204531109359	0.208280196609
a31	0.218155604308	0.170613813068	0.175612744975	0.19265985512	0.242957984203
</S>	0.202655353054	0.173443308234	0.161684216588	0.18174245456	0.280474671101
