 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.0709077792	0.0739136759	0.0858382544	0.0834488615	0.0726157109	0.0611792115	0.07187437895	0.0709360015	0.0609591852	0.0655102737	0.097048938	0.0857065808	0.100061159
a31	0.0758325974	0.0807627561	0.0948621728	0.0896231969667	0.0775879769	0.0561473762333	0.0762969121833	0.0773833407	0.0574699372667	0.0649482030333	0.0993541626	0.0770753989333	0.0726559954667
a21	0.072238552	0.0859977436333	0.0954373742667	0.0831419994222	0.0758352352333	0.0510410511111	0.0886209350611	0.0902883141667	0.0558777578222	0.0635366008778	0.0918284802667	0.0747751721111	0.0713808162222
a24	0.0682777328667	0.0858418789444	0.107326635022	0.0815238271074	0.0760314716778	0.051979897537	0.0985010430204	0.0912187405222	0.0546961192741	0.0589039911593	0.0733892135889	0.0769536619704	0.0753558029074
a31	0.0657621116889	0.0774740990481	0.107193329874	0.0792570729025	0.0751139167593	0.050435417579	0.101713203007	0.109133091774	0.0662729014247	0.0633448999864	0.0713151290963	0.0683521759901	0.0646326532025
a17	0.0549186600296	0.0692359208827	0.0926351894913	0.0763596575675	0.0797642567864	0.0511450470597	0.102707383136	0.122038252991	0.0788954320082	0.0673221327955	0.0797620651654	0.0596970485967	0.0655189560008
a31	0.0479143212099	0.0614606528942	0.0912223287638	0.0783162084558	0.0892956934621	0.0486284170866	0.0872792861787	0.120888431197	0.0891179701361	0.0706205307318	0.0821903941885	0.0603546646656	0.0727110945203
a20	0.0435654838566	0.0523094106981	0.0852361851879	0.0719090498186	0.0816025310874	0.0413879834289	0.0724568180596	0.144533662399	0.110139531112	0.0787870601439	0.0839489253295	0.0640486163552	0.0700747270934
a13	0.0399312348055	0.046777780366	0.077800907396	0.0659429646062	0.0703192582958	0.0393783658763	0.0661401873532	0.136193893466	0.106249227971	0.085003433148	0.0919847527098	0.0821146523184	0.0921633275645
a17	0.0409746237352	0.0477005757887	0.0742936230653	0.0626647841354	0.0683167446986	0.0404976386254	0.0649722404511	0.108849240422	0.0851074933237	0.088977915116	0.10379226377	0.0967685258395	0.117084322655
a8	0.0448115688651	0.0522708948962	0.0747744198218	0.0609079341118	0.0656525983662	0.0386328388951	0.059779965617	0.0963419413407	0.0722153641746	0.0866357497987	0.114995038323	0.0984369054798	0.134544768885
a31	0.0441697821217	0.0507413921987	0.0748612022739	0.0613482104373	0.0638503156554	0.0333637157517	0.0515805938723	0.110765868047	0.0753174579249	0.0874462751596	0.116081005974	0.0874317447599	0.143042420262
a39	0.0396130190539	0.0456249965996	0.073647883358	0.0642250430791	0.0660629089518	0.0309928686639	0.0470849958908	0.128734914416	0.0875836987083	0.0926522605199	0.115329489458	0.0806740810866	0.127773822554
a31	0.035958528818	0.0410043517599	0.0728852104527	0.0660278488264	0.0701841141839	0.028027326988	0.0478208552769	0.131483336205	0.0891926982361	0.09818787344	0.121338315686	0.0831908639955	0.114698659018
a37	0.0326247697127	0.0359740939133	0.0692130937509	0.0630677877021	0.0711185021946	0.025079985916	0.0482610294723	0.129976086068	0.0860898843454	0.10534420808	0.130651196295	0.0869139370652	0.115685418453
a8	0.0347089920442	0.0324936036644	0.0636114748036	0.0523580396407	0.0618421799315	0.0241354837987	0.0460643878708	0.130339106823	0.0852588053818	0.110677873427	0.147486875632	0.0836347966217	0.127388373064
a31	0.0338952200014	0.0293651711948	0.0587758197545	0.0446109401936	0.0584390864438	0.0250363577329	0.0426168618703	0.129616345741	0.0800129430606	0.113889937342	0.162029165411	0.0805944020739	0.141117748075
a8	0.0304848452271	0.0268235453049	0.0545241889582	0.0408236483312	0.0581596234146	0.0254991180843	0.0405132215568	0.11259485738	0.0717639427535	0.116889595381	0.181913532737	0.0919073370246	0.148102542345
a23	0.032747659489	0.0271103010483	0.0530112431594	0.0377377631104	0.0526446695382	0.0253387833948	0.0390375571189	0.09786803506	0.0705035788512	0.11537535206	0.210257023112	0.0941408306749	0.144227184782
a8	0.0361091429563	0.0286655894961	0.0540738954531	0.0377738175835	0.0499425791127	0.0268483354316	0.038010240773	0.09193242362	0.0733057987504	0.11336905402	0.228035294504	0.088801684225	0.133132129927
a20	0.0380644789521	0.0298830764854	0.056517722511	0.0386301179412	0.0497134355042	0.0275190573839	0.0377018268577	0.0915066170733	0.0745731848501	0.113423071607	0.231058891901	0.0876681057417	0.123740414242
a31	0.0352568050907	0.0283125312085	0.0570414363637	0.0389699560471	0.0525972175681	0.027738591728	0.0371783966192	0.0943784476244	0.07156797135	0.123839580269	0.218772362367	0.0870246453139	0.127322065014
a28	0.0359277457036	0.0275152327162	0.0540862919212	0.036957660549	0.0526450545627	0.0263643468027	0.0359076498731	0.0896837242081	0.0667747545833	0.13140734609	0.214227289322	0.105207346571	0.123295560538
a31	0.0368981417479	0.0284446636721	0.0498119464071	0.0353608431163	0.0510438366942	0.0254018175342	0.0347950182577	0.091583562136	0.0656308897278	0.133820590563	0.213765926707	0.10658927579	0.126853490913
a46	0.036399871036	0.0280295808974	0.0455784911357	0.0336788350721	0.0511754190981	0.0260545430647	0.0364623580526	0.100057659845	0.0668982750426	0.142560418521	0.213557591369	0.09526493093	0.124282031971
a38	0.038718686252	0.0275964933791	0.0434669395386	0.032472046524	0.0502774348327	0.0286850558082	0.0413705923842	0.115863970215	0.0751959147475	0.145887463174	0.216202426656	0.0882801763767	0.0959827963903
a13	0.0394518079953	0.027455526253	0.0433656155329	0.032117444328	0.0493180584109	0.0300934453027	0.0465431584281	0.135763710805	0.0879286341158	0.150999295058	0.203062898552	0.0726550316589	0.0812453635968
a31	0.0372571142231	0.027887575431	0.0428976860376	0.032957710196	0.049669679937	0.0296292900342	0.0446952510094	0.131358473935	0.0831641713719	0.147266171619	0.197721898584	0.0782802398863	0.0972147395323
a17	0.0393159319477	0.030155779157	0.0416072817659	0.034077660632	0.0504835655123	0.0313461918781	0.0429719921365	0.114752197312	0.0750069042573	0.141268453806	0.193024058128	0.0852003683621	0.120789616511
a31	0.0435532720559	0.0343061820657	0.0432944988753	0.0390767273107	0.0546338920374	0.035791166226	0.0446432419788	0.0998437838373	0.0687136918191	0.137707091269	0.187151648776	0.087821492654	0.12346330957
a35	0.0491086912186	0.0390427018219	0.0460342034918	0.0441635399036	0.0578502623458	0.0432397770753	0.0504462847263	0.0913421573458	0.064288687673	0.125543726023	0.172003422325	0.0915155175513	0.12542104019
a8	0.0545922126262	0.043057897554	0.0479335750306	0.0453788815679	0.0602288160486	0.0516444267584	0.0588988887088	0.0905048546486	0.0697432390243	0.116320223608	0.153591975775	0.0875609719838	0.120544053263
a31	0.0522034939221	0.0452856226647	0.0501835222769	0.0505162361226	0.0662148707495	0.0544012308528	0.0578536166363	0.0860422356162	0.0684624554748	0.109944383669	0.145901018458	0.0984817861946	0.114509531688
</S>	0.050513000501	0.0459265027324	0.0508690662385	0.0542162429613	0.0684119698747	0.0530412675264	0.0545167932182	0.0820890996081	0.0652116824374	0.106561865535	0.139690164729	0.112308575497	0.116643766144
