 	il	morto	vuole	pianto	</S>
a31	0.205646631	0.2716534745	0.1778444228	0.2010444749	0.1438110025
a28	0.180542237933	0.3087844565	0.1855776496	0.196337627633	0.1287580417
a17	0.179714216244	0.307458022167	0.1830181412	0.209784918944	0.120024710233
a31	0.163108023415	0.336175574056	0.168896607067	0.229324713648	0.102495081411
a20	0.145637525805	0.364057082019	0.158200594356	0.219342411483	0.11276239347
a0	0.145805648602	0.350813262673	0.150134196452	0.212011516094	0.141235387757
a31	0.137053308534	0.362121061558	0.129946227551	0.230963794365	0.139915609786
a13	0.113536430711	0.394513451853	0.118581549584	0.236270446455	0.137098114462
a6	0.100057975037	0.394267962618	0.119569074728	0.232954398152	0.153150596954
a31	0.0994403620123	0.410404773539	0.104307246243	0.229203105384	0.156644537851
a46	0.0974204631374	0.39776042518	0.095751763681	0.237986697128	0.171080657417
a37	0.102454994312	0.35120721306	0.0994676576937	0.263994541709	0.182875591872
a31	0.112169173817	0.328442502353	0.102554937431	0.272194123236	0.184639257491
a46	0.120712474799	0.281563888118	0.10643631021	0.271880558412	0.219406756764
a31	0.129839418146	0.228902073039	0.118476338937	0.268188436804	0.254593728855
a46	0.140725819435	0.199828315213	0.127446653246	0.251788207601	0.280210998618
a8	0.143428621878	0.185816836404	0.143017681349	0.2492358612	0.278500990873
a31	0.145483967039	0.176658457601	0.15877284165	0.244293487733	0.274791234958
a8	0.148377614506	0.1673437036	0.159934883083	0.240469297911	0.283874492986
</S>	0.143474092193	0.1643882214	0.163797903541	0.249993894956	0.278345885493
