 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.0806261596	0.03965128947	0.05218879495	0.1086246356	0.0897618073	0.04684416034	0.0760593671	0.0813528877	0.0776839616	0.0960346227	0.1461045641	0.105067761
a24	0.0808024960667	0.0281591701367	0.0499057073367	0.113253806667	0.0911064527667	0.0439929436333	0.0863564039	0.0918438812333	0.0746214209733	0.0878693601667	0.1423312311	0.109757116933
a31	0.0816193001556	0.0232752807189	0.0476701979189	0.113884871956	0.0848796633889	0.0420699620378	0.0987519576333	0.104399227811	0.0665965535644	0.0827685393222	0.124042162367	0.130042269244
a8	0.0680262028519	0.0201668924463	0.0370218263263	0.118475108585	0.0797591963296	0.0432266827459	0.0987013336778	0.10670579027	0.0688526900281	0.0875606343741	0.125027699389	0.146475933815
a20	0.0695500974173	0.0197990137888	0.0354570211754	0.120455252528	0.0757915289099	0.0411107076486	0.0841372392259	0.0913713837567	0.0770492136427	0.0922634069247	0.129949485796	0.163065639605
a31	0.0711525165391	0.0185777534363	0.0321441556985	0.123773127976	0.07522180537	0.0369287421629	0.0807171836086	0.0879597325189	0.0739266648076	0.0939400023749	0.128516425065	0.177141891002
a8	0.0662401377797	0.0168194194121	0.0278617378815	0.124014092592	0.0758004775233	0.035929327421	0.0855424023362	0.0924114409063	0.0656931794492	0.0989669725916	0.138417878555	0.172302933734
a31	0.0602569403266	0.017638501124	0.0261441355358	0.123146891797	0.0741387068411	0.0325765410537	0.0835414133787	0.0970381951021	0.0732863504631	0.106456620331	0.147926572385	0.157849126178
a20	0.0514744554422	0.0177205465747	0.0251265443786	0.128532319132	0.0806273898137	0.0313035904846	0.0884302581929	0.0959877839007	0.0759878930877	0.108121934044	0.149871781262	0.146815498059
a31	0.0469644117474	0.0179210246982	0.0225974108129	0.134848514511	0.0866967279379	0.0305222760749	0.0930684596643	0.0931521386336	0.0698048130959	0.104226147815	0.153405934821	0.14679213602
a20	0.0446399291825	0.0180559330261	0.0202954841843	0.140151849504	0.0913551855793	0.0298346364183	0.103865189688	0.0960264157445	0.0661482820986	0.0973418370717	0.155993103074	0.13629214594
a41	0.0436987847942	0.0170079407087	0.0196683128081	0.143376716635	0.0930268005264	0.0302881447461	0.119616251029	0.100291029381	0.0608115108329	0.0903008468906	0.161617176958	0.12029647778
a11	0.0460647610647	0.0169701856496	0.018825555136	0.143169071012	0.0909550234421	0.0289802720287	0.125243460676	0.103400882327	0.0570363903243	0.0813661061635	0.157328967186	0.130659319927
a6	0.0490878931749	0.0186903696032	0.020726522592	0.142429724737	0.092040554614	0.0286634607029	0.127264314892	0.101718895042	0.0553672793014	0.0744908089212	0.147705278262	0.141814893909
a31	0.0545359542116	0.0209193272411	0.022301108524	0.144252725312	0.090302830338	0.029322824921	0.110670058764	0.0993877629473	0.0575755807138	0.0763722351071	0.140675511621	0.153684081636
a24	0.0551522478039	0.0209791180204	0.020550075908	0.147659264704	0.086112181646	0.028765658687	0.107968177721	0.0992046934491	0.0589660965046	0.0789468798357	0.140946325474	0.154749287012
a31	0.0511948317346	0.0217688474468	0.019927133696	0.151301019168	0.081977935682	0.0291896463023	0.11023813884	0.10288122835	0.0580220159682	0.0797823970786	0.146671579558	0.147045239704
a8	0.0496775620449	0.0263350683823	0.021496990052	0.160771347056	0.0814787962273	0.0312574860074	0.09248981588	0.09739274725	0.0564066265227	0.0837763350929	0.151326100586	0.147591129135
a31	0.0463605657483	0.0298674430941	0.024971397884	0.169280846685	0.0826167742758	0.0384630804958	0.0918661804933	0.0889021566833	0.0542951615742	0.0865914680976	0.158215836062	0.128569083545
a20	0.0442178691828	0.0281491589647	0.0255993283613	0.175479547695	0.0792900686253	0.0426580000186	0.0906057384978	0.0935542833611	0.0590021694581	0.0862878640992	0.157909409554	0.117246558815
a13	0.0436791635743	0.0269315720749	0.0232137824604	0.182490573698	0.0775834400084	0.0433801650795	0.0771979106993	0.094030577187	0.0680631015527	0.0884801679664	0.145895013118	0.129054531472
