 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.1178105822	0.1044046362	0.1308763675	0.1735080766	0.145550971	0.2056501996	0.122199162
a13	0.124410585333	0.110679553533	0.140653566567	0.174260247933	0.141513144733	0.212677702867	0.0958051798
a24	0.141843792044	0.123107159911	0.153021235922	0.162349896644	0.135053110978	0.193280141289	0.0913446349333
a41	0.141406976681	0.121983535637	0.147217979307	0.157187976215	0.136842930659	0.19982909243	0.0955314950444
a31	0.133747775027	0.117820311212	0.135687591969	0.151393144072	0.128095685286	0.231519665477	0.101735834948
a41	0.127479220209	0.105618424471	0.119116048856	0.145701160357	0.115570044829	0.271630848492	0.114884248383
a46	0.130344740003	0.0885206703903	0.100864735419	0.136557514452	0.10853348721	0.311666471831	0.123512366394
a31	0.139012764334	0.0852440203634	0.0896878277397	0.122262933817	0.09401548827	0.325657908944	0.144119057465
a20	0.135376529045	0.0816197652545	0.0876896982466	0.116489911339	0.08504109589	0.315418946981	0.178364062155
a15	0.130626073182	0.0735065035848	0.0834218236822	0.131311118846	0.0809434373633	0.311662358327	0.188528686385
a31	0.137314865827	0.0736431405616	0.0736085856274	0.128814354215	0.0774744712544	0.326391532776	0.182753055062
a20	0.139990245276	0.0720454467205	0.0738152924091	0.112705043472	0.0799753601515	0.333641779259	0.187826844021
a31	0.141727131092	0.0737140949735	0.071933071403	0.105875948157	0.0702400482505	0.33793438942	0.198575310607
a23	0.145630166431	0.0769197390578	0.0676073466677	0.108669722919	0.0665334662168	0.345226136807	0.189413419602
a31	0.14673679701	0.0790013754193	0.0673233803559	0.102343542106	0.0658474150723	0.342199435602	0.196548066867
a27	0.146537666937	0.0814607622731	0.0668040993853	0.098297656702	0.0608823636241	0.333590714867	0.212426751689
a35	0.145864950112	0.080196051491	0.0666021687951	0.101980570034	0.0773411308747	0.332579693622	0.195435434363
a31	0.145376648904	0.0855598919637	0.0679695231317	0.0945562373447	0.0873768276249	0.339620045207	0.179540813121
a39	0.147313275501	0.0900601771879	0.0715111009772	0.0902425535816	0.0816364650083	0.329894963736	0.189341461707
a41	0.1446785315	0.093112402796	0.0764222473924	0.0913852667272	0.0828580501361	0.306717867645	0.204825629702
a24	0.127987457167	0.0943638869987	0.0824828430641	0.0976659343757	0.088753268712	0.290359642615	0.218386959434
a41	0.112275336322	0.0898816158662	0.0866326780214	0.108523813259	0.0972842539707	0.281741528272	0.223660777345
a3	0.108331688441	0.0885402380887	0.0924523527405	0.125728980086	0.109620833057	0.262231973157	0.213093942782
a31	0.112314264914	0.0904663788962	0.0952766294468	0.127120766362	0.116713314352	0.246340199719	0.211768451327
a0	0.114857507625	0.0975306609654	0.101180972282	0.122286119587	0.119378895784	0.234047718973	0.210718133176
a20	0.112378226095	0.104173097522	0.109022477094	0.126709871529	0.125822404861	0.224358325658	0.197535596059
a31	0.118696557498	0.104054438907	0.109199575865	0.12651077291	0.126453521154	0.209765302153	0.205319820686
a20	0.123347968379	0.104548690836	0.116159112522	0.133307102703	0.131808953985	0.184689623718	0.206138545295
a31	0.132385042806	0.109781327545	0.117654897974	0.130494266501	0.130301331795	0.174798667573	0.204584480832
a37	0.137526125355	0.113723601382	0.113881983725	0.1236899789	0.128720957065	0.169808008524	0.212649354011
a46	0.127926236672	0.116429427794	0.117931336442	0.127372765233	0.148185647688	0.165879460841	0.19627511867
a31	0.133859650091	0.119252837598	0.114258875881	0.120773132678	0.144779536163	0.167854839614	0.199221119157
</S>	0.142740797846	0.119871251299	0.109176690241	0.113718329039	0.129753949481	0.170573433807	0.214165533578
