 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.09502863498	0.0805898241	0.1075067022	0.1557677849	0.1156642591	0.07710717007	0.129685021	0.13479346321	0.1038571561
a28	0.0678389730867	0.0862496589667	0.1067575346	0.190723120033	0.151116343167	0.06507126929	0.116915192667	0.123088691877	0.0922392118333
a37	0.0659984463422	0.103731271656	0.112814350067	0.202231206478	0.180954751589	0.04766823225	0.099917576089	0.109887839212	0.0767962907444
a31	0.0707380980141	0.125493239552	0.119278970222	0.210165894426	0.18586294653	0.0340882938833	0.099584193963	0.0886879041173	0.0661004252681
a11	0.0665320074114	0.127614122251	0.122899555874	0.217348300409	0.161465455843	0.0314126328944	0.119099586788	0.0807638351258	0.0728644784294
a31	0.0630154638105	0.115915324684	0.125467481225	0.224333134803	0.131331795348	0.0324097402515	0.139333176863	0.0757211194886	0.0924727394831
a20	0.0639151044568	0.114769917295	0.119538786942	0.241598621268	0.126863808716	0.0340121855438	0.137193372288	0.0629149651295	0.0991932168877
a31	0.0680791413523	0.105141751965	0.111160597647	0.261820000756	0.125798604505	0.0363574316879	0.130674912496	0.0593955343298	0.101572019216
a39	0.0692146510108	0.094744032055	0.110823983816	0.275275561919	0.126789473035	0.0420335712293	0.120931738899	0.0551157090633	0.105071281179
a31	0.0731804771236	0.085623051285	0.103896094739	0.29129468964	0.123144530678	0.0472241554098	0.112442354566	0.0541505117878	0.10904412282
a13	0.0770597800412	0.0783533611617	0.10000366678	0.297277229213	0.117841232626	0.0489860379366	0.104337519055	0.0554501915826	0.120690966847
a31	0.0820125105471	0.0769405472539	0.0971195883267	0.301141401871	0.108888936675	0.0533051484189	0.0928533765517	0.0605182745942	0.127220213016
a13	0.0848581248224	0.0731632772846	0.0951252144422	0.30338353669	0.102617102825	0.0557020530463	0.0857591507839	0.0743480261447	0.125043520899
a31	0.0861704985808	0.0745522906282	0.0944035241474	0.291280177163	0.0968938064083	0.0601209194154	0.0833030567946	0.0887129116282	0.1245628243
a39	0.0849077870803	0.0754494448761	0.0913338811158	0.286880713321	0.0918437388694	0.0679899030051	0.0830284714649	0.0980165165427	0.120549555033
a11	0.0797228779134	0.0710867333254	0.0895353997719	0.270967308374	0.0895075175565	0.074944999735	0.085477648955	0.120590749714	0.118166770278
a46	0.0859838576645	0.0667545964418	0.079300490524	0.239559950678	0.0852274392522	0.0874164481117	0.103450216918	0.129521789105	0.122785197893
a18	0.0939369117148	0.0689656194739	0.0732885565747	0.201454918913	0.0852160926174	0.104043323371	0.120412030573	0.121676345902	0.131006183698
a31	0.103662087772	0.0854831852046	0.0812794723916	0.158866850524	0.0785371321391	0.10908720459	0.107818830524	0.126677221101	0.148588011299
a39	0.114403207791	0.0923036822749	0.0874070378639	0.126421780961	0.0737416262464	0.108111699597	0.101355065108	0.140106322634	0.1561495791
a18	0.118948813464	0.0881223284383	0.0856724212346	0.107450125287	0.0780049277488	0.113706187599	0.109650247569	0.154324662878	0.1441202931
a46	0.110875756888	0.0852046880194	0.0822857231582	0.102121974562	0.0916799081163	0.121271517933	0.114699092123	0.152951335959	0.138910009767
a31	0.101837952383	0.0909736707865	0.0842654439861	0.091785214774	0.0922619692388	0.121915486178	0.111454331374	0.14701766032	0.158488275256
</S>	0.0994006022215	0.0997751682933	0.0877652636931	0.081467224467	0.0822390196194	0.118630039289	0.104804960687	0.14850104016	0.177416692128
