 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.0643580202	0.0713086648	0.0615474286	0.0756122875	0.1491756036	0.1929992193	0.1085365345	0.0661067402	0.1104939803	0.09986152135
a31	0.06049982756	0.0794984859333	0.0662941848	0.0790636866333	0.186764689933	0.2198409681	0.110962511567	0.0543954913333	0.0852402557667	0.0574399081033
a7	0.0801867494133	0.0769819562444	0.0742488122	0.0787437414111	0.198763799644	0.204212199033	0.117696175722	0.0507912651111	0.0738367895889	0.0445385128544
a24	0.0927564245378	0.0718600462815	0.0788065800667	0.0767516234704	0.185925276281	0.204936171678	0.126928951441	0.0478071141037	0.0689051203963	0.0453226770848
a38	0.0818482779126	0.0693484182272	0.0807270996222	0.0834620532901	0.18283333316	0.203414583226	0.126490412214	0.0441229865212	0.0760685974654	0.0516842322283
a31	0.0715766069709	0.0749725855424	0.0791105327407	0.0903355713234	0.194760116387	0.189228630409	0.128859631605	0.0456657662937	0.0731695090885	0.0523210602094
a10	0.0600103099903	0.0764546336941	0.0670115473402	0.0818945475345	0.204907017462	0.184086784803	0.153684648135	0.0606291245979	0.0630941172762	0.0482272887031
a11	0.0521455878634	0.066276718638	0.0574246113534	0.0675475415115	0.197694070887	0.192155188268	0.175829645112	0.0696295421993	0.0736702740054	0.047626837001
a31	0.0483325308211	0.0687083042527	0.0577852446311	0.0651102969705	0.209069129896	0.189806264089	0.169224688971	0.0689273841998	0.0687977862018	0.0542383743337
a20	0.042583492607	0.0645185185509	0.055146002977	0.0645280106168	0.228076406499	0.199567242696	0.161081343924	0.0704888439066	0.0562269845339	0.0577831579112
a10	0.0388664917157	0.049384457537	0.0542923533123	0.0650478565189	0.223194356833	0.218283354899	0.169624002308	0.0709977050289	0.0596303168446	0.0506791043104
a31	0.0359868837719	0.0505272109323	0.0531765655841	0.0638528112596	0.229247196944	0.213905978966	0.168727638103	0.0705133398296	0.0539754445015	0.0600869215768
a21	0.0341369449706	0.0547380695641	0.0494703263814	0.0635751601532	0.245043264315	0.213346084055	0.163749087368	0.0643952196099	0.0432752193872	0.0682706149523
a31	0.0348711066769	0.0597958978414	0.0451274380071	0.0576507162177	0.240057919505	0.219421472685	0.166551276789	0.0585565964033	0.0409895347291	0.0769780435841
a20	0.035408446859	0.0645138723805	0.0439530926824	0.0534420037726	0.234336569502	0.238926816495	0.157128990996	0.0513657406678	0.0389788246764	0.081945649728
a13	0.034399898313	0.0640567213468	0.0510130226475	0.0579466028575	0.243262284567	0.268452878832	0.131707097932	0.0438921315559	0.0355275882988	0.069741776556
a31	0.035372489371	0.0682627063423	0.0487939715225	0.0506672631525	0.245654165989	0.284011510477	0.111488547711	0.042455521252	0.0396586147396	0.0736352301387
a41	0.0377597574103	0.0728106740941	0.0458003691875	0.0449485529175	0.23457006133	0.288931335359	0.101729722904	0.044587493684	0.0431979738265	0.0856640921129
a35	0.0368723425101	0.0869162997847	0.0512514816292	0.0459210316392	0.240270866443	0.26254839812	0.0960017592347	0.053194562228	0.0469145604555	0.0801087238376
a31	0.0368128406967	0.0807709698216	0.0490483329431	0.0436310638131	0.250453795081	0.235734128307	0.0896949480116	0.0612397925427	0.0749445264852	0.0776696068792
a24	0.0407902049256	0.0608357655405	0.0449001602677	0.0430655364244	0.22614276156	0.228359294902	0.0875229038039	0.0747257995809	0.0982237155617	0.0954338462264
a37	0.0425635743752	0.0714180621135	0.0467140694426	0.0460760843615	0.207286026387	0.214156693501	0.0915660302013	0.086164711527	0.0901407531206	0.103913984475
a27	0.0417994561184	0.0766977376178	0.0487928667142	0.0491131925205	0.201361896729	0.224244407167	0.109709811	0.0809487654423	0.0728905757735	0.0944412947583
a20	0.0408023890328	0.0688680048526	0.0525844153381	0.0528967102068	0.197192324243	0.229080453456	0.132053858333	0.0748595434808	0.0648687713912	0.0867935401194
a31	0.0511710425109	0.0685990147509	0.060538054806	0.0585859988356	0.191868800681	0.185446425285	0.115964701911	0.0810808552269	0.0952950107304	0.0914500955065
a37	0.0620066506703	0.0733365417836	0.0653245708287	0.0623479226119	0.16381257536	0.151042831162	0.10193501517	0.097705118809	0.112173430243	0.110315338902
a31	0.0725127769101	0.0791254247945	0.0728437500496	0.0686897617706	0.125525198587	0.128694973854	0.0998335684567	0.102314224936	0.124983739014	0.125476586901
</S>	0.0828926030851	0.0808717028972	0.0800563353848	0.0740287055353	0.104924977193	0.107794050627	0.0914340702283	0.098517207868	0.152174629507	0.127305732451
