 	un	forno	che	fa	buon	pane	</S>
a31	0.14817976835	0.1137142164	0.1117229054	0.1353326488	0.183255088	0.1818334964	0.1259618648
a20	0.128690645683	0.111652759467	0.115859149467	0.167833428933	0.1960301284	0.1754973448	0.104436533867
a28	0.131185942228	0.110780571822	0.115327299756	0.187945690311	0.194978094533	0.168834120267	0.0909482789557
a31	0.131655784276	0.106124630407	0.104625256119	0.181886466504	0.209930078178	0.183245545289	0.0825322355186
a18	0.119388585692	0.0959266978023	0.0985808060397	0.164422566301	0.234524829059	0.208358512296	0.0787980004395
a13	0.110778283297	0.0831818583341	0.0995750176799	0.137155968434	0.245459887353	0.236733911432	0.0871150792132
a39	0.107940086832	0.0786587757114	0.0981225266933	0.123245248078	0.252341728118	0.245451525144	0.0942400982044
a20	0.103391557944	0.0845299114371	0.0938264953644	0.114208168226	0.257343665706	0.243514786781	0.103185396801
a31	0.0958262663813	0.084460874079	0.0857234698548	0.100359543342	0.260340598302	0.26254876466	0.1107404852
a20	0.0847062273938	0.0795830838263	0.0776380574849	0.0875410170473	0.264357809167	0.278082090887	0.128091722
a39	0.0768251129979	0.0751639937421	0.0737414961616	0.0890946710158	0.260575079722	0.268166395629	0.156433254867
a18	0.0819313719326	0.070881494114	0.0715117181872	0.0952461366719	0.243811454841	0.261763506543	0.174854321022
a39	0.0888585804442	0.0709984321713	0.0707877949957	0.0934215908906	0.22726629588	0.257699061514	0.190968243674
a46	0.0867399152814	0.0737499527238	0.0714216177319	0.0856044655635	0.219016034627	0.261354977838	0.202113030425
a38	0.0809706956938	0.0768162312413	0.0745154669773	0.0836965965212	0.205777396876	0.262435625946	0.215787991475
a39	0.0779261948313	0.0818656355471	0.0798385334591	0.0930855233737	0.187379348959	0.247895247315	0.232009518358
a31	0.0835022075438	0.093641540649	0.085404881553	0.107738670791	0.173303647853	0.219983579772	0.236425454386
a18	0.0899382965479	0.099258397303	0.088730327871	0.111125294064	0.163619727084	0.210335350191	0.236992597462
a31	0.0933130514826	0.0968274633877	0.092062637177	0.109337073555	0.156025064895	0.20177369833	0.250661013821
a41	0.0949675533942	0.0993415444226	0.094159369059	0.110121878918	0.155379859165	0.193985853443	0.252043937274
a35	0.0915571862847	0.103922620001	0.0912358322197	0.108145614306	0.166403188655	0.199714246748	0.239021310425
a31	0.0953095121482	0.103304920034	0.0947262661399	0.110677310769	0.168021324552	0.199921216516	0.228039456808
a28	0.0973765199294	0.102136552478	0.09737250398	0.109731626856	0.177731864184	0.202668880505	0.212982052936
a27	0.0905998068965	0.100955755526	0.09373851486	0.113110782219	0.191077190728	0.201281892502	0.209236046312
a13	0.0865960019788	0.0982728092753	0.09225379662	0.12319679774	0.188562040909	0.197470590167	0.213647960771
a46	0.0895091449329	0.100452707005	0.0940665608733	0.122418331247	0.181879195103	0.191925903056	0.219748159857
a24	0.095719659251	0.104351707735	0.0999533246244	0.116143558482	0.167967439968	0.191190190419	0.224674112219
a39	0.0973462152037	0.102846811918	0.101831230275	0.116141310827	0.156653272123	0.201973003473	0.22320814674
a31	0.101110175948	0.099976315866	0.0999866570917	0.115637174142	0.163065539041	0.210060147424	0.21016397758
a11	0.101458959716	0.100151612482	0.0984498870306	0.117977145314	0.17912850868	0.206700045808	0.19613383986
a31	0.104699428265	0.100542274981	0.0991359496769	0.118687761438	0.179196561893	0.207624795269	0.190113243953
a21	0.108061811008	0.0990625087937	0.105099407492	0.121272777813	0.173810310964	0.205428618423	0.187264569984
</S>	0.105134023544	0.0982567911968	0.109182087646	0.127348768906	0.174664387482	0.200302819212	0.185111112992
