 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.1033049103	0.1385084012	0.153925186	0.1107239477	0.1670415515	0.197735553	0.1287604408
a20	0.127011274433	0.155867590867	0.1353113724	0.1015800923	0.173860912833	0.189759856333	0.116608901733
a31	0.166606381144	0.181966997956	0.1234304636	0.0884348092733	0.171216570611	0.172361836778	0.0959829460443
a37	0.170083513381	0.199705495452	0.123456822333	0.0812978131311	0.16273218327	0.164272757593	0.0984514083481
a31	0.17771196966	0.186924095617	0.133152211511	0.084284277077	0.151824231823	0.163692988464	0.102410205249
a30	0.164826756153	0.173108133872	0.134909019084	0.0844697375457	0.142715913074	0.168948562088	0.131021865016
a13	0.134854619451	0.169434118157	0.128992524141	0.0741494575352	0.135611568158	0.179693653363	0.177264047072
a20	0.122540772884	0.167154825519	0.128522552074	0.0700124281051	0.134965428253	0.178052001788	0.198751981357
a41	0.103629800695	0.181127339706	0.117127101485	0.067015360495	0.131420391484	0.167907900596	0.231772110252
a33	0.115394915765	0.202807516969	0.0978733908617	0.064892641965	0.115004491495	0.152055203865	0.251971839484
a31	0.152675025055	0.21867597479	0.0820183824872	0.068625194655	0.094866408365	0.144726116955	0.238412893028
a41	0.165307408685	0.216512457623	0.0751665942224	0.0691890127183	0.0867585499883	0.152002089318	0.235063886676
a0	0.147405103295	0.183900655634	0.0771192630075	0.0765336889728	0.0967117577961	0.161981956106	0.256347577159
a31	0.136054973298	0.162233323078	0.0841333050758	0.0885408390243	0.100730061665	0.170804284035	0.257503219053
a24	0.141992060099	0.147180153526	0.0888941782053	0.0962761588748	0.095737339555	0.170981674678	0.258938440351
a31	0.142293132466	0.132365325542	0.0931143758484	0.103256793425	0.101581893118	0.183129975559	0.244258500117
a20	0.136060713189	0.130343311127	0.101725389549	0.113908554008	0.109915722439	0.19466283052	0.213383481106
</S>	0.134359418994	0.126075420484	0.105745495174	0.121554535804	0.11392643832	0.19185049126	0.206488214153
