 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.1376701724	0.1032892758	0.1364914234	0.1155922549	0.1587436813	0.1965320799	0.1516811199
a31	0.149943075533	0.1124148278	0.135853753133	0.0955446168333	0.1665561097	0.217139534567	0.122548093367
a37	0.164601502244	0.122417948867	0.132778309244	0.0871815577444	0.167888346767	0.221445600522	0.103686751389
a31	0.159922574615	0.121391992356	0.131705774415	0.0830034966481	0.168683286589	0.235344725241	0.0999481629297
a7	0.137106061672	0.105791299772	0.118940589072	0.0797861159494	0.178461684063	0.257599677814	0.122314575977
a31	0.134631157224	0.0956879282107	0.108055253024	0.0717081546498	0.172948694454	0.273145992738	0.143822826926
a44	0.141966149741	0.0940650193036	0.106036341875	0.0661608282166	0.145301059051	0.281967629046	0.164502997775
a31	0.148752885914	0.0899063315012	0.100600274625	0.0643241785389	0.127621525484	0.281282426349	0.187512394158
a7	0.147525518905	0.0890120741004	0.0943721466083	0.060146682913	0.114706170995	0.288069843716	0.206167563819
a3	0.119230626368	0.0872235830335	0.0947671188694	0.0727251328377	0.112435079498	0.300884459505	0.212734005273
a20	0.116284557523	0.0933757672112	0.101472724756	0.0859722612126	0.124407251833	0.300017762035	0.178469681624
a31	0.136026130774	0.100080411804	0.102574345319	0.0911242986042	0.120952003678	0.284132600678	0.165110221541
a0	0.153171052658	0.101868605668	0.100559464173	0.0877644612681	0.105276323293	0.272636636426	0.178723475447
a31	0.153707602286	0.103569227489	0.095431614591	0.081320020556	0.0978234167643	0.283258727209	0.184889397349
a8	0.141937493095	0.10743220123	0.0962466805303	0.0814257430853	0.0944768427214	0.285519433336	0.192961592916
</S>	0.132789762547	0.109950831315	0.102022860165	0.0827006077926	0.0955884250607	0.274803947068	0.202143543658
