 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.1136852068	0.1017368094	0.1006665307	0.0796052431	0.0955899609	0.0504217728	0.132841898	0.1763226305	0.1491299479
a31	0.147243247667	0.1157511852	0.108184156833	0.0819189562333	0.0911082302333	0.0475328623333	0.128602172667	0.158239129167	0.121420058233
a46	0.160711458956	0.1198525488	0.110363413878	0.0901976859444	0.0937128727444	0.0512172247778	0.126043378822	0.140361400189	0.107540010811
a31	0.155132543452	0.133888501	0.117390926759	0.101969635381	0.0943073015148	0.0553672651926	0.109846463141	0.130033119196	0.102064250737
a24	0.147230330284	0.1397248528	0.126348842453	0.112433022194	0.0903813552383	0.0539099004442	0.105138395847	0.123751603332	0.101081712912
a31	0.152472639028	0.139895454733	0.135221551484	0.121836250731	0.0847193788128	0.0469017014881	0.110027840462	0.113594951311	0.0953302583707
a37	0.126686360543	0.148065961978	0.151050485895	0.12189106691	0.0828111956043	0.041159140216	0.105486176201	0.11916921957	0.10368041119
a31	0.101738784248	0.153543377726	0.167174164965	0.125847224303	0.0929157972681	0.0405396243453	0.089104854067	0.123255285857	0.105880887063
a18	0.0933112114827	0.155746056642	0.178203653655	0.128164321034	0.0970413430894	0.0398235263884	0.0816726931557	0.127217156552	0.098820028021
a31	0.0893612116009	0.158556441881	0.186107128552	0.125608750878	0.0988272448298	0.0375401554761	0.0745873391852	0.132108654184	0.097303066007
a41	0.089169274907	0.162256768627	0.196045082851	0.123246706559	0.102217776877	0.0348985474854	0.0677478118617	0.136876563888	0.0875414611023
a31	0.085278294209	0.160334313009	0.207471513617	0.11921950652	0.0984002064923	0.0330748374618	0.0629485956206	0.147364168503	0.0859085437341
a21	0.0831010546163	0.154254433336	0.218340075206	0.118342070707	0.0974555761641	0.0341221710939	0.0616894266069	0.156017594348	0.0766775713114
a31	0.0772307145788	0.143414729779	0.225386793735	0.113096476902	0.0963371621214	0.0351930393446	0.0626648331356	0.172247857803	0.0744283753038
a14	0.0757308462596	0.13588252546	0.228613439912	0.107825176767	0.0929605933071	0.0355873210482	0.0647518354252	0.189556803754	0.0690914497346
a31	0.0730731840865	0.12550188382	0.221677471571	0.100206238256	0.095939404769	0.0376535718827	0.0761877199217	0.204535100298	0.0652254127449
a24	0.0683465500288	0.11482568854	0.20850579679	0.0911115286187	0.101481998456	0.0452208157276	0.0925548327739	0.213116101813	0.0648366826483
a31	0.0664912144429	0.104254629513	0.199427587197	0.0879838216062	0.099780740152	0.0492123836425	0.106351130391	0.216803751938	0.0696947599494
a10	0.0693200278476	0.095096055271	0.184436179466	0.0838298837354	0.100747179251	0.0462663789142	0.11913659533	0.220812181246	0.0803555422898
a7	0.0704079806159	0.0831277377237	0.157945178155	0.0758325122451	0.112640053284	0.0459223564381	0.12994134171	0.230820380882	0.0933624680033
a20	0.0668919184053	0.0703572967746	0.127841900118	0.0694918207817	0.126588719161	0.051300007146	0.121335732637	0.238133250294	0.128059363068
a31	0.0794366768018	0.0753535836582	0.110853545173	0.0678843713606	0.12597835962	0.0589518952487	0.112534385946	0.225789513298	0.143217681823
a8	0.0831371479073	0.0832531483194	0.0995982900577	0.0655225317869	0.10814002964	0.0654108894162	0.127384069249	0.222314513766	0.145239392208
a31	0.0780144800558	0.0878092192731	0.0940773321526	0.071946182729	0.0932540630133	0.0742838880721	0.15183503035	0.203814465255	0.144965331403
a33	0.0790459042253	0.090514378171	0.0897974514509	0.0755700026897	0.0851275208378	0.0805666726907	0.16718609085	0.187621027752	0.144570928468
a7	0.0701250816084	0.0848440368703	0.0817871793503	0.0710002912766	0.0816368480459	0.0825449432969	0.172080513483	0.199732891917	0.156248202156
a31	0.0790451853561	0.0885395025568	0.0810947299834	0.0724718722922	0.0806892754153	0.0870694805656	0.172980300094	0.190639467972	0.147470185385
a23	0.085766702012	0.0903934824056	0.0793310304611	0.0713463622574	0.0776720784718	0.0895815229885	0.179161964031	0.182557137991	0.144189725462
</S>	0.079760774276	0.0853584729328	0.0760628114305	0.0690488742687	0.0753266642359	0.0885528280942	0.185245434015	0.187572604995	0.153071540231
