 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.1269446495	0.0892662923	0.06266622904	0.0841950413	0.0689112144	0.0949152697	0.0942680618	0.1057202399	0.1375602908	0.1355527073
a31	0.1498609005	0.101645634767	0.0682402497267	0.101731338233	0.0754871579333	0.0946749940333	0.0844246260667	0.0965542409	0.126471646467	0.1009092025
a3	0.159594540167	0.126990433722	0.0775473185289	0.105390538078	0.0721125767778	0.0958232576111	0.0787472738222	0.0888759442333	0.112999880356	0.0819182300333
a20	0.152107424722	0.144589688641	0.10355724709	0.113718371693	0.0674170655926	0.0989604506037	0.0727393201607	0.0826931221111	0.0967293009853	0.0674880111111
a31	0.145148782507	0.152742179214	0.11625224625	0.120213323364	0.0717528297309	0.0995032440012	0.0665668319336	0.0771973462704	0.0876817283284	0.062941486737
a24	0.135273846036	0.152546974405	0.0969896923233	0.106575952921	0.073129736777	0.101056772334	0.0671827157179	0.0783200573235	0.102985839776	0.0859384038457
a31	0.130093000612	0.142668282135	0.0780306362211	0.101510954307	0.0717473983923	0.107419887445	0.0711233377593	0.0776842106745	0.115728765659	0.103993529749
a17	0.138231066537	0.132703399778	0.0625383242537	0.099161096369	0.0683117036308	0.105946637748	0.0665660313931	0.0729757060915	0.126304580953	0.127261468383
a31	0.141940559179	0.126175954326	0.0578027120179	0.10098279499	0.0653830002236	0.100415843849	0.0599752147644	0.0720047830305	0.133880185718	0.141438959661
a17	0.144493292326	0.118472931975	0.0547497891126	0.10191969993	0.0661060125745	0.0950942259497	0.0561979760948	0.0712756098102	0.139701514973	0.15198894152
a20	0.142108396842	0.105440341858	0.0472060669442	0.0896601161767	0.0682914207715	0.0876166971166	0.0516531316316	0.0691025323367	0.160220308258	0.178700978873
a41	0.136890103881	0.102139911819	0.0459295006481	0.0773808727256	0.0708980486505	0.0849810152389	0.0475990086839	0.0719353470456	0.171245661419	0.191000523491
a31	0.137924668427	0.106690989673	0.047647820616	0.0782030449752	0.0708623057702	0.0858914658796	0.049276237808	0.0762439547485	0.164367460073	0.18289204983
a17	0.139787374342	0.110121430358	0.0508247480053	0.0826219348584	0.0706209003101	0.0853852430265	0.0530487444027	0.0788526540495	0.163921280558	0.164815691943
a31	0.134257468714	0.103203248053	0.0515149051351	0.0784060390195	0.0703811110234	0.0803987412755	0.0557879306009	0.0848579828165	0.172641436319	0.168551141981
a24	0.128063156638	0.097799000351	0.0521725563117	0.0777411079398	0.0702420930611	0.0775105576252	0.0589399887336	0.0969641815388	0.17671638664	0.163850979594
a31	0.121559965813	0.0925873426503	0.0543283577039	0.0766987165133	0.0708647504537	0.0732622745417	0.0616904951779	0.101981193313	0.182125222613	0.164901681131
a32	0.122394714671	0.0925006866834	0.0565601648346	0.0737606821711	0.0726877450846	0.0690937979806	0.067162648726	0.0951760894377	0.186719552471	0.163943916177
a31	0.118590141024	0.0931685021611	0.0609319292782	0.0748546281237	0.0737800943615	0.0695649783269	0.071310176042	0.0894341151459	0.186987124957	0.161378317526
a20	0.113913239541	0.0892749139204	0.0662466568261	0.0769436317079	0.0752664013872	0.0746401777756	0.0777177886807	0.0879039002486	0.183405672186	0.154687621375
a31	0.11230653218	0.0907008032401	0.0746306414754	0.0803594475693	0.0766811213291	0.0770529403919	0.0867245916269	0.0879225837495	0.168152724729	0.145468629325
a46	0.1038770979	0.08604777308	0.0757455970918	0.0772800025898	0.0757636227097	0.0859410117306	0.0986376770756	0.0938611809832	0.16081380851	0.142032252508
a33	0.09119386174	0.0776527408267	0.0701525873639	0.0707071133966	0.0793641679032	0.0979503199102	0.113367224425	0.105776036728	0.160695414437	0.133140555569
</S>	0.08431680297	0.0746341147133	0.069446303982	0.0694727135983	0.0828045499516	0.0986056009551	0.119770709612	0.113752201364	0.154673564218	0.132523464785
