 	credo	che	stanno	ancora	svegli	</S>
p	0.457903176698	0.0266827289523	0.011953961548	0.0034472132	0.012051316935	0.487961632237
i	0.643542525566	0.0623746819841	0.106995192516	0.0202890979333	0.00411854828347	0.162680000211
s	0.406297815189	0.0875082286614	0.270317497505	0.180234406978	0.00138506313796	0.0542570131278
t	0.436716568396	0.0743924985538	0.250194342502	0.220093343659	0.000479847364987	0.0181234444606
è	0.769782179465	0.0395306868179	0.107528140501	0.076940933103	0.000166500369272	0.00605161254233
o	0.638691036488	0.132793070573	0.171010249834	0.055426258251	5.74112527007e-05	0.00202202409958
k	0.291376212163	0.216211850191	0.244205203278	0.0951388727503	0.145659703257	0.00740818456453
a	0.218755774054	0.13614733173	0.349718534426	0.0919737485834	0.194200172213	0.00920445756184
s	0.171740454685	0.06582864891	0.425188811475	0.190122180528	0.142144445198	0.00497550272761
t	0.235370034895	0.06282888297	0.349723297158	0.223462803509	0.125040406916	0.0035746265032
è	0.512664811632	0.0541191593233	0.293404375719	0.0965537218363	0.041977865922	0.0012800856284
o	0.450337354877	0.0511453931078	0.344430741906	0.139176421279	0.0140859564473	0.000824100629467
n	0.171422068192	0.0532967593693	0.307100229969	0.16006107376	0.289747154856	0.0183727032632
e	0.0693909982973	0.0262662447898	0.33772042599	0.160489031253	0.381956951619	0.0241763801544
a	0.0700815744324	0.0245415299299	0.46503227533	0.302513790418	0.128255555673	0.00957530361813
n	0.0589652679675	0.02119942811	0.287825074777	0.267732736139	0.340940100358	0.0233374213727
k	0.0689545941458	0.0509540308367	0.242012657926	0.188213858046	0.423078450119	0.0267864701076
ò	0.151698251382	0.0612740905122	0.342992455975	0.239250312682	0.164538326706	0.0402466063525
r	0.133067515127	0.0267019567374	0.316222185325	0.322556697561	0.156076495569	0.0453751712175
a	0.0552076603757	0.0163431499125	0.257386748442	0.376186249187	0.162220812856	0.132655399506
a	0.0335647754586	0.0106724993042	0.226572102814	0.445330699729	0.085997049952	0.197862876502
t	0.0191379136529	0.00726322576807	0.153297190938	0.379289708576	0.321717451317	0.119294484501
s	0.012712045051	0.015907304256	0.122066310313	0.273367128192	0.518565460439	0.0573817153003
ù	0.013194288017	0.0177898978187	0.127086690104	0.267331719397	0.362432450146	0.212164923233
n	0.00790387105267	0.00616976180623	0.068060147768	0.151200973799	0.499729856715	0.266935381411
n	0.00331461819789	0.00515051773541	0.0406732889893	0.1152325486	0.730784285572	0.104844749137
i	0.00178446998196	0.0047005425018	0.0308083899964	0.0992334842	0.497825230524	0.365647898046
t	0.00135006044332	0.0031061568906	0.0406041316655	0.1212942894	0.391582512175	0.442062895915
i	0.00120159540011	0.00257367247953	0.0443416502218	0.1354095398	0.376001195392	0.440472395205
</S>	0.000607297078555	0.00130492731376	0.0243125146109	0.0843307199	0.231086634696	0.658357947602
