 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.1421031276	0.32832662851	0.027636077915	0.001868337435	0.00080375575	0.002878640505	0.011887509384	0.0397295606865	0.0105096298492	0.0431049900547	0.0416887564398	0.0342640722828	0.0195436325889	0.0434606714059	0.0890961000711	0.163098560129
t	0.2055953292	0.476497932837	0.103779688638	0.0295944088783	0.00471148918333	0.0130485017383	0.00402607553733	0.0141858031199	0.00358131978257	0.0144405777914	0.0139515677532	0.0114705543495	0.00655618996558	0.0144951537545	0.0296992196724	0.054366224837
t	0.3546934664	0.412189267612	0.114017008213	0.0386778847928	0.00696414482778	0.0164530574428	0.00150539436244	0.0056727877348	0.00127252962952	0.00488622859567	0.00470612515353	0.00387274451437	0.00222703229427	0.00483997734362	0.00990025965666	0.0181221129917
ù	0.5295702588	0.380729632537	0.0469876297377	0.0144694930309	0.00360348474259	0.00553240079227	0.000601980801163	0.00189334591153	0.00042589583313	0.00162933633126	0.00156912501177	0.00129098908454	0.000742348439021	0.00161332714872	0.00330008698503	0.00604070476161
s	0.370220318933	0.292422064179	0.0663266849126	0.049697397277	0.0297115402809	0.132901148379	0.00761391225074	0.0315622443756	0.00560088746567	0.00457335764792	0.00278017770872	0.0017053969434	0.000807190624864	0.000749391840301	0.00125981230993	0.00206851464705
t	0.232193332311	0.221996921393	0.0843258956375	0.0831538990923	0.116980680094	0.17632631756	0.0227890024169	0.0415562395519	0.00742537465522	0.00558070245264	0.00320717542957	0.00184723527013	0.000829235660621	0.00046159993332	0.000581123097977	0.000745290201217
o	0.203566462104	0.365495607131	0.121241862546	0.0761690863641	0.124266414365	0.0667466379533	0.0208494870723	0.0141818272873	0.00287073218507	0.00195807271421	0.00114611948319	0.00062933610171	0.000279128537874	0.00015478537216	0.000195137333417	0.000249311103789
s	0.0906972463347	0.322330067044	0.139627007515	0.0890269554547	0.073500902455	0.202652026651	0.0120709116241	0.0488552884391	0.00715138519502	0.00608972789807	0.0053317444744	0.00161217122324	0.000486559311291	0.000210719208553	0.000204494797231	0.00015278943578
p	0.0357478930782	0.133117499348	0.0812910401717	0.104497096485	0.245183457485	0.250955570217	0.060821685208	0.0615571291464	0.00909175963167	0.00770255939936	0.00697298235813	0.00194990036275	0.00055394475193	0.000228872770968	0.000207943263977	0.000120655228033
ì	0.0453010943594	0.271827978783	0.0993911443906	0.100370076828	0.281089029495	0.0969800820723	0.072419624606	0.0219847550721	0.00397502086389	0.00292170355645	0.00268981746271	0.00067695836925	0.000185796017177	7.6905892906e-05	6.96928403023e-05	4.03145509623e-05
t	0.0456081332531	0.314329531261	0.135842534797	0.103319482276	0.117602203498	0.147245314691	0.033904190072	0.0602251840474	0.0109240160413	0.0129911701755	0.0081487621309	0.00497799654975	0.00175649759076	0.00106579710877	0.00169404416751	0.000365162592499
i	0.0208852358844	0.19151701542	0.166682884932	0.136288070759	0.0832625744993	0.235995601564	0.0268877896907	0.0785204313491	0.0168004413471	0.0182861722252	0.0118032837103	0.00664674461658	0.00230898380359	0.00140543233492	0.00223562605489	0.00047373622619
è	0.0303382269615	0.338951671807	0.204261544977	0.134633615586	0.0619303731664	0.155195945188	0.0148546075202	0.0318472231997	0.00937882549903	0.00809713722673	0.00585536735477	0.00246694294919	0.000803730726863	0.000481039717973	0.000745538222017	0.000158245492043
c	0.0359083869872	0.354283275602	0.179018318326	0.128101050529	0.0598266707221	0.142387069729	0.0100604171301	0.0346852671499	0.0142735755497	0.0147516773939	0.0137419815696	0.0071230832934	0.00264325079462	0.00213730824699	0.00100128021201	5.74295996377e-05
h	0.0183630336624	0.160166311867	0.106343789109	0.112088332176	0.173947801574	0.147936866576	0.167605630043	0.03860883305	0.0221856948499	0.018905796998	0.0178413781899	0.0089237850978	0.00326645408154	0.00269467350266	0.00109575364567	2.58679362126e-05
