 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.110258794948	0.114649863485	0.115854037185	0.02090078088	0.08104891318	0.022086409075	0.02612357515	0.00570782045	0.021827164	0.4815426748
i	0.131718658316	0.216507317828	0.286597972395	0.05799967596	0.0810801458933	0.0234622601917	0.0261078957167	0.003008192145	0.0127699612567	0.160747969461
n	0.0665052957053	0.215142525943	0.395129440798	0.179800268653	0.0409655191311	0.0259937962306	0.0169111579056	0.00151334717667	0.00444119608557	0.0535974634225
d	0.0242377630018	0.128193760981	0.346913543599	0.342762476218	0.0353162527104	0.0549357427435	0.0446573106352	0.00261101835889	0.00248902847186	0.0178830851628
è	0.0236886998339	0.198735229327	0.326916727866	0.320576505406	0.0203770971035	0.0527539684145	0.0467528882117	0.0025086602463	0.00171330854595	0.00597689473893
l	0.0254654126113	0.251239809776	0.325715549289	0.183589246469	0.0542149645678	0.0524450803048	0.0630249440706	0.0249037710088	0.017142794204	0.00225841821631
a	0.0125146233371	0.148124976592	0.41762205643	0.159044710156	0.0670349262893	0.0591543167683	0.0802060913569	0.0328038829696	0.022470943058	0.00102346615044
à	0.0069616757457	0.145189302197	0.39065846081	0.279824220052	0.0264179878631	0.0889052555894	0.0420882327856	0.0118301694565	0.00774825828933	0.00037639516348
l	0.0100274937486	0.154152480732	0.217605255603	0.273199436684	0.0715179869544	0.110253621863	0.0768714332619	0.0630941076522	0.0228347947098	0.00044334185616
l	0.0187115642495	0.0957250969107	0.238101138534	0.203696648895	0.153083252318	0.065218162621	0.111803081087	0.0848017108841	0.0283773962699	0.000481921595387
e	0.0156400699632	0.0496577283036	0.235762746178	0.202963122965	0.134870621773	0.13838735954	0.168275453696	0.040531314628	0.01265312879	0.00125842850846
s	0.00599921806773	0.0332763244345	0.195811908726	0.133524297655	0.142008288258	0.17326351218	0.226573044565	0.062972750876	0.02372858193	0.00284206290282
è	0.00277170374924	0.0256327302448	0.152998932909	0.225729855885	0.131507851886	0.130753446393	0.215761708188	0.084352320292	0.0268835606433	0.00360787840094
t	0.00175713410975	0.0252761075149	0.128112457636	0.240244051962	0.143931899762	0.134008645464	0.206415049396	0.0729997234307	0.0435965392144	0.00365837070031
t	0.00600016036992	0.0302639361716	0.137023345879	0.215890037321	0.186812926587	0.083743458488	0.182268216465	0.107253741144	0.0483149505048	0.0024292361201
e	0.00664877111831	0.0169327378239	0.0847101586263	0.231502095774	0.121529733196	0.125401706163	0.233029658822	0.128434793715	0.0319810002683	0.0198293761267
k	0.00391210036777	0.0181349890413	0.0788716595421	0.126675328591	0.117219628732	0.153968898721	0.264296652941	0.143399794572	0.0661562040894	0.0273647558756
a	0.00299595336492	0.0181899715471	0.0735442808474	0.0954614948637	0.110331629577	0.10937545424	0.29865505098	0.182280954857	0.0804816606965	0.0286835467919
v	0.00101618526397	0.00984765738237	0.0504251612825	0.122916833621	0.0743615965257	0.175597999413	0.290485466993	0.186207541619	0.0615494828988	0.0275920672973
ò	0.000349449327823	0.00696217505079	0.0401718186608	0.190587187874	0.0508338741752	0.227035956471	0.196339285664	0.187806227206	0.0771598942996	0.0227541287991
e	0.000119483712774	0.00272766674026	0.0155302172203	0.166990560291	0.0221646623917	0.325321542157	0.122442020555	0.136907267069	0.0876756147665	0.1201209686
n	4.33967709247e-05	0.00125128015675	0.00627194937343	0.067263650597	0.0302170824639	0.301710100719	0.0716421788517	0.0713953703563	0.304710234922	0.145494769533
ì	1.80100818749e-05	0.000554001955583	0.00318552429114	0.0921039563657	0.0290249002213	0.134751673573	0.0728758079506	0.196705916785	0.397321248307	0.0734589948443
m	0.000403401715858	0.00537234044519	0.0211224727304	0.101975942789	0.0841763601404	0.095657981191	0.109338180984	0.258265058928	0.278479662769	0.0452086216148
e	0.000532346109619	0.0069329258604	0.0267681847768	0.0405808839297	0.105403248047	0.064338783397	0.127717020328	0.203591139643	0.238170974256	0.185964505538
p	0.00020190045954	0.00364313653213	0.0168825364589	0.0277503363099	0.0630677206823	0.0907764074657	0.119601476776	0.200074766548	0.243592521419	0.234409182179
r	0.000623342971847	0.00349037404404	0.0160172648196	0.03002098677	0.0969302068941	0.106304044155	0.137972462259	0.278953915516	0.24527872714	0.084408664393
ò	0.000740646287516	0.00214060361681	0.0081487097422	0.0217537373233	0.0836039764547	0.0480250355183	0.0986536096863	0.257365542505	0.15917641038	0.320391731464
n	0.000253755649405	0.00138830664107	0.00735275438307	0.0097182168411	0.0815108296416	0.0757571376394	0.0802512088288	0.136240404835	0.207386624793	0.400140755821
t	0.0011108368398	0.00261444781369	0.00985519479436	0.0141117262804	0.106278413214	0.0919300045465	0.104862176276	0.304188268278	0.226501414931	0.138547505174
a	0.00138986188845	0.00235106394263	0.00607916577679	0.0137565308668	0.0610767085247	0.0384357467822	0.0680179278253	0.317010460093	0.12460245831	0.367280052958
</S>	0.000694964006997	0.00117649732842	0.00305302965639	0.0070471995934	0.0307100954424	0.0196869832911	0.0354031375127	0.160772336046	0.078136129155	0.663319611479
