 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	9.8763723e-06	0.317586303598	0.070310691738	0.056757041315	0.0305304169	0.0235939358	0.00487633825	0.02566671078	0.470668730162
g	4.56875164333e-05	0.493638481199	0.104036307246	0.137763775105	0.0655804183	0.0302921486	0.00311511916333	0.00860576112767	0.1569223272
e	5.72350459778e-05	0.579591173733	0.128323549082	0.151960561702	0.0653841294333	0.0184083065333	0.00108017120311	0.00288013709806	0.0523147312558
n	4.57021858259e-05	0.633916624578	0.159017723027	0.117002370567	0.0575931831444	0.0129880195111	0.000853363103037	0.00112358946719	0.0174594110849
i	6.22049652753e-05	0.570875231526	0.193251484342	0.138997403522	0.0747024510481	0.0149333005037	0.000787723402012	0.00054165012873	0.00584852325063
t	0.000585426865092	0.467712950509	0.187430664781	0.135632954507	0.109372990349	0.0306058171679	0.0584365128683	0.00761814228924	0.00260453955754
ò	0.000756907175031	0.340773153503	0.126466449594	0.210081314836	0.185750530116	0.0469552403893	0.0777028426094	0.00999805520308	0.00151549936251
r	0.000685999978344	0.243389061168	0.0993188078647	0.234445348279	0.203179450039	0.0516250581298	0.156144982523	0.0103466965077	0.000864567197503
u	0.000753670686115	0.209070503723	0.133803619288	0.212413386093	0.188887820013	0.0615440627099	0.182269741934	0.0105256674459	0.000731492652501
e	0.000364800455005	0.318519494574	0.154174373096	0.208061045364	0.168423618338	0.0644227199033	0.081296315738	0.0040622394253	0.0006753481375
n	0.000347991564635	0.338213794858	0.115756631032	0.126950031788	0.137197677779	0.0635536143011	0.160049075913	0.0558499964751	0.00208117204583
è	0.000342807276778	0.167277776286	0.067822916344	0.200073223929	0.218513575926	0.1041269901	0.166126832284	0.073421816725	0.00229407930194
n	0.000115899742259	0.0645797524287	0.0305712169813	0.20976753131	0.212172097975	0.107226393367	0.269985407741	0.104511783475	0.00106992855398
u	4.69308475197e-05	0.0450203631429	0.0448777011938	0.187457287103	0.177574365325	0.119221927789	0.304648410847	0.117739151158	0.00341386468466
s	3.43079078399e-05	0.043556405381	0.0567992703979	0.216330532368	0.195564798442	0.155832142596	0.154873288549	0.171207300386	0.00580194812822
a	2.36065704133e-05	0.0327942284603	0.0455936191326	0.202121614123	0.210335246147	0.203034110865	0.105222049616	0.194140739129	0.00673477394274
l	2.98190946044e-05	0.0275464014868	0.0381094900442	0.175583489708	0.197921715382	0.202996146955	0.135836929972	0.21460596871	0.00737003811425
l	0.0014368383682	0.0238273461623	0.0334943913481	0.113685836569	0.171974721794	0.174700352318	0.257494906657	0.218616854903	0.00476876353808
i	0.00189668664207	0.0356611813874	0.0523246457827	0.13616181719	0.188903687265	0.193958970773	0.198499142919	0.128235726968	0.0643581582127
m	0.00111157820002	0.0510374537958	0.0640540605942	0.156685262397	0.161563762422	0.168962993591	0.0984969183397	0.211032982323	0.0870550034042
o	0.000838322674507	0.0460786145986	0.0529889921981	0.135240070799	0.158993394141	0.199565407864	0.0659328994466	0.277145784108	0.0632165051347
n	0.000279989242769	0.0228031147995	0.0290202375327	0.087776902933	0.117317146047	0.172811828621	0.0400530618155	0.472468651369	0.0574690417116
ì	9.34408005473e-05	0.00796533527983	0.0104303241942	0.0360413116443	0.048910283349	0.079627828207	0.0319612566052	0.751100640456	0.0338695915705
s	7.03546263734e-05	0.00428315077328	0.00523572094807	0.0186113595481	0.0249382304497	0.0437007764023	0.110863912868	0.767053923485	0.0252425701902
o	6.26817634911e-05	0.00348291859109	0.00438048078269	0.014495301516	0.0200802088166	0.0354809051341	0.136237806556	0.620032184495	0.165747495397
m	0.000122393369197	0.00505856293036	0.0076199475609	0.0223246968387	0.0275123722722	0.0456016937114	0.0745977977853	0.604890411498	0.212272142799
e	0.000142288263597	0.00555101684345	0.00854396095363	0.0235507347796	0.0287523364241	0.0483439835705	0.0542696801618	0.619618687166	0.211227331933
m	0.000111271441731	0.00404072668115	0.00632189691788	0.0178230950932	0.0244780641414	0.0452983201902	0.0409872809539	0.648826895722	0.212112484644
a	0.00010092982859	0.00319884139372	0.00516634637263	0.0143925297977	0.0200538097138	0.0378195080634	0.036060260418	0.660912115241	0.222295688881
i	3.36623437713e-05	0.00198106736457	0.00239073385754	0.0075351831659	0.0122514979046	0.0278340373545	0.020550926906	0.560575288414	0.36684760296
</S>	1.68401862276e-05	0.00195525358229	0.00156546992877	0.00504414928295	0.0091492129523	0.0231927786772	0.022063573453	0.533818644207	0.40319407148
