 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.492998544601	0.006561386329	0.0004545693915	0.000506450273	0.00736559598401	0.004730640785	0.487382810706
p	0.670660014867	0.115885660776	0.0223042812305	0.00143366873967	0.00320103398401	0.022973319785	0.163542028039
e	0.572311121622	0.242360466925	0.0961309037435	0.00223072791322	0.00183518370134	0.0294997328617	0.0556318743163
r	0.369627828541	0.317563155642	0.240393201248	0.0329040538044	0.00440104860711	0.0164770678872	0.0186336771988
i	0.362702880847	0.302086508547	0.268583090416	0.0432630949348	0.0052822625257	0.0118121566957	0.00627006031327
k	0.355022895816	0.176166752849	0.166771640139	0.222408738645	0.0665222661652	0.0105021616319	0.00260558356142
o	0.295240834139	0.14028634095	0.18129253338	0.284699384548	0.0870505616217	0.0100464445673	0.00138392019547
l	0.274689276713	0.118163786983	0.185934207793	0.278350766516	0.128913913441	0.0125729285458	0.00137510850682
ò	0.170009914238	0.0901376289943	0.298393932598	0.279731452839	0.143269010414	0.0170630625153	0.00139497958894
s	0.135234221179	0.0807913763314	0.355175834199	0.272360761613	0.117286272738	0.0378994465051	0.00125206191631
o	0.061298933493	0.0539129807771	0.429364468066	0.272601714204	0.121566940913	0.0586622605017	0.00259265250544
n	0.0347909934777	0.033622722269	0.413582528689	0.112154838401	0.269912746971	0.131747860167	0.00418829310181
a	0.0178550318059	0.016263163433	0.385781605563	0.062543119467	0.33142980399	0.181058136722	0.00506915883394
n	0.0121985899006	0.010434196151	0.370944943854	0.041718063489	0.339937369663	0.217528585574	0.00723828194465
a	0.00650374569887	0.00720999272367	0.307659356618	0.0437317914963	0.368080689888	0.257959178525	0.00885526764822
r	0.00478917133296	0.00678436470789	0.290032505539	0.0655045171654	0.391249749963	0.233336929508	0.00830278521607
è	0.00238239967765	0.00388275030263	0.12931931018	0.0542041870551	0.358581466654	0.445349629836	0.00628028880536
t	0.00224189062588	0.00434563850088	0.0765769123933	0.052731923685	0.367560025551	0.490333816612	0.00620979800179
s	0.00240450694196	0.00859634480029	0.0371149051311	0.286464794562	0.44430622185	0.215696889204	0.00541633667393
i	0.00163674863565	0.00790926405343	0.0243277817104	0.334953682754	0.283835510617	0.253094106735	0.0942428925646
à	0.00147596556688	0.00303834677114	0.0212872499035	0.118708857485	0.149217848539	0.576238902245	0.130032839522
t	0.00194891002229	0.00271956639038	0.0169764969678	0.0716975078283	0.31206695118	0.541057689415	0.0535329445073
s	0.00185031134076	0.00502900613013	0.0132946049893	0.243919245943	0.493960350393	0.220037758805	0.0219087640924
e	0.00125595959325	0.00445057272804	0.00802305039643	0.275020548714	0.320122690131	0.158178333268	0.232948847954
n	0.000461692829417	0.00149987913568	0.00409367089881	0.0942972952047	0.40078548671	0.186391647756	0.312470331985
ì	0.000209266915139	0.000514227181627	0.00234817344627	0.0339634914349	0.414161318903	0.412768625919	0.136034903328
t	0.000248724891713	0.000462530521942	0.00224294592876	0.0214767776116	0.380364846301	0.487077521973	0.108126644443
t	0.000534938097238	0.00528937404065	0.00896163064292	0.198989392204	0.484611595434	0.224637360658	0.0769756888143
a	0.000466907031373	0.00660854667768	0.00996985427597	0.24826226819	0.289671485645	0.102523270219	0.342497656938
</S>	0.000233601114127	0.00330466733504	0.00501524373049	0.124145540278	0.146922153572	0.0749915801095	0.645387208469
