 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	5.69428205e-05	0.385153332602	0.114462272796	0.0018776388375	0.002350155425	0.0024312598325	0.018329284713	0.475339092268
m	0.0019990837155	0.611979277534	0.190526987599	0.0267827427042	0.00313833429167	0.000911513515833	0.00618562998302	0.158476418708
a	0.00311497427183	0.716641372511	0.1859372892	0.0355413007347	0.00333903941722	0.000433186348611	0.00213762283347	0.052855199127
r	0.00158194493061	0.563878337504	0.3128980464	0.0806119800782	0.0210650374591	0.00113354034287	0.00077668554029	0.01805443506
ì	0.000583089283537	0.438295532501	0.430608922133	0.0953463373761	0.027029645053	0.00135902886429	0.000323066902047	0.00645438475617
o	0.000211908535129	0.3701440375	0.585472547378	0.031989079247	0.009436373071	0.000485988001297	0.000107826485491	0.00215221579936
e	7.07990201367e-05	0.150491221167	0.833425215793	0.011046609054	0.00402873821033	0.000181803270299	3.6478744622e-05	0.000719098833587
t	0.000178665894522	0.0957937090557	0.629646058598	0.256908979551	0.0105011417701	0.0053201662301	0.00126914294147	0.000382073967196
è	0.000218995267174	0.222021483019	0.396035262866	0.342743615184	0.02790239259	0.00909588174337	0.00170400716716	0.000278314736732
l	0.000268936884725	0.268664997673	0.370122497622	0.310446827061	0.03532476053	0.0119975519145	0.00283690607572	0.000337493426577
i	0.000310874548242	0.153282322558	0.345518602541	0.321021705687	0.152041353177	0.0216898606382	0.00462842879191	0.00150683550886
f	0.000183754522747	0.088818875186	0.280247577514	0.296519718562	0.267639044392	0.0414645378794	0.0209553185973	0.00417119993629
a	0.000114555128582	0.048076612062	0.184330029171	0.279462014521	0.399583881464	0.0533467479598	0.0302438558658	0.00484237964543
m	0.000291970783861	0.0356092550207	0.14017692539	0.261668076507	0.424493437155	0.0767535246533	0.0573966839553	0.00361018081514
è	0.000348137060887	0.0250063565402	0.0915465607967	0.242527326336	0.482494035718	0.0803575982178	0.0750673979851	0.00265255530505
n	0.000116952991962	0.0129828003801	0.152126620266	0.104592888612	0.517565825239	0.0488700214059	0.135526632662	0.0282182058684
o	4.06287659873e-05	0.0077325986267	0.163276828089	0.061349122204	0.504241441746	0.0333606214686	0.170488755887	0.0595099619561
a	1.43153486191e-05	0.00622409137557	0.250853677363	0.0376257954013	0.532566297249	0.0215139323229	0.102104544629	0.0490973263187
p	9.22657856303e-06	0.0107330687919	0.298055879121	0.0659885861338	0.42472337575	0.026608957941	0.14199948921	0.0318814181062
p	0.000210277491854	0.017271402264	0.141125322374	0.245324492045	0.325387861917	0.0948070969803	0.15559923107	0.0202743057354
è	0.000273228029418	0.0138783141347	0.0533248891247	0.263319844348	0.214388447306	0.104057254493	0.216604585023	0.134153424612
n	9.22615963393e-05	0.00539992935823	0.0310068313749	0.0965991797827	0.159365242435	0.0453932599977	0.477541945008	0.184601341537
a	3.16645029631e-05	0.00239545664941	0.0234797157916	0.0424053199276	0.208982290812	0.0257371406659	0.482047961669	0.214920427179
o	1.0660634642e-05	0.000982395819803	0.0183411252639	0.0228803619759	0.323288740271	0.016977866222	0.385880207223	0.231638636393
m	0.000137313888752	0.00421164961327	0.020947520088	0.140942340659	0.27321267009	0.0440900237407	0.413883159074	0.102575316798
a	0.000179534332556	0.00517163514976	0.0133211647793	0.175700685053	0.28454509003	0.0508525325802	0.394308013025	0.075921316266
r	6.4602885824e-05	0.00197788557859	0.00599665507643	0.0661758215177	0.308817106677	0.0358723665267	0.518117364342	0.062978170422
è	2.6288043303e-05	0.000910848414363	0.00339759351214	0.0276783930159	0.192627255559	0.0277187165422	0.718066871447	0.029573980474
i	8.76292412273e-06	0.000306809136554	0.00177241739071	0.00932248553197	0.10764507752	0.00989283710407	0.539688215816	0.331363348825
</S>	4.38147255146e-06	0.000154497608677	0.00165783989536	0.00470263829098	0.06445218226	0.00499981588704	0.285994470908	0.638034149413
