 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.00044178923225	0.00514597655	0.00099797027	0.39303290245	0.0019797228	0.08784411315	0.01465476485	0.00430275045	0.0316935372	0.459906405049
a	0.000502314577417	0.0109911741833	0.000652514136667	0.644763247483	0.00100373445667	0.155082074383	0.02137863295	0.0014548128532	0.0108618681833	0.153309543427
p	0.000349209715806	0.147467484728	0.00256579614556	0.583342115828	0.00159218214222	0.153005838128	0.05630307765	0.000495633426267	0.00376552717777	0.0511131297977
e	0.000392700075269	0.207477114909	0.00382763161519	0.559649171943	0.00228236551407	0.144305056043	0.0634578892167	0.000175913759722	0.00138148063926	0.0170507087966
s	0.00035433352509	0.18365778497	0.0075575195384	0.510523910648	0.00635652650469	0.134614545348	0.142694689739	0.00208538993221	0.00528187632642	0.0068734558522
a	0.000571569761697	0.275241221657	0.0124462151795	0.420767823549	0.0101044570016	0.101017035116	0.167099166513	0.00272196438334	0.00655279405881	0.0034778117659
m	0.00136811758723	0.341001333886	0.0260969783932	0.331450110516	0.0375754785005	0.0705512150387	0.0765373944377	0.0525993604004	0.0590331819696	0.0037868414038
m	0.00148977197241	0.539881997962	0.0517386127977	0.126665933072	0.0536556285002	0.0314234196362	0.0455280017511	0.0692241186265	0.0765048942286	0.00388761065385
è	0.000746133712137	0.491428739987	0.0437310539326	0.198629271257	0.0291903931667	0.156190131169	0.0298790898556	0.0230904882339	0.0257783662982	0.0013363477172
n	0.000255768163146	0.178165174229	0.0158252280442	0.254058250419	0.0118624699222	0.251606117056	0.151004611285	0.01341823961	0.118412606749	0.00539154721907
o	0.000212157718815	0.078758653643	0.0107723115814	0.239183286806	0.0095971725074	0.290702192352	0.203693825428	0.01020777494	0.149935741783	0.00693687987302
o	0.000197455552138	0.0456791271477	0.00887190415047	0.300845518935	0.00820690818247	0.308967237451	0.267261970143	0.00398188958333	0.053380944461	0.00260705393434
k	0.000302264146579	0.0678473396492	0.0125941968402	0.203080481645	0.0203607317408	0.165901557817	0.268598671048	0.117252949394	0.141706629154	0.00235519962145
l	0.000440942115526	0.27710105655	0.0881720126134	0.0739102995483	0.0776086805803	0.0603083894057	0.096796094216	0.154774373731	0.168677116729	0.00221101882595
è	0.000257874364175	0.312780761183	0.105785274204	0.116108360183	0.0816443329934	0.172454621269	0.0973956709387	0.051950685737	0.0596362389207	0.00198618809412
o	9.30045486043e-05	0.122717458661	0.0372784068867	0.192945546728	0.0297163347745	0.257567513756	0.31445798698	0.017457444539	0.0257163320736	0.00205001993804
n	5.45629977474e-05	0.0626303971537	0.0174331537809	0.134620361243	0.0162440859015	0.142780511919	0.33852264566	0.0664468835797	0.216293356791	0.00497405588601
e	4.47816089158e-05	0.0690625720512	0.0166312795936	0.132112486081	0.0184996099672	0.156441177973	0.239388468553	0.0827378811232	0.279020369797	0.00606139689534
o	1.80301242619e-05	0.0515821158171	0.0118399142312	0.166576763694	0.0144048513224	0.185588815991	0.436230872851	0.0286054290711	0.102644028799	0.00250923125178
k	0.000186280666377	0.0441207124057	0.0105653181104	0.0986405477313	0.0198628037741	0.0963475616637	0.395178876617	0.120884565124	0.2119161776	0.00229718520393
l	0.000379619872126	0.143899837469	0.0947803773701	0.0375859584104	0.143851291258	0.0378184705546	0.136777626872	0.161985807375	0.240928546667	0.00199245079981
è	0.000264550488609	0.157845102156	0.11763544059	0.0400924971368	0.172832835086	0.0686222571849	0.246987891291	0.0653910521317	0.097158711689	0.0331696198984
o	8.88731835175e-05	0.0585803237187	0.0402369790733	0.0543176267123	0.059133090162	0.0947424390616	0.556173073764	0.0222432215839	0.0668953408963	0.0475890046328
n	3.29114649204e-05	0.0218861047396	0.0143530489344	0.0349382448041	0.0215387525207	0.0525429730205	0.464263431255	0.029200890728	0.334763431965	0.0264802295443
e	1.45502184501e-05	0.0143241474132	0.00752918101147	0.028725744168	0.0117124591736	0.0518702776735	0.420687007085	0.0312539235827	0.413372679988	0.0205100005148
ò	5.15719893737e-06	0.0101894101377	0.00451726837049	0.0369005613893	0.00755732372453	0.0610958325578	0.670288802362	0.0117487192676	0.182310772663	0.0153860955049
l	9.33240932898e-05	0.0114603533792	0.00394117595683	0.0250076564631	0.00943599457484	0.0331880790193	0.494820357121	0.0960000444892	0.316348790888	0.0097042259683
i	0.00012278736853	0.0135879533264	0.00449315565228	0.016781044821	0.0107251401916	0.0286393931731	0.390529958707	0.122958057796	0.342134392296	0.0700281481228
i	4.10255318733e-05	0.00739520757547	0.00270183569743	0.0207282899403	0.00643970706387	0.0379673670577	0.617422649569	0.0420123773987	0.163321209432	0.101970326708
f	2.99946008878e-05	0.00523728889182	0.00230398397914	0.0163318174134	0.00678960635462	0.0269036222526	0.475912573523	0.0341235016329	0.381597819811	0.050769773736
a	2.64014199493e-05	0.00535489359727	0.00260661559305	0.0109918209045	0.00696415078487	0.0214626166509	0.375696334841	0.030681626151	0.442303109937	0.103912422079
m	0.00043952504097	0.0102324723991	0.00400740629768	0.0164824926348	0.0114229502616	0.024915171217	0.35776781028	0.0251161923237	0.428938673312	0.12067727136
i	0.00057718253632	0.0108844971664	0.00397197266589	0.0159177108783	0.0120165608539	0.020587214739	0.346452715427	0.0232812846079	0.428015211104	0.138295607787
l	0.00022885069477	0.0049660046888	0.00222673232196	0.0169048582928	0.0073038390513	0.0244641382463	0.395228188476	0.0122124553693	0.394067480368	0.142397425096
i	0.00011272554271	0.00277549256293	0.00154346108399	0.0162032526976	0.00546908498377	0.0230642407488	0.328000659492	0.00847113002977	0.375115294456	0.239244630865
à	3.76060743027e-05	0.00129114829098	0.00069429166133	0.0103593808325	0.00239779472792	0.0151428579163	0.461186446497	0.00370656798326	0.213324515819	0.291859355288
r	2.49818560469e-05	0.00091591853366	0.000490793343777	0.0078741121775	0.00180308294264	0.0103313534388	0.384873603366	0.0184807810611	0.454396878606	0.120808477896
i	2.07775704556e-05	0.000818126874553	0.000437719927926	0.00347141962583	0.00147678961421	0.00483207234627	0.154401608989	0.0226190474637	0.467310842869	0.344611607099
</S>	1.03983293878e-05	0.000534846382277	0.000278977933963	0.00206079531292	0.000862026357105	0.00326359827314	0.113624984494	0.0113452093968	0.242329996434	0.625689203549
