 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.359477741709	0.112504207365	0.0059096383715	6.3575101e-05	0.021978266375	0.001007621175	0.003333518815	0.00292171505	0.0625960680779	0.430207682138
p	0.405281003903	0.381421042455	0.0165481984572	8.19805336667e-05	0.027766094125	0.00123198754167	0.00146424246833	0.00189626751667	0.0209058244593	0.143403404215
è	0.204923027968	0.669073280818	0.0239656458191	7.24085825556e-05	0.0425136847083	0.00154499184722	0.00122445920944	0.00186562857222	0.00701234340577	0.0478045543747
n	0.0923668029827	0.498454964406	0.025619894273	0.00102809151552	0.243526688236	0.0346586007157	0.0235347339698	0.0579304975907	0.00691149000659	0.0159682523676
s	0.0361656779876	0.265602225602	0.0744502847577	0.151009717405	0.307790256079	0.0459075064052	0.0305568296056	0.0762873629479	0.00687583965433	0.0053542869014
e	0.0229960946625	0.308959301867	0.196203828253	0.200086527492	0.212218882026	0.0182478229684	0.0106748986509	0.0263971910003	0.00238952613691	0.001825895378
t	0.0174861698875	0.251180043956	0.231754749418	0.0703286601873	0.199563974009	0.177519942323	0.014063334717	0.0238811976001	0.0123813253123	0.001840596108
s	0.0177973886292	0.205565304652	0.201833816473	0.164129586062	0.125574559336	0.230823482774	0.014724997455	0.0220964609717	0.0156355858761	0.001818820846
e	0.0164329465431	0.307538974884	0.296877518824	0.191927248407	0.0818473844453	0.084607780258	0.005404463701	0.0092742696289	0.00541266949737	0.000676757558667
k	0.020760520181	0.301430534961	0.374212986275	0.066426651189	0.0615840621484	0.132074667419	0.00742719990033	0.0215889140763	0.0137349965991	0.000759479386222
a	0.020739225427	0.296364421654	0.415018938758	0.0246756975463	0.0387885160495	0.15188326414	0.00808962510011	0.0268831950254	0.016751127833	0.000805970735407
o	0.00986033784233	0.262773597218	0.351777612919	0.00857260630877	0.260277466683	0.07376315638	0.0092011781667	0.0172524023418	0.00613207901767	0.000389537548469
l	0.00554951414744	0.118001778406	0.17086305764	0.00607240374626	0.370154385561	0.22059022546	0.0273011260556	0.0278867334473	0.0517530637792	0.00182771427949
à	0.00248782731048	0.082334658802	0.109309279213	0.00557816721542	0.328918615187	0.333336455153	0.0317693136852	0.0367439104824	0.0672198457597	0.00230195535316
d	0.00103526185149	0.071021387934	0.0814223367377	0.00302039217181	0.392159225062	0.298992975051	0.0502365562284	0.0606658674941	0.0405212964199	0.000924690594387
r	0.000817857547163	0.0385173386447	0.0395075682459	0.134907414191	0.380742421687	0.262611091684	0.0522784409428	0.0586719655314	0.0315082389066	0.000437645695796
o	0.000590290774054	0.0240325500149	0.0257200967486	0.178227364685	0.263615746229	0.153003003895	0.0764781125143	0.18031007021	0.0637129097355	0.0343098798463
m	0.00150868217302	0.0173356294716	0.0286640072495	0.06000052915	0.110869161076	0.185398554632	0.100888643171	0.249734066737	0.195862813245	0.0497379349488
b	0.00235676479101	0.0190493224905	0.0318607224165	0.09362591735	0.122368687025	0.340813878211	0.0553667963903	0.119535828912	0.194199327748	0.0208227819496
ì	0.00134628832634	0.0138714239302	0.0175414743722	0.104249879594	0.112390832342	0.27564751307	0.0709270851301	0.189104202971	0.159043682583	0.0558776176165
k	0.00370260033811	0.0400781750767	0.0984712083574	0.0349671616755	0.050427474114	0.219499211357	0.08271154971	0.234184317657	0.167667604194	0.0682906494388
e	0.0044860760757	0.0479600315589	0.125625752386	0.0118861118078	0.0298258490713	0.201089795452	0.0665057712367	0.232606092552	0.218456461398	0.0615580200463
à	0.00150413365057	0.0166100674863	0.0428108728153	0.0039829867876	0.0225341087238	0.0775085018173	0.231565563746	0.303113274184	0.230801665133	0.0695688033488
t	0.00057952702919	0.0062595486621	0.0152372004584	0.00146277176487	0.0251753449079	0.106910062272	0.279318851249	0.216853589061	0.308543749711	0.0396593467829
t	0.000590539413063	0.0083250116207	0.0109722175861	0.082874987155	0.107412862303	0.241429704091	0.11830012775	0.0941214780203	0.31729860457	0.0186744690676
i	0.000522058426054	0.0085292868769	0.0088038070887	0.109885260733	0.129126352901	0.212281988364	0.0642437365833	0.0949037666734	0.232297472857	0.139406260829
f	0.000416629843718	0.00550406929563	0.0113810702562	0.036725989782	0.0453899012337	0.123679603121	0.0626083921944	0.153696432224	0.379911707619	0.180686214276
i	0.000381412794873	0.00447915764521	0.0122116342321	0.0123389597432	0.0174326416446	0.094719591707	0.0627557173981	0.172586257408	0.439554969206	0.183539678759
n	0.000132319159091	0.0016184905784	0.00442863715737	0.0041243030043	0.00698590698153	0.062607074569	0.0656286991327	0.143133425803	0.517121143069	0.194219996253
è	4.92788684537e-05	0.0006515117868	0.00178159839679	0.00138501287959	0.00358678918718	0.051496766423	0.119146659711	0.175674115268	0.547219484356	0.0990087720843
s	6.26642444079e-05	0.0004896249396	0.00105524174326	0.000566456910683	0.0103796239224	0.0519836003743	0.13581756657	0.173472614089	0.554923311452	0.0712492746948
t	0.000390128088136	0.00283242444653	0.00328687544775	0.0372586775069	0.0531675853075	0.238853193458	0.0849913498567	0.0870236336963	0.453135940484	0.0390601954649
r	0.00115149601605	0.00514012604884	0.00563399261592	0.0590913625023	0.0679566084358	0.394993964486	0.0704116542856	0.0668490812321	0.312246616828	0.0165251027216
a	0.00108209085967	0.00349805115095	0.00392872669497	0.029403715664	0.0322215550939	0.258396455072	0.0537696864285	0.0533968504107	0.259110833943	0.305192008574
</S>	0.000541056461321	0.00175065177748	0.00196822088199	0.0147018950769	0.0161170859699	0.129354952901	0.0339942107143	0.0371039752053	0.166845859471	0.597622074287
