 	aveva	lavorato	tutta	la	settimana	</S>
ì	0.493292483094	0.0063146979805	4.2672821e-05	0.000495635375	0.007642714625	0.492211795358
c	0.642683037698	0.182337086994	0.000121238315333	0.000630589558333	0.00991040929167	0.164317623724
h	0.496225072566	0.395847345665	0.0350879995051	0.00645469498611	0.0113486719306	0.0550362059913
e	0.519959494189	0.397823185222	0.0470465029684	0.00847940266204	0.0082124588102	0.0184789769371
p	0.407562760396	0.357813528407	0.0643746507895	0.124640900887	0.0393008112701	0.0063073582057
o	0.315143695799	0.393416689469	0.0724348512632	0.164783160629	0.0516391977567	0.00258241253857
l	0.275473066933	0.316500799823	0.122432798088	0.22676792721	0.0570193965856	0.00180601997952
e	0.104936041978	0.449170836608	0.139550400029	0.250625139737	0.0545674533285	0.00115011497317
m	0.0616792566593	0.512248832203	0.126522870676	0.244434670579	0.0525295135762	0.00258483097106
ì	0.0409399655531	0.439348917401	0.123221398559	0.32125011686	0.0720185945254	0.00322102062369
s	0.0312600671844	0.396058652467	0.0809083245197	0.352947832287	0.134500104842	0.0043250505079
o	0.0253291274615	0.388083744156	0.0637667071732	0.304867157429	0.206135154947	0.0118181205026
n	0.00911498653817	0.356916337252	0.0228926949577	0.223486272476	0.373025051649	0.0145646658342
t	0.00391522689706	0.128913082284	0.102643041886	0.373124890825	0.382058713883	0.0093450545114
a	0.00234708933235	0.118279721428	0.129130695329	0.338381906942	0.372775667961	0.0390849010705
ò	0.00138134847745	0.110221988809	0.043690744133	0.143876342314	0.65113789932	0.0496916640235
l	0.00496221889248	0.0514581822697	0.0413098423677	0.229028877438	0.651072853107	0.0221680253412
i	0.00575638523149	0.0394947770899	0.0403987168059	0.250736460146	0.559136627702	0.104477015447
t	0.0054780063445	0.04607012303	0.0218174016186	0.185880554382	0.593136209234	0.147617705149
i	0.0053823227705	0.0416224996767	0.0155617369129	0.160490707127	0.605938886411	0.171003858383
n	0.00184804528583	0.0201473469922	0.00541749415763	0.0880685080423	0.655357832137	0.229160772794
a	0.000660073836943	0.0086684491974	0.00199283518721	0.0590719693474	0.691236297379	0.238370380931
d	0.000368521237314	0.00714471183247	0.00121256411707	0.0497212597825	0.740106179126	0.201446773644
d	0.000791194302438	0.00733632727749	0.0155518077724	0.186099156594	0.599743316375	0.190478184548
o	0.000789639700579	0.00457140617583	0.0198074503195	0.205664599498	0.335764415458	0.433402461516
m	0.0176270675333	0.0533847581419	0.0179067245018	0.136938253799	0.343117438486	0.431025744505
à	0.0232402456974	0.0694458148806	0.0172587701581	0.114251904066	0.489455429495	0.286347828835
d	0.00810057705213	0.0248702482602	0.00622812101023	0.0567523741553	0.613314559832	0.290734109612
a	0.00305258958461	0.00994741829427	0.00255121646588	0.0370508084718	0.474796983277	0.472601013204
</S>	0.00152630669315	0.00497729075844	0.00127570047665	0.0185584148659	0.268037086639	0.705625256602
