 	lo	ho	finito	di	fare	</S>
t	0.01105768891	0.424651982415	0.00016689532	0.019179552	0.0467933605	0.4981505668
o	0.0122080047367	0.754202594138	0.000149665762333	0.0215256038	0.0440920217733	0.167822117613
s	0.00526101240223	0.848558278046	6.92908457777e-05	0.0721670927333	0.0176733375311	0.0562709684843
p	0.124074729857	0.695799859349	0.00304081178459	0.147211760911	0.0107251825104	0.0191476299948
ì	0.164365641019	0.693617639783	0.00404339660353	0.12316425797	0.0081350238368	0.00667398806493
c	0.055862568873	0.576307209928	0.00146526783651	0.289755370323	0.0740709029456	0.00253863998831
c	0.271300403758	0.296840973309	0.00271865407217	0.333523764608	0.0938940182819	0.0017222269961
e	0.342880896496	0.437169264436	0.00304881802739	0.124068469369	0.0673654167273	0.0254671913987
t	0.115890348075	0.423302141479	0.00419480651246	0.275001263123	0.148472852242	0.0331386396996
s	0.0840913533583	0.157792318826	0.289798653171	0.315983554174	0.140740140514	0.0115940276832
a	0.0724114910861	0.199738831275	0.38192167267	0.161865324525	0.092386179938	0.0916765177777
a	0.0245977876487	0.433179583758	0.127415688826	0.133031648175	0.142901393313	0.138873890259
t	0.0141645385362	0.374269200586	0.0563432505977	0.194012396058	0.285460587771	0.075750012753
s	0.0591122215121	0.138595569862	0.256199014866	0.230583455353	0.28092188159	0.0345878945843
è	0.0684786624374	0.0589693102873	0.309008134452	0.172209605118	0.211240556197	0.180093783528
k	0.0235670126125	0.107941966762	0.103325016681	0.357929021706	0.178937437066	0.228299590756
à	0.0083237361965	0.117080246254	0.034723288009	0.376033417235	0.150523637355	0.313315703165
m	0.0032257702245	0.0833035327513	0.0121313457517	0.398370025745	0.159922225785	0.343047090622
i	0.00151201289373	0.0715944193171	0.0046019521639	0.403419402582	0.122877705262	0.395994493107
</S>	0.000757846625215	0.0363337722586	0.00230948695195	0.214346912291	0.128032502631	0.618219471553
