 	le	melanzane	vogliono	ee	girate	</S>
t	0.010278757327	0.474934509884	0.00408441035	0.01087497665	0.013550090675	0.4862772482
e	0.0108536403423	0.807603689961	0.003682077329	0.01061750616	0.00479484844933	0.162448277665
s	0.00420343625343	0.93455963332	0.001342722072	0.00411555236333	0.00160993609111	0.0541687660627
m	0.00645131099048	0.929741717773	0.0422388531073	0.00240684795444	0.0010035975307	0.0181577088302
a	0.00759640043016	0.927589495924	0.0561884507024	0.00168123978481	0.000794169010567	0.00615032398857
r	0.00365602524339	0.920972365308	0.0533245965675	0.0125661645949	0.00506456683719	0.00441637374136
a	0.00249448831446	0.918481738436	0.0523625029558	0.0163111024316	0.00649904473773	0.00385118946045
n	0.00158805158815	0.793362012812	0.0375085184186	0.0903788417105	0.0671394600379	0.0100231472335
g	0.0919198027794	0.515608110937	0.175067859473	0.11799034957	0.0873445318985	0.0120693346075
i	0.122387583293	0.597676893646	0.201357180524	0.04510220229	0.0291328052607	0.0043432908155
à	0.0413554663742	0.854239574549	0.067203856448	0.0256926001967	0.00972508205787	0.00178335601983
n	0.0138832650479	0.647466791516	0.0386422503893	0.257438632732	0.0364050649149	0.00616389833794
e	0.0066577122293	0.565167807172	0.0328534107964	0.335525258244	0.049253352305	0.0105423857793
t	0.00612216060977	0.631095479057	0.134345098265	0.142009900081	0.0788465081017	0.00758083672643
è	0.00409214440659	0.634145016352	0.164948662322	0.10744723336	0.0850495270006	0.00431743550881
l	0.0019447538722	0.602293372117	0.095424003674	0.211616437787	0.0832845966335	0.00543685530294
u	0.00177747829073	0.467638357372	0.077317315558	0.237592799262	0.131111578878	0.084562478101
n	0.00122245169851	0.326998329891	0.0320542809193	0.152249689754	0.373497546293	0.113977702034
e	0.00051062876777	0.285676254064	0.0145994047064	0.142396133251	0.463287435431	0.0935301200113
e	0.000274256113823	0.411015208021	0.00968612503547	0.279262734417	0.215567175477	0.0841944840038
e	9.53394833743e-05	0.471447902674	0.00712077724516	0.404336951472	0.0809027418257	0.0360962970013
v	0.000483232615325	0.404092367558	0.0291949828484	0.426911890491	0.111960536942	0.0273570006671
o	0.00145301660511	0.235919325853	0.0390438006161	0.338657148497	0.161099055647	0.223827636889
t	0.0027329113017	0.196542198618	0.0757101145387	0.177284722832	0.268651731882	0.27907830213
i	0.00232703176257	0.138984463206	0.0838888944462	0.0943857436107	0.365353530627	0.315060343877
m	0.00208295841619	0.0731218880687	0.0629249810821	0.0394255090369	0.495460396876	0.326984291759
m	0.0056324178054	0.0511923980229	0.350363673694	0.0302971155123	0.452671828959	0.109842577291
è	0.00551860110288	0.020189068341	0.411973958921	0.0242299603041	0.248851142986	0.289237282001
n	0.00184113466284	0.007605396747	0.13768266683	0.0118260299014	0.490018554329	0.3510262328
e	0.000615246815163	0.003315660069	0.0462607330517	0.00732069140047	0.52274884811	0.4197388164
</S>	0.000307689607707	0.0020743313145	0.0231897884383	0.00527113735024	0.308188594055	0.6609684582
