 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.0010941153475	0.347354844052	0.147069967075	0.000813332895	0.0034547194	0.0037063883	0.00673127628	0.02817026168	0.461605138989
ù	0.0010979210315	0.673935914684	0.153548571025	0.000351223901667	0.00320359416667	0.00233298976	0.00224585055594	0.0094045444995	0.153879430871
t	0.0004148210895	0.671901234895	0.147466365675	0.00177255674056	0.0656989254222	0.0514075867133	0.00149501266125	0.00599997131933	0.0538435316059
t	0.0750007403932	0.396422954965	0.220333935225	0.125642435914	0.0875666803741	0.0678039341278	0.00183798612042	0.00486698124144	0.0205243700403
o	0.0998260940217	0.488856751655	0.181496338408	0.165317480691	0.0319482876914	0.0228494465493	0.00120767544864	0.00162944174098	0.0068685008187
t	0.0336675990646	0.538738410552	0.175583312803	0.092098035617	0.0988078815638	0.0357666987998	0.020162710858	0.00175303823916	0.0034223060065
r	0.0151572338549	0.254325624017	0.155906640268	0.379729951872	0.120968942588	0.0399147485333	0.029915020286	0.00179155210039	0.0022902949155
a	0.00860762687097	0.366164568506	0.105559859423	0.438822920437	0.0506473922627	0.0153147961111	0.013455454742	0.00063663525413	0.000790742138833
v	0.00287997314799	0.448075382835	0.136942363141	0.156854379292	0.184185976754	0.058230063037	0.00974992556067	0.00276441575138	0.000317482479944
ù	0.000966196999163	0.453410620945	0.13980990438	0.0633813495307	0.256489255585	0.073617840679	0.00853876890022	0.00361672416713	0.000169343403315
d	0.000345064326554	0.591949106982	0.144196138127	0.0248572249436	0.171167675195	0.0544956032263	0.00680637834674	0.00608701063904	9.5843873105e-05
i	0.000174914650851	0.513421435661	0.236184562709	0.0138012137812	0.148604441732	0.0736348677421	0.00624066898225	0.00732169937968	0.000616218666368
e	9.6484940431e-05	0.34727618522	0.36141368757	0.0071720245004	0.193766513911	0.0835675975807	0.00219514837075	0.00371069312656	0.000801655108789
e	3.22032498077e-05	0.194418958407	0.39484361919	0.0028616428068	0.29661108797	0.10667516086	0.00104311783358	0.00316809874219	0.000346054286263
t	0.000211877242786	0.110599604136	0.273036483063	0.0459860798023	0.300827799323	0.124955112287	0.134251168811	0.0081471004474	0.00198467859209
o	0.000272191997529	0.0627548013787	0.134109241021	0.0633427709341	0.305787776441	0.235143059429	0.18371461627	0.0120337578158	0.0028417381307
n	9.6710108443e-05	0.0371176521262	0.068598964007	0.0286358333114	0.281502898814	0.381028293143	0.11550487209	0.0687263886053	0.0187883778769
è	3.7761720967e-05	0.0172460645421	0.0277729723357	0.0142820286705	0.269028406271	0.356328197714	0.0878988521633	0.203206296202	0.0241993693256
g	1.80085038083e-05	0.115857275681	0.0547441614452	0.00681178295683	0.278530998757	0.265603212571	0.0379911888544	0.230859188734	0.0095841425752
r	0.000175035675936	0.147104256494	0.0636770754817	0.100863025486	0.187623719586	0.171402030857	0.202090736285	0.122626195911	0.0044379397584
a	0.000222016362412	0.0502734742313	0.0248899981606	0.130790814042	0.107197871529	0.185762836952	0.248741754928	0.173110918304	0.0790103440528
t	0.000116535961237	0.0316403875438	0.0194638313869	0.045959534994	0.0702438421763	0.273069052317	0.172292127809	0.280996932768	0.106217768684
s	0.000276615263746	0.0251003092479	0.0166138651956	0.040115991098	0.0588280797254	0.201980514106	0.426528222603	0.192569969923	0.0379864584247
e	0.000287507949064	0.0088685495993	0.0065394903552	0.0358976744893	0.0359716555751	0.181079778035	0.422386838281	0.267437505641	0.0415310043382
è	9.58420516807e-05	0.00327675779643	0.00267634314173	0.0120112241898	0.0233407028584	0.165592953178	0.14115608157	0.608714858547	0.0431352187794
n	7.4320791404e-05	0.00698927207881	0.00603748651391	0.00965106363327	0.0439081466195	0.128301761559	0.159754108587	0.608113109516	0.0371707002598
a	6.7151602928e-05	0.00801885927294	0.00697853714797	0.00888373178442	0.0487981088732	0.16168805052	0.166336552962	0.518773826505	0.0804551700866
p	2.41167179693e-05	0.00622658500431	0.00534242269266	0.00343989443481	0.0357091092911	0.162437493507	0.0667574244207	0.644658922168	0.0754040213622
o	9.76798721693e-06	0.00561202044544	0.00475527783022	0.00160474543894	0.0296251937637	0.130195945836	0.0332457721002	0.723195274056	0.0717559717874
è	3.2569546622e-06	0.00205649905915	0.00172316534941	0.000549940946647	0.0122888588879	0.0626558816787	0.0112177827534	0.841282178019	0.0682224467625
t	0.00012027870045	0.00680415148638	0.0059100895898	0.00750851875522	0.0287839409293	0.0617417656262	0.188644779011	0.66480285934	0.0356836637542
a	0.000159286514905	0.00821401945379	0.00719453096527	0.00982829932974	0.0337528328098	0.0699185745421	0.24788711077	0.47262391978	0.150421439918
</S>	7.9644204585e-05	0.00411337566439	0.00360892263564	0.00492034278187	0.0176963251549	0.0494522962711	0.124140447035	0.53162060989	0.264368009959
