 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.495859374119	0.004097519993	0.0004298401408	0.000399987950852	0.001420711585	0.002023868555	0.00394675505688	0.0032928562031	0.00688741843525	0.0049100457155	0.0167385618236	0.0172891645435	0.180738550465	0.26196530066
p	0.778630791373	0.0533518456643	0.000404899027467	0.000139030965519	0.000905519918333	0.00114147638833	0.00131946631622	0.0012060222031	0.00231123938392	0.00166204118217	0.00559517693024	0.00576445784982	0.0602462265233	0.0873217684264
à	0.871258613791	0.0712864178881	0.000397365757156	5.20606920863e-05	0.000756018329444	0.000925451679443	0.000443741514843	0.000520372484367	0.00078683916244	0.00057998512519	0.00188079823765	0.00192294036215	0.0200821213262	0.0291072641076
o	0.93148300793	0.0315552309627	0.000148923577052	1.76701687754e-05	0.0124245472998	0.00341507327648	0.000152036423718	0.00212086657812	0.000435701539947	0.00055522193953	0.000650864220117	0.00064437543993	0.00669406779995	0.00970243399764
v	0.710350612643	0.0483909376542	0.027873775789	0.00539487060543	0.0868096434333	0.0385727040922	0.0341840185766	0.024019074526	0.00729115524665	0.00751963594651	0.00258588539337	0.00140449162664	0.00236855329776	0.00323466711882
r	0.350231242548	0.270099617551	0.0657229149297	0.0547736268685	0.102492917478	0.0476413331974	0.0538126771922	0.0294374944987	0.00942937336755	0.0094889855755	0.00320969466346	0.00165466337565	0.000926714195459	0.00107875597478
ì	0.416835382516	0.35916321585	0.0505968407499	0.0658680485095	0.039616466726	0.0210618422325	0.0262421850274	0.0111358424896	0.00341194774118	0.00356226428517	0.00125272822015	0.000581263077317	0.000310598083258	0.000361387899033
s	0.414546294472	0.17086948795	0.0269501093566	0.0236327727232	0.066025600142	0.0548150067442	0.0120409176391	0.118766745497	0.0213663812471	0.0303509202617	0.0356917485401	0.0144963510778	0.00919115271632	0.00125651722884
k	0.152315308457	0.16057042865	0.100208781452	0.112872287908	0.082146786714	0.0632992599147	0.0290864668797	0.153504872886	0.0272636716257	0.0389208039106	0.0470018300544	0.0191060704015	0.0121499603728	0.00155347167651
o	0.069190400819	0.25194534955	0.115841836817	0.142520657636	0.090376042238	0.148638680972	0.0319900324266	0.0759799503487	0.0162514497519	0.0226035284602	0.0231072402258	0.0069651898094	0.00406308563593	0.00052653819207
n	0.028601809564	0.180687040983	0.040521788139	0.049223016172	0.122300820746	0.222392696991	0.0117215966089	0.187191215116	0.0375846449173	0.0527881811534	0.0468058430753	0.0134796379031	0.00624325408964	0.000458388797023
t	0.0142609821457	0.0831564281277	0.0877341855797	0.0744444640173	0.124793560249	0.149221988997	0.0505672478696	0.227609355039	0.0514084089724	0.0606468847178	0.0523661258584	0.016079130501	0.00718100504655	0.000530193592341
a	0.0119852032819	0.0977092027092	0.104401897993	0.0842168364391	0.13623134675	0.256093722999	0.0636444460899	0.125213015013	0.0423525529908	0.0368466209059	0.0313392367861	0.007045689467	0.00263579872785	0.00028444744878
n	0.00653011919563	0.0799627493097	0.0371091497643	0.0297060731797	0.128706818917	0.323067591	0.0225273389633	0.181357848338	0.0581490353303	0.055722930302	0.0551119155954	0.0146091349223	0.00706475510495	0.000374527407593
a	0.00542171260021	0.0495147765099	0.0151021310548	0.0105051792266	0.147333606306	0.349106527	0.00862579055443	0.198808635113	0.0671399477768	0.062146747434	0.0603443245318	0.0170107620741	0.00853818580432	0.000401639986031
f	0.0052181548334	0.0394705075133	0.0121709091849	0.00468437457553	0.148589588769	0.356654509	0.00675064661814	0.178622600704	0.0669519735923	0.0601972711447	0.0754320608439	0.0268966951247	0.0172750080374	0.00108571227884
u	0.00294233181113	0.0310821955144	0.0137463620616	0.00326203262518	0.167540922923	0.367407569667	0.00667137563938	0.162128531568	0.0626665111974	0.0544075377149	0.0768691666146	0.0297847977749	0.0201782290268	0.00131245087395
r	0.00215733521371	0.0282917461581	0.0137290813539	0.00281001714173	0.179653007641	0.369798213222	0.00727886931313	0.155089588523	0.0633214953991	0.0518566505716	0.0716626685382	0.0284004179916	0.0247133830233	0.00123750080565
n	0.00101508446124	0.071929513706	0.038807844118	0.183246220147	0.11198587588	0.184868162074	0.036565512771	0.146058096841	0.0540298132997	0.0479654369572	0.0681831309794	0.0278843952139	0.0262470927011	0.00121379551022
o	0.00082187616708	0.093158339902	0.0433552715393	0.243149956282	0.09032910196	0.241442788358	0.042904733157	0.0855203062803	0.0432934125999	0.0402072470857	0.0525860351265	0.0137366349546	0.00906184074037	0.000432472556407
k	0.00327410772236	0.038681446034	0.0230255793464	0.0826793584607	0.0913825986533	0.312345026119	0.0213458119523	0.11595188876	0.0786231422	0.0635561823619	0.105135058376	0.0307160109849	0.0317053117268	0.00157850563014
a	0.00378857728579	0.014497650978	0.0162986561821	0.0289283172202	0.0842653955511	0.344797338706	0.0143633024174	0.128884558253	0.100968748733	0.065676467454	0.121905336125	0.0345530774616	0.0391307100889	0.00194186735138
k	0.0033851679736	0.00608344105933	0.011856044794	0.0104953076401	0.0778118131837	0.369883102902	0.0108505082391	0.116751203084	0.116773926244	0.065479645818	0.133087332042	0.0378973696205	0.0385875878763	0.00105755515846
à	0.00332438755787	0.00324162031978	0.00993284026467	0.0044508006467	0.117659231061	0.335890034301	0.013911232913	0.103884220695	0.130638105415	0.0721400552727	0.125749352014	0.0395746262068	0.0388328138921	0.000770659789487
n	0.00122291314169	0.00193893928426	0.00371598404489	0.00191171659223	0.11404308602	0.258353074434	0.0106021672377	0.124488351565	0.095586165805	0.0834965604242	0.122018978671	0.0806343917356	0.100445932564	0.00154169683316
n	0.000443494426297	0.00842560547242	0.021514758305	0.0934191647741	0.0778215510067	0.112565894478	0.0454675295126	0.138493997188	0.059611673935	0.0838215368081	0.128932714557	0.100631555912	0.126886973521	0.00196354199439
i	0.000196960636099	0.0108892274241	0.027618951255	0.123855085081	0.0741625353356	0.179523621493	0.0565289663375	0.130135725729	0.0739378359783	0.0787092336027	0.134981379852	0.0573357716373	0.0510137639403	0.00111095499813
t	0.000328945139366	0.0039994363647	0.010111175405	0.041451901757	0.0513103007785	0.234936547164	0.0215871566125	0.12546553191	0.103178918659	0.0857931495342	0.177986459951	0.0703675535458	0.0726338447468	0.00084907528271
o	0.000363802509789	0.00146789981823	0.004327245435	0.0139815890923	0.0463924442595	0.254868789055	0.0102942009708	0.118236380637	0.126316902886	0.0855813148447	0.18663695665	0.0710821651819	0.0798489370156	0.00060135452757
t	0.00034682940993	0.000625281882743	0.00243366001167	0.00486238133077	0.0412453000865	0.244271199685	0.00672109475693	0.111829380212	0.125959714295	0.0829710216149	0.194642818883	0.0776220837273	0.105810717772	0.000658514575857
