 	la	pasta	vuole	sale	</S>
i	0.204366833104	0.210665473649	0.0848832795037	0.004497706355	0.495586770325
p	0.226333854368	0.385054471216	0.221405059835	0.00180977117833	0.165396859158
à	0.107530719456	0.475848747072	0.360265769945	0.00091545964111	0.055439277386
s	0.0638521458187	0.448170975691	0.419103336648	0.050041756972	0.0188317688287
t	0.0513758486062	0.26629788433	0.289639972383	0.385900938991	0.00678532466623
a	0.0300464858687	0.23574252721	0.282722997628	0.44815190362	0.00333602607874
t	0.0172255189562	0.23764046807	0.288469567209	0.453969768497	0.00269462669291
è	0.0262308606521	0.245424098357	0.25775874707	0.456682514232	0.0139037738976
l	0.0354319675507	0.296861342786	0.288467652357	0.360798736144	0.0184403326325
i	0.0271143478502	0.251885274262	0.338548930786	0.331627085715	0.0508243848775
à	0.0117653626501	0.224084791421	0.581899896929	0.114298848218	0.0679511192925
l	0.00667744025003	0.13004342914	0.47680173331	0.355194245386	0.0312832016975
a	0.00503562791668	0.0554484760467	0.176731875437	0.446596100795	0.316187958166
</S>	0.00276910220834	0.0357181895233	0.105590162718	0.240227428898	0.615695129083
