 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.4526486148	0.037840493673	0.007583044185	0.00104589794	0.00140194495	0.000943236326	0.02086033821	0.477676372472
s	0.6071846316	0.152899459558	0.0574112627283	0.01118848288	0.00432796611667	0.000678497659333	0.00708281399667	0.159226847321
ò	0.639584023867	0.198327639853	0.0821663909094	0.01680253096	0.00694455887222	0.000626909766444	0.00247082593089	0.0530771132337
z	0.501156494622	0.128714753284	0.22013422697	0.0819679136533	0.0301800111241	0.0115058243355	0.00833949345563	0.0180012736088
i	0.199740041541	0.144032524428	0.459710292323	0.127777744551	0.036671905208	0.0153168013118	0.0104375395619	0.0063131466576
m	0.101924929514	0.148693006143	0.518865524108	0.164145718184	0.017249892236	0.0366559193039	0.0089603365973	0.00350468875387
i	0.0619768345047	0.146614956714	0.521580894703	0.202544469395	0.0110826851453	0.0452275412346	0.0083990128491	0.00257363974862
m	0.0552993761682	0.142499845571	0.484360334901	0.219641906465	0.0130838804484	0.0741810785449	0.0078364025997	0.00309718908021
i	0.0445157390561	0.133390988524	0.4524936383	0.251641352155	0.0161454701495	0.0908555658483	0.00767292182323	0.00328431453007
l	0.031977970352	0.119477851175	0.408154069433	0.287184664052	0.0245059680498	0.115891468283	0.00914790923108	0.00366010648002
ì	0.021673611784	0.070856982725	0.298225693144	0.350179614684	0.102009184017	0.142880242761	0.0103669067437	0.00380777568667
s	0.0178604745947	0.0591599582417	0.300496637715	0.329386418228	0.149935321339	0.111168372587	0.0265882142479	0.00540457828889
i	0.0123830171982	0.0596166117472	0.282221409238	0.317841576076	0.164050477113	0.123285579196	0.033827023416	0.00677427466296
a	0.00723191306607	0.0436422049157	0.171137541079	0.236809010525	0.416288515704	0.0989303150653	0.0225562941387	0.00340419535432
t	0.00798376068869	0.0334129809719	0.159793065026	0.168436112008	0.431811273568	0.127098390355	0.0626161623796	0.00884825668477
s	0.0106652525629	0.0353057729906	0.170934688342	0.248383150669	0.153409959356	0.302061263452	0.0686347579599	0.0106051592949
è	0.0083407161543	0.0222608290635	0.0945299158807	0.202752813556	0.298346009619	0.304873517817	0.05585797982	0.0130382228316
t	0.0109098090181	0.0343060740878	0.130625581727	0.190605344519	0.38428821154	0.178453955939	0.0557107872733	0.0151002452772
ù	0.0115736608294	0.0375281118959	0.141569833409	0.180844711506	0.385378068847	0.142089188646	0.0760574864244	0.0249589267591
o	0.00425529723313	0.0132610728986	0.0492595894697	0.067894896002	0.596337546282	0.0880944332153	0.146856712141	0.034040422253
m	0.00705131954438	0.0221451320329	0.0902635953232	0.0894914841673	0.457279370094	0.113676691405	0.189870854047	0.0302215474177
e	0.00781994231479	0.0253990655776	0.104308003274	0.116526404722	0.234302251365	0.201579077135	0.207614838016	0.102450442473
t	0.00493708790493	0.0164420610925	0.070524219258	0.123390791574	0.236159923788	0.223273605712	0.203256316005	0.122016024158
i	0.00396216733164	0.0131436487642	0.0581668321193	0.114505361525	0.219723681263	0.211907811904	0.222195125335	0.156395404719
n	0.00135060258988	0.00483214538807	0.0210817669398	0.056044733175	0.138525820421	0.153674965635	0.409769178445	0.214720814906
A	0.000459586042293	0.00178229551136	0.00799184709127	0.027150015115	0.214925286807	0.0759532438783	0.531443536148	0.140294194302
n	0.000162837007098	0.00103765941912	0.00583578494176	0.0271108027617	0.260523093936	0.0481107892928	0.589405868716	0.0678131277673
n	0.000704054265699	0.00343678807304	0.0126928299806	0.0654671329206	0.121893076312	0.225435680764	0.533038189572	0.0373322055891
a	0.0008790722944	0.00380554717901	0.0118320294369	0.0605751607602	0.056677710104	0.269901812921	0.301328723191	0.294999917863
</S>	0.00044032995595	0.0019144128215	0.00594035388345	0.0306530400601	0.043918437052	0.137287185461	0.221147601596	0.558698608932
