 	non	aveva	dove	aveva	per	stare	</S>
e	0.282281340081	0.192943284841	0.017939800507	0.006844605038	9.2985395e-05	0.109137605791	0.390760369824
n	0.284524654027	0.24519693828	0.136281452502	0.166832932679	0.000515024648333	0.0363815698034	0.130267380202
ì	0.125302920009	0.276630776093	0.268317924167	0.273472804226	0.000704266846111	0.0121303070079	0.0434409795417
c	0.0778748163363	0.301775872031	0.326033984722	0.273481361409	0.00203880571204	0.0042344360971	0.0145607045006
h	0.0377354287788	0.23768771401	0.346706048241	0.36798652047	0.00303370347068	0.00163651316237	0.00521407232353
e	0.0165844371163	0.164306601337	0.35947485608	0.45488562349	0.00212490405689	0.000580865640123	0.00204271787118
p	0.00590857609543	0.088461149779	0.411147908693	0.47955336783	0.0111951636856	0.00263500436937	0.00109881645373
u	0.00284670979848	0.0686712759263	0.438773012898	0.46767024261	0.0176433538952	0.00334934363146	0.00104605765124
ì	0.00338950029949	0.0859537819754	0.397326690966	0.498293324203	0.0105386118317	0.00145342661882	0.00304466528375
c	0.0250573725665	0.143180130658	0.318794006989	0.430989638068	0.0235645748106	0.0501476571063	0.00826666299458
h	0.0325150663555	0.141327188553	0.224577003996	0.290175762689	0.0667867902702	0.234198622369	0.0104196206649
e	0.0129677101685	0.0742651151843	0.203970912999	0.336257227563	0.0844384834234	0.24687698479	0.0412235878883
n	0.0045417014795	0.0391965810614	0.215592044333	0.339545229188	0.135327531141	0.165245862263	0.100551052629
a	0.00177887271983	0.0262014660205	0.178349584778	0.291810476396	0.20226770038	0.140457849754	0.15913403421
s	0.00143878625994	0.0322022956735	0.212160228259	0.298059305465	0.170668402127	0.126875982251	0.158594971403
t	0.00186669418665	0.0317177822245	0.17187132642	0.176673106822	0.105933403376	0.426773654084	0.085164025001
a	0.00130763995888	0.0128999533415	0.0694000134733	0.0920031006073	0.0913253964587	0.452158122561	0.280905782867
t	0.00483646444963	0.0470320667138	0.184233635491	0.155424593536	0.0934273368196	0.168515516387	0.346530379889
ì	0.00599549445388	0.0577945355279	0.213021887097	0.148205737345	0.0621988379399	0.0817082224623	0.43107526223
</S>	0.00301213468294	0.029023187699	0.107833606448	0.0767993979225	0.0397133324699	0.0560172802312	0.687601031115
