 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.0304462414745	0.435104054484	0.028889109465	0.00557556591	0.001508038625	0.023904361467	0.474572604444
t	0.261499992492	0.512748714828	0.052570342155	0.00641390497	0.000582357601667	0.007992504375	0.158192149381
e	0.332026200164	0.479503488276	0.0899874287183	0.0427321346567	0.000327909533889	0.00267999102733	0.0527428351591
k	0.124553300368	0.514070029425	0.166021536239	0.149140882886	0.017146027368	0.00978184267011	0.019286408915
a	0.0704156577693	0.513813743142	0.19534123208	0.177400007629	0.022756361956	0.0121479142334	0.00812510946967
m	0.0528447990564	0.457251051047	0.18169801736	0.148462405876	0.032213144152	0.121389171421	0.00614144022122
m	0.214311956152	0.253875745682	0.223029325787	0.109902919959	0.0356042994173	0.157798283814	0.00547751811569
è	0.276888678717	0.394606307227	0.193165390596	0.067883914653	0.0129568529724	0.052656575422	0.00184228862051
n	0.10160644683	0.419021577409	0.143540735532	0.151068284884	0.102215626124	0.0804787126173	0.00206857474684
i	0.0349235053347	0.252042640803	0.131764603844	0.353577394961	0.134486757708	0.0907769020724	0.00242817238228
s	0.0127680289382	0.226085103601	0.116780343281	0.39053764832	0.0974125615693	0.153848475224	0.00256782959409
t	0.0243604483394	0.168364184534	0.26039316776	0.258171456107	0.108204338856	0.178142653741	0.00236373491136
o	0.0287611597798	0.235737841511	0.285114242587	0.311540095369	0.0700492426187	0.067301141247	0.00149629668379
g	0.0102009163176	0.216676932837	0.210240620862	0.30877472179	0.21865800554	0.034276373749	0.00117245281626
i	0.00352076565023	0.208595276612	0.255419686954	0.239631010597	0.27075447518	0.021159153383	0.000919614727087
a	0.00129642695808	0.242252182204	0.353393102318	0.203343858532	0.189342371727	0.00917709019433	0.00119494644236
r	0.000463984714027	0.135208748401	0.302782255106	0.105823396844	0.168740647242	0.278038938998	0.00894200348079
d	0.00282749371134	0.0744479071337	0.265677696035	0.120358157948	0.125913249081	0.399514652999	0.0112608015603
ì	0.00383078453711	0.257393769045	0.255068369345	0.139193919316	0.105532321027	0.205397121	0.0335836732534
n	0.00152116847762	0.297689384665	0.099059632515	0.077907014272	0.055236366009	0.426063670333	0.0425227110845
o	0.00055043444112	0.135066724538	0.048232554905	0.108104695924	0.0529101596697	0.541865483444	0.113269897028
s	0.00023732984704	0.0888032761793	0.0381098313017	0.127804811975	0.0673227852232	0.539936801148	0.137785149343
t	0.00127352169901	0.0454105490598	0.0551992714339	0.0874112939917	0.190418447074	0.571494000383	0.0487929556343
o	0.00161183649917	0.0303806926866	0.0563530831446	0.0782135373306	0.217979786358	0.369376793461	0.246084340731
c	0.00054168693029	0.0337997302289	0.122595457048	0.0832760701102	0.229906786119	0.218291361154	0.311588955177
ì	0.000194776431163	0.0737307234096	0.156135200016	0.0842080650367	0.29169162204	0.212283777051	0.181755849992
p	8.60687883877e-05	0.0736967704699	0.0795090750053	0.0502158250122	0.235734217347	0.40122979235	0.159528223331
o	3.66313740959e-05	0.0277617605566	0.0398645508484	0.0238733821707	0.150016715449	0.385615702783	0.372831224444
</S>	1.87063219979e-05	0.0146074418783	0.0204039231942	0.0142786968354	0.0779419072245	0.238520959392	0.634228362222
