 	mi	si	gonfiò	il	dito	</S>
m	0.0054731066595	0.130386136532	0.2714900708	0.09084347462	0.008436574	0.49337064085
u	0.00612081501983	0.230657128844	0.5020563236	0.0907088185667	0.005324724994	0.165132183457
p	0.00286682760661	0.203814686281	0.705011474533	0.0309707844489	0.001882312572	0.0554538841257
r	0.0086045930022	0.412512532094	0.541317935878	0.0165620617163	0.00110171233733	0.0199011250419
ì	0.0105679844141	0.477506557365	0.491993606326	0.0110811924421	0.000738923563643	0.00811171948063
s	0.00734240021803	0.238170162455	0.744085628775	0.00602001168403	0.000419673372414	0.00396209839354
t	0.0177974190727	0.414161390818	0.517683311585	0.0247603985613	0.00677120775747	0.0188262701978
i	0.0176907423519	0.416382229206	0.505189949188	0.0287452279604	0.00873065513582	0.0232612362993
t	0.0140155457783	0.190821552002	0.757525503063	0.0211071870935	0.00475885326194	0.0117713939998
o	0.0129068841594	0.126883509334	0.787143687688	0.0201043446978	0.00448565512065	0.0484758856666
d	0.00443701743213	0.0549158295113	0.871552515896	0.0093026548326	0.00267186823355	0.0571201139822
à	0.00149339320442	0.0192386509718	0.952202071965	0.0041728192542	0.00103897741618	0.0218541480874
t	0.00322642531619	0.0275807970586	0.940234437322	0.0112729497947	0.00297512231706	0.0147102393625
t	0.0110182174387	0.0806596723529	0.606136667674	0.258639369265	0.0310664867724	0.0124795021208
i	0.0108870020409	0.0772285339636	0.520050844458	0.331285726024	0.0389933965575	0.0215544713736
l	0.00559989757495	0.0339926078339	0.792903628153	0.11802388561	0.0211762311525	0.0283037657912
o	0.00383765009617	0.0195865698903	0.590924079384	0.0469923436867	0.0182043853842	0.32045497893
</S>	0.00191908290487	0.00980825586365	0.332481394692	0.0236100585684	0.0152851961921	0.616896014465
