 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.327331802344	0.170214036934	0.000627929855	0.00052128137	9.39028485e-05	4.46104715e-05	0.0022115274	0.002831424242	0.0009489797065	0.0800420242355	0.415132462916
ù	0.540623334115	0.290148395645	0.000612157733667	0.000185125038647	5.12850999333e-05	3.09093545e-05	0.00200990564667	0.00094881079729	0.000330001337967	0.0266820954865	0.138377965286
r	0.395342612805	0.244674565215	0.00354542739322	0.000283864501529	0.00154532268808	0.0017354154155	0.251597305562	0.00067349558772	0.0428137623108	0.0100217592132	0.0477664628658
u	0.173998969035	0.398694305072	0.00562038013107	0.000415683307176	0.00230881940936	0.00259011116183	0.336698613621	0.00058824647324	0.0570459846103	0.00447145181723	0.0175674256026
k	0.104676130678	0.456419031691	0.0357664890437	0.0197065540891	0.0151222896498	0.00601320664394	0.25783859964	0.0194900612017	0.0689943120434	0.00906562055191	0.00690772211487
a	0.090803901226	0.461889540564	0.0481848516812	0.0273930501964	0.0198429512833	0.00749049354798	0.231666029547	0.0258098393772	0.0729697335678	0.0105968489306	0.00335282591729
s	0.084308774242	0.459356556855	0.0413868275604	0.0261222402321	0.0166523338278	0.00544786268266	0.280445052849	0.0201134864357	0.0524357520759	0.0107252930569	0.0030058506181
e	0.080633761914	0.455762895618	0.0407603346868	0.0266239828774	0.0156615138759	0.00469689632755	0.298372353616	0.0182325880352	0.0455959300253	0.0107689905246	0.0028907495277
t	0.0820817683047	0.451744075206	0.0436145220623	0.0347964590925	0.017810829892	0.00652644170918	0.231129307205	0.0444490075684	0.0654965346751	0.0197642796805	0.0025868047309
o	0.0793154471016	0.441110701735	0.0457062543541	0.0395091901975	0.0191799627307	0.00732972523639	0.217089909735	0.0532895216828	0.0722082264017	0.0227706119088	0.00249048989263
r	0.0772709737005	0.438262463912	0.0332418484514	0.0328060205658	0.0147341880102	0.00556664074546	0.229587477245	0.0472920997209	0.0770462469772	0.0400335939849	0.00415846394654
ò	0.0693766725668	0.344034701304	0.0267479378171	0.0290131625219	0.0139133836701	0.0195437782485	0.312259632415	0.0455170313403	0.0888641483257	0.0459964388116	0.00473312489885
m	0.0725745865223	0.327121907101	0.021529484939	0.0260214565073	0.01515814589	0.0258339914162	0.244712564138	0.0733170318801	0.0947516154419	0.0939303437539	0.00504889954962
ì	0.0527500561741	0.203842512367	0.0170172236463	0.0251635675024	0.01541982683	0.0262796148054	0.349504901379	0.0831222036267	0.110664545147	0.110954638251	0.00528092458321
a	0.034430271768	0.124651869456	0.00682995405643	0.0112388320907	0.007124381375	0.0228693617351	0.60041700046	0.0286209004699	0.122696955049	0.0388204426503	0.00229999722774
f	0.0124902814993	0.0499797628187	0.00874111719314	0.0139201932868	0.0103958510233	0.016456305045	0.53660267682	0.0333535564176	0.26735280835	0.0485028987834	0.00220450994258
o	0.00659229646643	0.0370414329396	0.011022111731	0.0193204414289	0.0130570406744	0.0157792643483	0.53541816894	0.0358590888059	0.267890708117	0.0550194265945	0.00299999024753
r	0.00397474368881	0.0321735989799	0.00603842901033	0.0120488326763	0.0068373372248	0.00841421468277	0.537822416313	0.020437390602	0.195282418039	0.173178020865	0.00379258728251
à	0.0036732322296	0.02911730466	0.00306241197011	0.00627404562543	0.00350796390827	0.00626043426092	0.459593532104	0.0150011231007	0.20652784268	0.262058583622	0.0049235734275
e	0.00333156729987	0.02545153442	0.00136712912704	0.00324859938708	0.00153267584376	0.00435864351364	0.550580710701	0.00564459418723	0.223648000893	0.153512726541	0.0273238386425
n	0.00115770486762	0.00949063952333	0.000707315456013	0.00213677334096	0.00160073842225	0.00286775346455	0.393193167567	0.00505090564941	0.311721116964	0.236791617514	0.0352822610808
s	0.00114079920021	0.00416068602444	0.0131019496287	0.169449628347	0.0132178545741	0.0119246854882	0.160370918189	0.0986320215498	0.256376482321	0.257233363838	0.0143915997769
e	0.00179594086674	0.00434881934148	0.0175220534429	0.225425996016	0.0165125046247	0.0137834787127	0.223901244396	0.12797518335	0.111193272107	0.165294555946	0.0922469344756
s	0.00162837142225	0.0100342104472	0.00653738919763	0.0766397267887	0.00624021640823	0.00521329988757	0.287144511465	0.04687015795	0.087461565369	0.353641571982	0.118588976925
