 	il	morto	vuole	pianto	</S>
o	0.00032708541098	0.003494369795	0.492226746535	0.0012612840755	0.5026904765
p	0.00066900380366	0.189853289165	0.637827308845	0.0004995351555	0.171150817633
e	0.00117233646789	0.268796048055	0.665720129615	0.000274350560167	0.0640371223443
s	0.00127285172263	0.372774067685	0.570767939872	0.0212481882151	0.0339369347814
a	0.00130778554088	0.586964522562	0.360568009957	0.0288207640384	0.0223388635938
m	0.00186912371363	0.468110404187	0.253603749319	0.262480295979	0.0139363901979
m	0.00163944749121	0.562716584729	0.088993622379	0.339989503773	0.00666081448482
è	0.00073903469797	0.523198681076	0.355975167399	0.113683188428	0.00640387358046
n	0.000250579494557	0.177997466059	0.707527242466	0.0965700915327	0.0176545745268
o	0.000110534175852	0.0638154792197	0.799800624155	0.0912351565109	0.0450381748423
t	0.000844352955284	0.0768105007399	0.590879871385	0.284340231504	0.0471249856141
è	0.00106604405849	0.0934385969133	0.521161497128	0.348587824735	0.035745972538
l	0.00129661652623	0.0628934443044	0.556947955709	0.347023735812	0.031838180846
i	0.00137674542874	0.0441837891015	0.408252041903	0.348149459737	0.198037926949
g	0.000482409596247	0.0275644810338	0.542919913968	0.173140644379	0.255892559316
l	0.000375796145416	0.104550052678	0.451249905323	0.35180759146	0.092016699862
a	0.000321205464805	0.125375063126	0.176245025774	0.35651768132	0.341541059711
m	0.000717675724602	0.056820389942	0.0838469865913	0.430273744607	0.42834118157
m	0.00118984014153	0.243832149981	0.0323853971304	0.576096621536	0.146495953189
è	0.000737391609329	0.291993579674	0.0270030033101	0.313764541912	0.366501452062
n	0.000267215853596	0.0992621425713	0.0632501384367	0.378019355371	0.459201124021
o	0.000110487270336	0.0347899919738	0.0771483711456	0.399220918598	0.488730228007
</S>	5.52439813739e-05	0.0174113531619	0.0640606530728	0.199669089511	0.718803664004
